scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 19:09:06.857280,VRV99,11,this game dont work!!!!,Sep 4 at 7:35 PM,1, 0,
2022-05-28 19:09:06.872241,OstravaMan,Nice game,I like this game but achievemts seems dont work?,"Jun 22, 2021 at 5:53 AM",4, 0,
2022-05-28 19:09:06.887200,CosySister,Can't wait for Episode 2,"I got pretty invested in the characters and the storyline, though first some critique of the gameplay.

There were a few gamebreaking glitches that made me unable to progress forward to the next task/puzzle at the area after the prologue, after restarting the whole game it worked however (basically I managed to dodge a threat that you weren't supposed to escape from since it triggers a flashback that hints to where you'll find an useful item). Walking by teleporting seems a little odd too at times, I noticed that I had to switch the hand I was using to walk with from time to time because sometimes the other hand wouldn't show were I could move (hope that makes sense). Would also be nice if the people you met in the game had eye contact with you while they spoke to you, most seem to stare off in the distance or look over your shoulder. Something to keep track of your current objective would also be nice (because honeslty I got sidetracked a lot and forgot what I was supposed to do haha, stopped to admire the night sky too often). 

Now that I got that out of the way, this game is pretty good, a lot of the environments look really beautiful. How you solve puzzles is really clever in my opinion. I loved the atmosphere, it makes you feel uneasy and on edge. The soundtrack is wonderful too (there something so beatiful but also terrifying about the main theme) and the storytelling had me incredibly invested. You want to know more as you play the game since it has a huge mystery element to it. Every step gets you closer to the truth while also raising more questions and the suspense just keeps on buildning.. So I really hope episode 2 is still in development! I need to know what happens next!","Jan 3, 2021 at 8:04 AM",4, 2,
2022-05-28 19:09:06.902160,Lalle75,"A good start, but...","...it suddenly ends. But let's start at the beginning.

At some points the puzzles were very bad. You have to be in a certain location/position in time, but sometimes it doesn't work. I restarted several times, getting killed and suddenly it worked.

Then you keep searching for items you need. You know that you need a cutter and search at a location where you may find it. But nothing there. And suddenly, there it is.

And then, when the story is getting on and you start doing interesting things (controlling a reactor), the game ends right after a cutscene.

I hope, the next episode will not feel like it's unfinished.","Jul 11, 2020 at 5:13 AM",3, 3,
2022-05-28 19:09:06.916123,danwarb,"Good setting, story and puzzles.","Characters don't look at you like they do in the same scene from the Prologue demo. Instead they stare in random directions. I think this is why some reviews complain about the animation.

Ends on an introduction to an episode 2, that doesn't exist?","Apr 30, 2020 at 9:09 PM",4, 3,
2022-05-28 19:09:10.033784,rh_galaxy,A very good game,"I like the 1960-feel of the game, and all worked well except for the ending where you are supposed to calibrate the particles... I aim with the ""gun"" and fire a beam, but nothing is happening after 2 minutes and I quit the game to try later. Next time I find out that the game has not been saved after the three successful steps of starting the reactor, I would have to redo them - I gave up there. Good game but the ending lacks.","Mar 5, 2020 at 10:25 PM",4, 2,
2022-05-28 19:09:10.048744,dave.parry.1953,Can't run it,"I'm trying to play using OculusLink - but can't get past the initial part. Once I've acknowledged the settings (on the platform), it seems that I have to press a button to my right and behind me. I can't press it. Tried a few times and I'm always  stuck on the platform. No guide, no help on the website. Disappointed that this game just won't run for me - all my other games work fine with OculusLink.

Update: March 5th. Still no good. Can't get rid of the menu button prompt (that shows the controller and buttons). Can close and open the game menu fine but can't do any more than that. I'n guessing this is one of the games that doesn't work too well with OculusLink.","Mar 6, 2020 at 4:59 AM",2, 1,"Hi, Here are a few tips for you to start. 
1. Close the menu to start moving pressing the menu button on your left stick.
2. Move with your joystick towards the button
3. Point your index finger to press the button.
If you have any trouble you are welcome to write an e-mail to our support proze@signsine.com
Thanks."
2022-05-28 19:09:10.063705,vadzvnik,It is good but short,3 places and you are done,"Mar 8, 2020 at 12:33 PM",4, 0,
2022-05-28 19:09:10.078664,Siegfriedshead,It's a decent puzzle adventure title.,"It was pretty good. A little scarrier than I'd like though.
I hope the next few chapters are a little less stressfull about being scary and puzzles that involve doing things before running out of time. A little more chilled for the next few chapters and getting back to this intense at the end is how I hope this goes anyways.","Nov 11, 2019 at 5:00 AM",4, 5,
2022-05-28 19:09:10.093624,iain_110,its ok...,"im enjoying the game but its very glitchy,sometimes walk straight through an object and other times you get blocked and theres nothing there to block you...but i still quite like it,so it gets  a 3*
worth a go but get it at discount !!","Oct 16, 2019 at 3:57 AM",3, 3,
