scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 15:16:00.768439,HisRoyalMajestyM,It's meh,"Can't change key bindings to my liking. Everytime I press shield with button on top, my hand moves away from the target this isn't ideal. I'm catching myself instictively squeezing grips for shields.
Humanoid tartgets have weird white outline and just sit there like dummies. Zero death animations (rag doll effect would be great). Not even decals for damage to the buildings .
It's not polished",Apr 30 at 11:21 PM,2, 0,
2022-05-28 15:16:00.782402,Artanas,very fun,you can find me in co op arena or just rate  to me what your server name is that works to,"May 8, 2021 at 11:37 AM",5, 9,
2022-05-28 15:16:00.797362,bradsnet,Just not good.,"The introduction is great. Leading up to entering the mech I thought I was in for something special. As soon as the gameplay started I regretted my purchase. Being inside the mech feels terrible. It seems taller from the outside. The weapons sound and feel ineffectual. The punching mechanic is even worse. The way the sheilds work (short timer, small coverage) isn't fun. Everything about playing the game itself is bad. Do not buy.","Feb 3, 2020 at 5:48 AM",1, 33,
2022-05-28 15:16:00.812321,wirelitesoft.dev,very fun.,"love this game, just wish there was more ppl playing it.","Feb 25, 2020 at 6:03 AM",5, 8,
2022-05-28 15:16:00.827281,hot00frb,no one online,bought full version still says searchging cant ever play since no one online. game looks great too wish this was just a regular game,"Aug 13, 2019 at 7:48 AM",1, 13,
2022-05-28 15:16:03.967881,LtMirado,best single player campaign,"Don't use the free version with PvP only, don't buy it to go into PvP. The reason is discussed many times on other comments. BUT if you want a short but nice single player campaign, with a suprisingly good story and even better story telling, an intuitiv to use combat system and a main character that is simply human and thus easy to understand, then this is the game for you. I had a blast with the campaign and even played it twice (still only one day but it was a fun day). Sadly the multiplayer is realy as empty as described and in my opinion worse then the campaign. So don't buy it if this is a no go.","Jun 6, 2019 at 8:48 PM",5, 27,
2022-05-28 15:16:03.982842,alfonso11,Wait Time is horrible!,I first had gotten the free version and it always took to long over 15 minutes in the searching screen. I don't know how people can give this game 5 starts i've never even gotten to play the game because of how I had to wait so long. I even spent my own money to buy this game just for it to be the exact same as the free version.,"Jun 27, 2019 at 8:00 AM",1, 10,
2022-05-28 15:16:03.997802,Mutant-VR,Great title.,"Great game. I felt like I was taking part in a movie. I was very engaged throughout. Remember to listen to all the dialogue inside cockpit after completing a chapter. Usually you get a few dialogue per person till their name is washed out. You can skip dialogue, but then you won't get the story build up.","Jun 20, 2019 at 2:24 PM",5, 9,
2022-05-28 15:16:04.012762,berserkerunc,Solid mech game,"Is really an on-rails shooter but a good one.  Has decent feel of being inside a mech, good enemy variation in the first half of the game.  Voice acting and story are reasonable and carry it through the 3-4 hour single player campaign.","Jul 13, 2019 at 6:51 PM",4, 2,
2022-05-28 15:16:04.027722,wvvvDRACOvvvw,games seems good,"game is well made, but the pvp sucks  there is no one on, and you will be endlessly stuck in search   there is no interaction with others to find players currently I see them as not existing.  would be much better if you can play single player vs bots to at least practice","Mar 13, 2019 at 10:17 AM",2, 8,
2022-05-28 15:16:07.130423,kiipli,"Like hellfire, like hellfire!","Absolutely like it!
And why? Great story, great sense of user interfaces and menus.
Music is good, articulation in story and menus - outstanding.
I feel they are on a right path.
If VR: makes stories to everything.

Slight nuances i feel could be better:
Missed some fusion trails in squad veichles and also wish to have some barely recognizable sound to mech movements. When he walks, moves arms in different directions.","Mar 1, 2019 at 4:52 AM",4, 3,
