scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 16:30:21.909050,globalhoarder,"Good, but could be better","I like how intuitive it is to use, joystick left and right for seek and joystick up down to zoom. That feature has been a godsent compared to a few vr players I tried.
But here's the thing... Please edit how the amount an offset/ipd adjust for vr videos. No matter how much I adjust my ipd on the quest and within skybox, the vr videos I watch are still doubled on the edges and on the center (it ranges from passable to right down nauseating). The ipd adjustment/offset needs to have bigger range.",Apr 30 at 12:37 PM,4, 1,
2022-05-28 16:30:21.924010,DigiWarrant,Good Stuff,"Really, like this app lots!  My suggestion for improvement would be to allow for movie ratings and build in a robust file system that you can cut/copy/paste/rename.  About all that I can see you are able to do in that regard is to delete.   Everything else works excellent! Thanks.",Feb 20 at 3:10 AM,5, 4,
2022-05-28 16:30:21.938970,Kangjeonjae,It's a good app.,I hope you can apply for av01 codec.,Mar 7 at 5:37 PM,5, 0,
2022-05-28 16:30:21.953930,cubanito813,crap,not working on my alien ware,Mar 18 at 6:25 AM,1, 2,
2022-05-28 16:30:21.967893,ruffled,Best Video Player,Great user-friendly and easy to use. Much better and easier to set up than DeoVR.,Dec 8 at 6:10 PM,5, 3,
2022-05-28 16:30:25.106498,ancomat,This app is very stuttering when playing,This app is very stuttering when playing videos.,Nov 8 at 1:05 AM,1, 8,"Hi there, we apologize for the inconvenience. Can you please reach us at contact@skybox.xyz so we could further troubleshoot and help you solve this issue?"
2022-05-28 16:30:25.121458,0xEric,extremely stuttering,Even with my gpu running at max capacity. The video is extremely stuttering with pcvr quest app.,Nov 13 at 6:30 AM,1, 4,"Hi there, we apologize for the inconvenience. Can you please reach us at contact@skybox.xyz so we could further troubleshoot and help you solve this issue?"
2022-05-28 16:30:25.135421,yuckyboie,"Good video player, but it has a bug atm","This is a great video player, especially since it's free. It has a fine interface with VR settings. However, for some reason it just doesn't show up in my library after I've reinstalled Oculus software and games recently. It was working before then. I'm using an Oculus Rift.",Aug 26 at 1:00 PM,4, 5,
2022-05-28 16:30:25.150381,Scionate,Sluggish and poor,This player is worse than any of the free options I have tried. It is sluggish and videos stutter.,Jul 6 at 7:53 AM,1, 5,"Hi there, sorry for your inconvenience. Would you please send us the video at support@skybox.xyz so we could test it? And what graphic cards are you using please? We haven't encountered such issue..."
2022-05-28 16:30:25.166338,jumanous,Works Well on Quest 2 with livelink,"Handy for video viewing.  Only issue is I wish you could lie down and see the lobby, which is why I don't use it as much as I used to.  You can alter the video orientation easily, but not the lobby.  If this was fixed it would be 5 stars.  This applies to all the versions (Go, quest and PC)",Jul 29 at 8:13 PM,4, 14,"Hi there, what is the resolution of your VR180 videos please? We really appreciate if you could share with us the video at support@skybox.xyz so we could test it on our side. Meanwhile, our focus is mainly on Quest platform and we will release update on Rift platform later this year. Thank you for your patience."
2022-05-28 16:30:28.281007,LewisStewart1990,Its an ok option,"So far cons
- looping is not seamless 
- settings reset for every video 
- video becomes uncentered very easily
- 3d options auto changes to incorrect settings every time

Pros 
- Easy file browsing 
- auto options get pretty close 
- youtube format support","Mar 10, 2021 at 2:31 AM",3, 8,
2022-05-28 16:30:28.294970,ryymo,Amazing when it works!,"The UI, how crisp the image is, it is amazing on my Rift S. The problem, is most of the time it doesn't work. I'll load up the video and the first 15 seconds or so will play, very laggy, then the video will halt and no longer play. These are videos that are downloaded directly to the same M2 drive Skybox is installed on.","Feb 5, 2021 at 6:39 PM",3, 6,
2022-05-28 16:30:28.310928,Baba888,best player in oculus store,"this player never let  me down (beside 7k video support) - i just tried all the players in the oculus store and no other can compete with this player.  skybox opens everything fast and vr controls are the best

BUT 7K videos lagging please fix this","Feb 8, 2021 at 11:09 PM",5, 9,
2022-05-28 16:30:28.325887,MateoFalcone,Everything I wanted,"I've tried a number of options on the store and this is the one I'll keep installed.  It seems to play everything I ask of it, I can access files locally and remotely, the video quality seems superior to other applications, and the environment for my viewing is perfect without having to change any defaults.","Jan 3, 2021 at 5:29 AM",5, 14,
2022-05-28 16:30:28.340847,suki.hawj,was good but.......,it worked good before but all of a sudden all my vids started lagging,"Mar 21, 2021 at 9:08 PM",2, 2,
2022-05-28 16:30:31.445543,oculus.rifter.3,Videos from NAS not playing,"Unfortunately it won't play any videos from my Synology NAS. Any other player in my house will play from the network. Can select video, start, but screen stays black. Buttons are all greyed out. It will only play after copying the video to my local harddrive.  The main reason I bought the app. Big dissapointment.","Jan 4, 2021 at 11:19 PM",2, 5,
2022-05-28 16:30:31.460503,Sybolt_Engelsma,I feel robbed,"Going from Rift S to Quest 2, they want me to pay for their product again. Bunch of thieves.","Jan 19, 2021 at 2:07 AM",1, 11,
2022-05-28 16:30:31.475463,Milamber,Not transferable to Quest 2 from Rift S,"Why is this software that I purchased on RIFT S not available for my Quest 2?  Besides the obvious, why are you double dipping from your customers?","Dec 2, 2020 at 9:51 AM",1, 49,
2022-05-28 16:30:31.489426,LemonBear,Payment was made twice,Please cancel the first payment,"Feb 6, 2021 at 7:50 AM",5, 2,
2022-05-28 16:30:31.504387,Delkin,very good made app,95/100  great app,"Feb 21, 2021 at 11:29 AM",5, 0,
2022-05-28 16:30:34.615066,Moppin44,Crashes before I can play anything,This player has shifted to the top of the all other VR player's I've tried.  Intially I had some issues when I first tried this a few years ago.,"Jan 17, 2021 at 2:46 AM",4, 0,
2022-05-28 16:30:34.630027,iFlea,ALMOST perfect... a bit stuck in 90s,"mp4 files with resolution higher than 4096 do not play. An no, it is not the files or my gear, the same files play smooth in deo video player. Than again some vids do not play in deo video for me but play in skybox... what a mess :D Appart from that I love this app. Alltho could let us customize controlls a bit more. I would rather have volume on thumbstick up/down than zoom. How often do you use zoom when watching movie ? Way less often than volume :) Yet, zoom is default there and cannot be changed. Stupid decission but oh well. Hint hint : why so many people still use media player classic ? coz we can customize it to our liking. Take a hint, the more agency you give customers the more they will like the product. Like in gaming, rebinding controlls is a basics that gaming industry learned in 90s. Get on with times :)
Other than those two things... best vr player available !","Oct 28, 2020 at 8:38 AM",4, 9,
2022-05-28 16:30:34.644987,Jzeero,Needs more customization,While this app is definitely the most beautiful viewer I still feel like I didn't really get my moneys worth for what you get. There is almost no customization. I want to be able to customize my controller binding like I can with the Deo VR viewer. The devs need to rip them off if they need to.,"Mar 3, 2021 at 10:39 AM",3, 0,
2022-05-28 16:30:34.659946,Art7d,file not show in app.,this app need updated for file mangement . not show files in folder . other app work fine and it's free !!,"Dec 28, 2020 at 1:43 AM",2, 1,
2022-05-28 16:30:34.674906,is_conic,not intuitive not sure how to play files,"There's nothing here. I can't really use this. The app virtually doesn't work or make itself accessible or usable.   
It does nothing to tell users how or where to get these files from.","Dec 31, 2020 at 4:24 AM",1, 1,
2022-05-28 16:30:37.772621,TonyBrookT,Good App but Needs Improvement,"After purchasing an Oculus Quest, I ""mistakenly"" purchased SkyBox VR certified for use on my new Quest, and shortly afterwards had to purchase the Rift S certified version to use it via Quest Link. I also installed the free PC version of DeoVR for comparison.

The SkyBox VR Quest wireless certified version works as advertised, allowing me to play 4K videos on my PC, via both the standard Windows media streamer and via SkyBox's Airstream. Once I managed to get Quest Link working, the Rift S versions also worked as advertised, playing up to 5K. However, with Quest Link, I find the control interface on DeoVR somewhat better, and the DeoVR version of Windows Explorer is much better, for accessing listed hard-drives, folders and titles.

So Skybox VR does what it claims to do and does it well, but with room for improvement. I will leave Skybox to lobby Oculus about two issues: the need to market ""Quest Link"" certified apps (not just Quest wireless or Rift S compatible), and being clearer about cross-selling. I understand around 20 Oculus apps are cross-sold, but this is not publicised. Also, Skybox need to improve their product, if they wish to continue charging for it.","Sep 6, 2020 at 10:17 PM",5, 18,
2022-05-28 16:30:37.787581,Gmack1113,Great VR Player with a major bug,"Let me start by saying I love this VR player, it supports most file formats, alllows access to network files and has a variety of controls. So I should be saying this is agreat product and go buy it. However, I can't recommend this for the Oculus Quest 2 because it has a major bug that just runis the expereince. The bug is that you ogten have to click multiple times to select an action. It's so furstrating that I usually give up and go back to using BigScreen.","Jan 28, 2021 at 2:09 AM",2, 0,
2022-05-28 16:30:37.802541,morg3697,Bad file management,the app doesn't see all files. I had to use another vr player.,"Dec 4, 2020 at 8:09 AM",2, 1,
