scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 12:01:08.790477,draytalon,Was playable,"Ok, bought this months ago, been playing it off and on, game is good, yet now it won't even load up, i get the splash screen with Arizona Sunshne - Loading, then it goes black and resets to the desktop?????",10 days ago,1, 4,
2022-05-28 12:01:08.805437,j.p.petit,crashes,Since the last update the game often crashes (black screen),22 days ago,4, 9,
2022-05-28 12:01:08.820397,1penut,HORRIBLE AND NOT BECAUSE OF THE GAME!!!,"Its amazing but the problem is that I spent over 2 hours trying to get it to not freeze crash but I can't refund it because I spent too long testing, so I spent $70.00 in all for having to buy the quest version HORRIBLE!!! DO NOT BUY ON RIFT OR RIFT S!!!",Apr 22 at 7:11 AM,1, 3,
2022-05-28 12:01:08.835357,Donkeaper,10/10,This game is just super cool!I really must say the Weapons are well made and i love the story:)Sometimes in the games its scary and spooky and sometimes just funny;DI would recommend this game 100% and would love if the campaign would go longer.no crossplays,Mar 6 at 4:37 AM,5, 4,
2022-05-28 12:01:08.851314,Prophetzzz,meh,"fun game if you like repetitve gameplay, predictable stories, nonstop bugs that completely break immersion. The game took me about 2 hours to complete (including time exploring everything the game would let me) and the funnest part was finding the masks strewn about the linear paths this game has. I started this game with excitement and intrigue and walked away with pretty lukewarm feelings, if you like zombies, the walking dead vr game is much better and more complete. The reason this review might sound a bit harsh is because I played about half of this game years and years ago and absolutely nothing is different now, nothing is fixed and nothing is improved, seems like a dead game that's been given up on.",Jan 18 at 1:16 PM,2, 11,
2022-05-28 12:01:11.957114,JenJo97,controlls are a joke,"they are too sensitive causing stupid, easily avoided deaths",Apr 25 at 7:08 PM,1, 1,
2022-05-28 12:01:11.971076,Noadynastie,"Cool game, dizzyness / sickness possible","Cool game, but makes you very dizzy. You have to go to settings to change from teleport mode to walking mode (Take the settings tape and put it in the video player to adjust)

Other then this it's a very cool game but qua graphics I'm having some problems which can make you dizzy and feel sick.",Dec 30 at 7:08 PM,4, 25,
2022-05-28 12:01:11.986036,RuneHM,Abseloutly no crossplay,"It’s insanely annoying that there is no cross play at all. You can’t even cross play between rift and quest. Decent game, but really sucks that I can’t even enjoy it with my friends.",Oct 28 at 1:24 AM,2, 74,
2022-05-28 12:01:12.000997,CLReagh,Good game but no cross play,Gonna have to do this or you’ll lose money,Dec 9 at 7:24 AM,3, 21,
2022-05-28 12:01:12.014959,nowyoculus,bug pls casch or repait,his crasch end i big casch i gife for this game casch mi casch now or i report this game,21 days ago,1, 0,
2022-05-28 12:01:15.111768,town4.vr,dont buy this game,this game canot be installed the downlond crushes every time  ive tried on 2 pc and 2 account waste of money,Dec 17 at 2:54 AM,1, 8,
2022-05-28 12:01:15.126728,thebogman328,nope,installed the game and loved it. new update made it unable to load or even reinstall on the rift s.,Jan 11 at 9:36 PM,1, 0,
2022-05-28 12:01:15.140690,sammy.sosa.5205622,WASTE OF MONEY,FREEZES SO MUCH YOU CANT EVEN ENJOY THE GAME,Jan 9 at 11:18 AM,1, 0,
2022-05-28 12:01:15.155650,Ohnomycoco,Few bugs,"- Push to drop keeps appearing randomly and won’t go away until you swap guns. 

- The graphics for the reloading / loaded states get messed up - eg the revolver gun chamber is open while you’re firing. 

- The turning speed resets 
every time you come back to the game (doesn’t save like other settings)",Aug 31 at 4:10 AM,4, 14,
2022-05-28 12:01:15.170610,EthicalGoat,"Great campaign, not much else.","I had played AZS years ago, before either of the expansions came out. Powered through the campaign with a friend in three hours, thought it was amazing, and that experience was one of the primary reasons I bought an Oculus. There were a few bugs here and there, some clipping, yadda yadda; but I found the game immersive, the mechanics easy to grasp, and the difficulty progression to be appropriate.

Despite having completed the game previously, when I procured my own VR Headset, I bought the game and both its expansions; hoping to revisit the amazing experience I had before. I was sorely disappointed.

Funny thing about EXPANSIONS, you'd expect that the game would be EXPANDED upon, with new things to do and play around with. Unfortunately, they were nothing but new maps with old mechanics, leaving me with a feeling like I had wasted my money since I had basically already done this before.

Horde mode is additionally disappointing. 50 waves later, drowning in extra ammo, and no noticable increase in difficulty, I suicided next to an exploding barrel after my 1000th kill, feeling like I could have carried on perpetually without breaking a sweat.

A fun story, and a great intro to VR, but once you've got the hang of it, it's replayability goes down to zero. Probably gonna uninstall this sucker.",Sep 3 at 2:54 AM,3, 7,
2022-05-28 12:01:18.260476,sofaKINGfast,dont know,i dont know,Mar 20 at 10:06 AM,5, 0,
2022-05-28 12:01:18.275437,dertboxley,azs,"feels like it would be a good game if we could walk like normal games but you cant.

Edit: Ok, i fixed it and now I like the game a lot!!",Oct 25 at 4:53 AM,5, 1,
2022-05-28 12:01:18.290396,NightmareN8,I bought it for my quest and its for rif,"It suck I can't use on my quest
Waste of 40 bucks",Oct 6 at 6:15 PM,1, 7,
2022-05-28 12:01:18.304359,iamkamtoo,dont recum,crashes like every 10 minutes,Feb 11 at 3:44 PM,1, 0,
2022-05-28 12:01:18.320316,Doodude,Hot Garbage,Needs updates.  Pure money grab from naive VR noobs.  Shameful 🤨,Aug 27 at 7:15 AM,1, 35,
2022-05-28 12:01:21.452267,rodney6587,nomad,great game not just a wave shooter like most of the other games you actually have something to do besides shooting wave after wave of zombies  a little llike duesx finally a shooter i can get into\\\\how come when you pick up a gun you cant drop it,Jul 22 at 4:57 AM,5, 6,
2022-05-28 12:01:21.468224,MagicMax8888,The greatest VR game,I keep coming back to this VR game because its the greatest.,Aug 14 at 10:43 AM,5, 3,
2022-05-28 12:01:21.483184,G4mb10r,No Cross Buy,"I actually really enjoyed this game on the PC back when it originally came out, and back then I would have given this a 4-5 star rating. I even bought all the DLC (though the most recent one was really disappointing). BUT I wanted to show this game to my friends and play multiplayer on the quest 2, etc. But for the Quest 2 they're asking for the full FORTY DOLLARS for a SECOND copy of a now outdated game. Utterly ridiculous! At least give people who already own the game a steap discount or something. Sheesh.","May 3, 2021 at 10:51 AM",2, 50,
2022-05-28 12:01:21.498144,Aknadler,DEVELOPERS PLEASE DISABLE PUSH TO DROP!,"Love the game but hate the ""push to drop"" in Horde Mode.  While I am dual weilding weapons in Horde Mode my controllers go into transparent visual mode.  The buttons on illuminate blue and say ""push to drop""?  The only way to clear this is to switch weapons in hand.  It keeps doing this over and over and I can't see an option to disable this? I can't aim down the site of my guns when they are transparent so annoyingly I have to keep switching my guns while getting charged by zombies.  This is really ruining the online experience of the game.  It did not used to have this feature so please developers, get rid of this feature or at least option to disable!!!

I am using Quest 2 with Air Link to Oculus PC version of Arizona Sunshine.",Jul 18 at 4:58 AM,1, 1,
2022-05-28 12:01:21.514101,shanders845,IMPORTANT TO DEVELOPERS,Please if you are a DEVELOPER and reading this....would you please ADD CROSS BUY on this game...I have purchased it for my rift and it is a great game bit think it is POOR that I would have to PURCHASE THIS GAME AGAIN in order to play it on my oculus quest 2. Please consider this for people like me that have upgraded products.,"Mar 13, 2021 at 6:47 PM",4, 405,
2022-05-28 12:01:24.601464,Mr.maxpax,Cross buy issue but good for the price,"Great game and i enjoyed playing it on my rift S, though like many people would prefer to play on my quest 2 without wires, though you can only do that in two ways 1) buy the game again 2) or use virtual desktop. DO NOT PAY A SECOND TIME FOR ANY PC GAME, though it might be expensive, buy virtual desktop and then stream your pc games to you're quest","Apr 9, 2021 at 7:44 AM",3, 37,
2022-05-28 12:01:24.616930,The Humps,Cross-platform,"I refuse to buy this game twice, the game it’s self was very limiting at first because of being tethered with a cord. I was looking forward trying it on my quest 2, which it is supported for, and realized that I have to re buy it. At the very least we should receive a discount. Greedy company in my eyes , it’s a pity that I will probably return my quest 2 because of this issue.  I own over $300 in games on oculus and will not be rebuying them because of corporate greed.","Apr 4, 2021 at 10:59 AM",1, 65,
2022-05-28 12:01:24.631889,Cosmic_SquidYT,Solid 5 stars,"this game when i got it it had some trouble but it went away, and i just finished the game and i want to get both of the DLC's already, i love that the zombies have and asorted array of types and hope that they continue to make good games like this one.","May 15, 2021 at 11:29 AM",5, 5,
2022-05-28 12:01:24.646850,Kaylest,buying for a friend,is there a way to send a game to a friend in the oculus store,"May 24, 2021 at 1:44 AM",5, 3,
2022-05-28 12:01:24.661809,Supercrank86,you suck,returning cause its not cross buy,"May 14, 2021 at 10:20 PM",1, 6,
2022-05-28 12:01:27.757111,Rabatmand,Good in 1990,Why cant we write reviews unless its only positive?,"May 24, 2021 at 11:01 PM",3, 3,
2022-05-28 12:01:27.772070,Hhawk2000,for the devs (once again ) 18.03.21,"tried tu update the game, doesnt work, unistalled and tried a fresh install (ten times now) doesnt work.. i love yor game ( have all the dlcs ) but whats happend here??????","Mar 19, 2021 at 2:05 AM",2, 13,
2022-05-28 12:01:27.788027,dreamettev,insane !!,amazing !!!,"May 16, 2021 at 8:40 PM",5, 3,
2022-05-28 12:01:27.802987,iamgeorge82,Not polished enough for the price,Had a bit of fun with this game but it is made too awful to persist with by a few things. 1) terrible checkpoint placement 2) reload /weapon swap system which glitches out regularly with terrible consequences especially given the bad checkpoints 3) enemies too repetative 4) guns don't feel particularly fun or different,"Feb 28, 2021 at 11:30 PM",2, 5,
2022-05-28 12:01:27.816950,zahi,cross devices,"hello, why i cant play arizona with my friends who has quest 2 ??
purchased the game just for this purpose...please fix it, thank you.","Mar 14, 2021 at 3:27 AM",1, 7,
2022-05-28 12:01:30.912270,orlaag,erm what,its amazingwow just wow,"Apr 13, 2021 at 7:21 PM",5, 3,
2022-05-28 12:01:30.928227,SilentGamer24314,no crossplay or crossbuy,no crossplay or crossbuy shame,"Mar 27, 2021 at 1:42 PM",1, 5,
2022-05-28 12:01:30.943187,davesilver538,Dated,"The game just doesn't hold up to today's standards of VR tech. Mechanics are bland and basic, with no ability to really interact much with the environment around you. Pick up a hammer and you just clip through anything you come in contact with. There is no melee so you can only rely on shooting the zombies.  These are updates that should have been implemented into the game as time went on, but alas. The game is also poorly optimized and struggles to perform when there are a lot of zombies piling up. I would say if you're on the fence about this game, save your money or get something else.","Jan 9, 2021 at 5:27 AM",2, 14,
2022-05-28 12:01:30.958147,BadChicken81,Amazing Game,"This is a must for vr. Great story, great DLC, and great mechanics. Some people complain about the teleport movement but you can change it to head/hand locomotion in the settings card in the trailer menu. KILL THE FREDDIES(you'll understand when you play the singleplayer campain ;))","Dec 27, 2020 at 4:11 AM",5, 27,
2022-05-28 12:01:30.974104,Awpmeister2170,Good game but wish there was Crossbuy,This game is one of my favourite zombie games to date but the fact I have to pay again to have it on my Quest 2 is a flaw :-/ I don’t think paying 2x is what we should be doing,"Dec 25, 2020 at 4:11 AM",3, 33,
2022-05-28 12:01:34.086843,Dyingone,Teleport makes it point and click,"Windows defender kept stopping the download, had to turn it off to finish. Not a fan of teleport, ruins the game, redo having full motion movement  be cool game. Big disappointment vs re 7 ps4vr on release. Every thing is nice but movement is painful pointing the light. Please no more teleport games, if get sick shouldnt be playing or enjoying in the first place.","Dec 20, 2020 at 1:03 PM",2, 12,"Hi Dyingone, the game does support locomotion. You can change this when you pop in the yellow tape first to access the settings menu.

Hope that helps."
2022-05-28 12:01:34.102801,trace.seube.5,hu\,i lovw it,"Apr 3, 2021 at 6:55 AM",5, 0,
2022-05-28 12:01:34.117760,verceryAB,Where is the save file for this game?,Where is the save data file for this game? Oculus indicated the path is the follow: \Oculus\Software\Software\vertigo-games-arizona-sunshine\ but wich are the savedata files for this game?,"Feb 7, 2021 at 9:15 AM",5, 0,
2022-05-28 12:01:34.133718,papa4519,My thoughts on cross pay,A lot of people are complaining of paying for the same game twice given the game 1  star rating which it doesn't deserve but they don't realize the quest  is on  totally different system the Rift is on Windows the quest is on Android you have to think about it this way when you buy a Xbox one game you still have to buy the same game for the PS4 if you want to play on there it takes work to make a game to Port the game over for Windows to Android takes a lot of work especially when Android is alot weaker Android so they took their time to remake the game to get the game to run smooth which takes time and money people don't work for free I'm thankful they took the time to do it a lot of them would not even bothered with it and moved on with the next project,"Oct 22, 2020 at 10:39 AM",5, 127,
2022-05-28 12:01:34.148678,Hicks613,Decent game but the developer is shifty.,I bought at the release date but giving a moderate review for 2 reasons.  The visuals are dated and there is no crossbuy for Quest 2.  Developers think we're ok buying the game twice.  Well no.  I've strugged to play Arizona in Multiplayer.  It has never worked.  I'm told the Quest version works better for coop.  Well they could have fixed the PC version but they chose not to.  So I cannot recommend supporting this developer.,"Nov 14, 2020 at 2:56 PM",1, 18,
2022-05-28 12:01:37.232996,Newbs_82,Don't like being charged twice!,I honestly think this is a great game for vr. The reason I am putting a 1 star is solely because I already own this game on my pc for the rift. I just got the quest 2 and it wants to charge me twice for something I have already purchased. Not a fan of that practice!,"Oct 14, 2020 at 5:11 AM",1, 256,
2022-05-28 12:01:37.247956,Zaiden,No cross buy = 0 stars if possible,The fact that Facebook even allows developers to do this is ridiculous.  Every single game I have purchased with my Rift should be included with any other future device.  No other game console does this and any developer who does not allow cross-buy needs to feel the pain by no one buying anything from them again.,"Oct 21, 2020 at 12:51 PM",1, 85,
2022-05-28 12:01:37.262916,SpacePirate1221,"The game is fun, but has some problems","There is a frequent problem with my right hand where I can't unholster my weapons, but I can still pick things up off the ground. And sometimes zombies will just appear out of nowhere and won't die no matter how many times you shoot. Overall this game is not worth anything near $40, I would say $10 at most.","Jan 9, 2021 at 10:05 PM",3, 0,
2022-05-28 12:01:37.278873,wwwMack,help me,ok so i got the game but it wont let me download it plz some one help me i tried everything,"Dec 31, 2020 at 10:57 PM",1, 6,
2022-05-28 12:01:37.294338,NotaHumanResource,Best VR Zombie game out there.,"First off. I was not happy struggling to install this game on my new quest2 after already paying for this game on the rift. It would download to about 50% and fail. I finally realized that I had to re-purchase this game under the new updated release for the quest 2.  That complaint out of the way. I have been using and purchasing VR for over a year. Arizona Sunshine continually gets updates had a huge DLC fanbase and there is always someone to play with. The unfolding story and game play is excellent and the graphics are pretty good on the quest 2.  I played about 8 hours with a friend who just got his quest 2 and we finally finished the main campaign. A lot of fun!  My only complaint is that I wish you could find other weapons such as knives to use on zombies and not just guns. Maybe a health pack to take with you or a backpack to store items. Even better if you could get in one of the vehicles and drive them to run over zombies.  At any rate if you want a AAA vr zombie, story game that has been around and improved upon for several years this is the game you want. Also, the 3 dot glock sites work just the way they do in real life and I like the eject and reload mechanism implemented.","Oct 24, 2020 at 6:00 AM",4, 25,
2022-05-28 12:01:40.376172,AlphaDeathWolf,I found it average,"The game is cool but it’s nothing that is super impressive, I couldn’t get anyone to play multiplayer and the campaign was alright but it was basically the same thing over and over, I’d buy this but only on sale.","Jan 10, 2021 at 9:41 PM",3, 0,
2022-05-28 12:01:40.392130,Alex_GER,Bad Joke? Really no Cross Buy?!,An expensive game and yet no cross buy is offered between Rift and Quest. I am very disappointed! 80 euros for the Oculus version Rift/ Quest is a bad joke. Please change.,"Dec 21, 2020 at 5:55 PM",1, 4,
2022-05-28 12:01:40.407595,mr.gripper,Showing it's age,"Can be fun in small doses but it feels so dated. I've probably been spoilt by playing through Half Life: Alyx before buying this but in comparison, it's extremely slow paced with janky movement. The graphics are crude and the performance is terrible; My GTX 2070 super stuggles on higher detail setting when the zombies start piling up. Not got that far yet and will play it to the end but it's very 'meh' so far.","Nov 1, 2020 at 6:36 PM",2, 10,
2022-05-28 12:01:40.427542,DukeSuckem,Cross buy,Good game but no cross buy between Quest and Rift. Pay again? Not good,"Dec 9, 2020 at 7:38 PM",2, 11,
2022-05-28 12:01:40.446491,aorjuel1,No cross buy for Rift and Quest 2? wow,This is greed at its finest. Why would you do this to those who supported the initial release of the game? not buying anything else from these devs.,"Oct 15, 2020 at 2:47 AM",1, 57,
2022-05-28 12:01:43.518909,firaksetfin159,not good,"i try to install the game 6 time but every time dont finish installing,get to 
6gb thene stop
why is taht","Dec 28, 2020 at 5:37 AM",1, 2,
2022-05-28 12:01:43.534866,CyberMonk,Not cool to ask me pay twice,"Why do I have to buy same game, at same shop to be able to play it after I upgrade equipment ? 
At least a discount or something would be fair. Otherwise feels like a fraud...
Not cool!","Oct 28, 2020 at 8:28 PM",1, 15,
2022-05-28 12:01:43.550824,pascualn.victoria,not letting me install,its not downloading,"Dec 26, 2020 at 2:58 AM",1, 3,
2022-05-28 12:01:43.565784,Gopic,Not Happy,Finally free of the wire off the PC and then I realize I have to repay for Arizona Sunshine. Not cool. Guess I am done playing it.,"Oct 18, 2020 at 12:26 PM",1, 25,
2022-05-28 12:01:43.581741,oph,booo booo why is this not cross buy,I have switched to quest 2 as oculs are dropping the s.  I have paid my money but can't play this without paying again?,"Nov 10, 2020 at 7:40 PM",1, 9,"Hello Oph,

The Quest version was remade from the ground up and is a completely new product. While similar in gameplay and content, its not compatible with the PC/Rift version. If you already own the Rift version, you can still play that one on your Quest 2 via Link. Sorry for the inconvenience, and thank you for understanding."
2022-05-28 12:01:46.680078,Yaladorin,Add Cross Buy!,"I love this game, but im not going to buy it again so i can play it on the quest 2. please fix!!!!!","Oct 22, 2020 at 2:00 AM",1, 25,
2022-05-28 12:01:46.697033,mdoustan,,Very cool game love the graphics totally recommend,"Jan 6, 2021 at 7:16 AM",5, 0,
2022-05-28 12:01:46.711993,Guimar4es,Pumpkin,"Amazing game, one of the best for VR. Bought this to my rift and now that I bought Quest 2 I've just played it again. Guys, get the virtual reality app and get your pc streaming wireless to your Quest. Just sets the experience to another level.","Oct 25, 2020 at 4:35 AM",5, 5,
2022-05-28 12:01:46.726953,Mithrandril,"Glitchy, Also Expansion is garbage",In the first level I got stuck inside a door and the car wouldnt start. Both are game breaking. Expansion pack had the game deciding to move me of its own accord to force me to die. Looked fun but clearly half assed rush to production.,"Oct 30, 2020 at 4:42 AM",2, 3,
2022-05-28 12:01:46.741913,harryxxe,terrible,"the accuracy of the guns is terrible, i shoot and miss 90% of shots, i can use the iron sights or not dosnt make a difference accuracy on this is terrible, at first thought it was me but even point blank and its shooting miles to the top right i might as well not aim close my eyes and fire","Oct 23, 2020 at 7:52 PM",1, 2,
2022-05-28 12:01:49.850723,robbielion,Not up to par with todays VR games,"The game is alright but is let down by it's un-intuitive handling of objects and items in VR. This takes away from the experiance and makes the game hard to play. To give you an idea of how to game is diffucilt to use I have to duck under doorways and im sure that isn't on purpose.
This game may have been good a couple years ago but in my option (only played for an hour) this game is just a bit of a headache.","Sep 22, 2020 at 6:12 AM",2, 6,
2022-05-28 12:01:49.866680,Anunnaki_Nibiru,Come on Devs,"This would be a 5 star game if the Devs would fix the co-op. 
Nuff said...","Dec 3, 2020 at 4:55 AM",2, 1,
2022-05-28 12:01:49.882637,MACK-7,Do I actually have to pay twice???,"I just purchased Arizona Sunshine today on my Quest, using Oculus Link and am very happy with the gameplay. In fact, I would have given it 5 stars. But upon disconecting from my PC to move to go wireless in a larger room in order to enjoy the fullness of the game, you seem to be asking me to purchase the game again on the very same day, with the exact same Oculus headset. Am I getting this wrong? Am i just not understanding this?Please explain either how I am mistaken, or explain why it is reasonable that I should have to pay double, to simply move from my computer room, to my kitchen. I will be looking forward to your prompt reply. 
Wow! 
I received a prompt reply, I'll give you that. But you should let people know that ""crossbuy"" is even a thing. I feel that I've been ripped off, and will go out of my way not to deal with Vertigo Games again.","Aug 11, 2020 at 8:22 PM",1, 15,"Hello MacPlumber, the Rift version and Quest version are actually two different builds of Arizona Sunshine; they are not the same game, so there is no crossbuy. They offer the same content, but the Quest version was rebuilt from the ground up and to run standalone and made specifically for Quest. I hope that answers your question."
2022-05-28 12:01:49.897597,The_Donzo,"Great game, But....","I have this game on Rift and its been great and its still one of the best VR experiences out there, however I now own a quest and wanna play it without using oculus link, but its saying I have to Pay for the game again??? This is literally the only game I own that's like this to.  I own all the DLC and thankfully thats Free but not the base game. It just isnt a good look for the Devs when all my other rift game are free for my quest. I Can't be the only person who own's both systems and is upset by this decision. I wouldn't mind paying a small fee but not the full price of a game I already own and have beaten.","Jun 12, 2020 at 1:47 PM",4, 203,
2022-05-28 12:01:49.913555,moonorama,Old Game But Still Fun to Play,"Story:
You are stuck in a zombie apocalypse somewhere in the middle of the desert. You must get out of the area and deal with zombies in the meantime. Grab pistols, shotguns, smg's, grenades,a sniper, and even a minigun to ward off the incoming waves of zombies. You make your way across many different segments of the map, including a terrifying mineshaft, a prison, and many more locations each stuffed with new weapons, excitement, and more zombies! Plus there are DLC packs that you can purchase which expand upon the story and add a bit more gameplay. 
   GAMEPLAY:
You can choose between multiple different movement modes, including snap turning, teleportation, or smooth locomotion. I have Boneworks and for those of you that don't know, it has the most realistic interaction physics ever created. And that kind of made the interaction in this game underwhelming. In Arizona Sunshine you can't climb ladders, you simply walk up to a ladder and are teleported up or down. The mechanics in this game are kind of old in my opinion, but this game was released in 2016, at the start of VR gaming popularity. 
   SOUNDS:
The gun sounds in this game I think are really well done. They are loud and differ with every weapon. By the way your in-game character talks quite a bit, which is kind of entertaining listening to. Especially during the big f-bomb hurddle. If you play multiplayer you can chat to your partner. Something that is pretty cool is that your voice echos in certain places of the game, like long tunnels. +1 for immersion. 
   All in all I think this game is pretty great. If you want to get more comfortable to VR gaming I think it would be a good idea buying this game. For veteran vr users this may not satisfy everyone, but satisfy me it did! 
 
                                      8/10","Aug 11, 2020 at 3:20 AM",4, 7,
2022-05-28 12:01:53.010394,Jellybean180,Good for its day.,"I'm very late to the VR party but I'm here now! I remember watching YouTubers play this back when VR took of with the HTC and the Rift. I've not long finished Half Life Alyx so I think I've been spoiled. I can see why this game is popular but for me it has aged. It's not bad but there's better games out there now.
Walking Dead Saints and Sinners for instance. But this game would be a good starting point.","Aug 2, 2020 at 9:13 PM",3, 10,
2022-05-28 12:01:53.025354,erik.henriksson.3910,Maybe say it iin your title,the game dos not run well on my oclulus quest 2 but i have all the requierd things and it runs even worse on my pc,"Jan 30, 2021 at 7:54 PM",1, 0,
2022-05-28 12:01:53.041312,sgtslaughter603,Great zombie shooter,"I just wish it was a little more realistic with the weapons. Im not a big fan of the “move the weapon to your chest to reload”. Also, seems like the devs are on a little bit of a money grab, don’t get greedy now...

Also my sister threw my headset across the room at the sight of a first zombie and almost broke it 10/10 would let her play again","Jul 12, 2020 at 9:25 AM",4, 25,
2022-05-28 12:01:53.057269,ssamayoa,Challenge again,"I own this game since 2017 and didn't played lately and with latest update the horde mode is challlenge again.
Still one of my favorites.","Sep 20, 2020 at 6:43 AM",4, 2,
