scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 14:05:35.727200,alice.vexed,I'll give it five stars when...,"I can finish it. Every time I pick up the watch I teleport to the washing station, pick up the brush, and the watch is transported back to the original bin. Every. Single. Time. I've restarted several times and I get the same thing. After a while the brush starts to just dissappear too. I ran into a few other similar issues and would always have to restart the game and use the level select feature to get back. Also I find myself having to scoot myself backwards not to block the controls or what's in front of me until I have to restart the whole thing because my guardian lines keep warning me that I am about to move out of the limit. This is a great idea and the entire experience really is worth the 5 stars but the functionality is what keeps me from giving it the full rating.",Jan 31 at 12:13 PM,4, 17,
2022-05-28 14:05:35.741163,Pickletoaster289,"Pretty good, down side","Overall, I can tell that this game has been made amazing. The down side that I am having is that it would not let me play the story where you see the people and ship sinking. I would load the first few sentences of the experiance and then cut out. The whole point of me buying this game was to play and see the ship sink. really not happy with that.","Feb 21, 2021 at 2:54 AM",4, 48,
2022-05-28 14:05:35.757120,Reese1975,One of dreams has finally come true.,I have been fascinated by the Titanic story since I was a kid and it was announced that the ship was finally found in 1985. I have seen every documentary about the ship and have always dreamed of going down to explore the wreck. Now thanks to VR my dream has come true at least to some extent. I was stunned by the work that was done on this. So far my experiences with VR have been amazing but this was another level. I hope that some day this gets remastered in 8k. Truly a life changing experience.,"May 18, 2020 at 2:47 AM",5, 58,
2022-05-28 14:05:35.772080,Morpheus175,Nice VR experience,"Well - the sinking scene is not interactive and can only be witnessed. Real fun is to explore the wreck, but no matter if you play the story or explore it yourself in sandbox mode. The wreck is modeled quite detailed and you get a good impression of what the Titanic wreck looked like between 2000 and 2010. The only thing I miss in this game, that really would have been a perfect bonus, is an explorable model of the Titanic as it was before the sinking. This unfortunately can't be found in this game, but however - it is a great, interesting VR experience.","Apr 13, 2020 at 3:29 AM",4, 48,
2022-05-28 14:05:35.786043,Jaxell,Controling the sub has bugs,"When I enter the submarine for free roaming, the controll stick for moving forward is stuck in reverse. If I try to use my left ocoulus stick it can only move slightly to left and right. The only way I can move forward is to grab the VR stick and pull my hand forward, but as soon as I let that go it goes back to the middle for a sec and then straight back into reverse. Ive unplugged my gamepad, taken out the batteries for the oculus controllers, restarted the computer, nothing works. This also means that when I put on my helmet to control the drone, it cant move forward because I dont have a virtual stick to grab.","Mar 7, 2020 at 9:09 PM",2, 15,
2022-05-28 14:05:38.917795,keeperofkeys,Must Have Absolutely!,"Love the movie? Love the story of the Titanic? Then you will absolutely love love love this! Witness and experience and play. Graphics are excellent and the experience alone is wonderful!  See the ship sink! After you are kindly placed in a boat! Also play the game!
Drive underwater and explore the shipwreck (also a lot of parts mimic the 1997 movie) so that’s a nice feel. I love it. Thanks and my kudos to the developers!","Feb 18, 2020 at 5:40 AM",5, 17,
2022-05-28 14:05:38.933752,auburn866,A Must Play for Titanic Fans,"This game is fantastic.  One of the most fun VR experiences I have had so far.  The ""story"" experience is nice as it takes you on a sort of guided tour throughout the wreckage to see many of the key places on the ship.  They also throw in some interesting facts and real audio clips from some of the survivors, really pulls you in.  It is also fun to explore the wreckage in sandbox mode.  The sinking experience is very well done and emotional.  This is a short experience, and yet the perfect length.  However, I really wish you could explore the ship before she sank, I honestly would have paid more if that was part of the game.","Dec 28, 2019 at 2:58 PM",4, 19,
2022-05-28 14:05:38.949709,nnsense,Incredible,"How I would like more games like this. The Titanic is there, right after you, it's so immersive, so real. Controls are fantastic, you can explore inside the Titanic with a small robot and its surrounding with your ship. There's an automated tour (2 actually, a shorter and a longer one). I don't know how much you can actually dive into the Titanic, if the simulation shows just the exterior because I didn't played enough but so far I would buy it again 1000 times.","Dec 28, 2019 at 9:01 PM",5, 14,
2022-05-28 14:05:38.964669,cybernettr,Wish there were more guidance,"It’s ironic to think that the Titanic, had she not sunk but had lived out her normal lifespan would have, In obsolescence, been sent to the scrapyards years ago and would no longer exist. But because of this tragedy, she remains over 100 years later on the ocean floor as a monument to herself and the hundreds of people who lost their lives with her. The re-creation of the sinking was very well done although, in real life, I imagine there was much more of an emotional outburst than depicted in this experience.  I suppose if they showed the true horror and anguish of the real life event it would have been even more depressing than it already is. I wish there were a little more help and guidance in the undersea experience because it is hard to figure out where I am supposed to go.","May 30, 2019 at 6:31 AM",4, 17,
2022-05-28 14:05:38.979629,IleeneDanielFudge,It is very good. I love it!,I love it. It is so educational. BUT when we are looking through the passengers point of view it is very buggy and hard to look around. Everytime you turn your head it glitches a bit but everything else is normal with no issue. I know I dont have the biggest space but still would be nice if that part was more smooth. I love learning about the ship and it has quickly become my favorite thing on the rift so  far.,"Mar 3, 2019 at 6:28 PM",5, 6,
2022-05-28 14:05:42.068951,BlueHeron,"Cannot complete, keeps crashing",Two stars only because it's an interesting experience while it lasts.  I've made two attempts to run the experience on the deck and it crashed at two different places.  Don't have the patience to try a third time.,"Mar 25, 2019 at 12:56 AM",2, 5,
2022-05-28 14:05:42.084909,Naildirt,There should be a 6th White Star...,"Absolutely the most mindblowing VR experience ive ever tried.. It is unbelivably well made and SOO immersive to explore the wreck. And the guided tour is amazing. If you have just the slightest interest in the Titanic story this is an absolute MUST.. Aewsome experience....Very exciting and at the same time it almost makes you cry, just imagine how it must have been.....

WISH you would do the same with other ship wrecks..Like the battleship BISMARCK and other famous wrecks!","Jan 13, 2019 at 10:23 PM",5, 9,
2022-05-28 14:05:42.100378,Robbenz,The Hairs Stood Up on My Neck,"Jeez...the experience in the lifeboat tour was done exceptionally well.  I really got the chills just taking it all in.  Its worth it just to see this experience in VR.  Not crazy about the game play, but so far I've made it to the bow and placed the plaque.  Will go back in to see if any more tours, but not sure if I'm up to the game play to complete the different objectives.  Highly recommend if you want to see the sinking of the Titantic up close and personal.","Feb 4, 2019 at 4:16 AM",4, 1,
2022-05-28 14:05:42.115338,LANFEUST,Magical with supersampling,"The visual experience is truly magical with supersampling at 1.7 and above but it need at least a 1080ti. 
Please add this option in the graphics settings.","Dec 30, 2018 at 10:50 AM",5, 10,
