scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 16:21:52.716957,TayfunRift,Does not work anymore since last update!,"I can't play any local files anymore since the last update. It tells me to Buy, Subscribe and Unsubscribe. The buttons do nothing. When I click Buy, it tells me to log in. After Login, it's just a blackscreen. Unusable at the moment.

Edit: It is fixed now and everything works again!
Edit2: It is broken again. Unusable. What the f*** is going on?",Mar 19 at 11:51 PM,1, 61,
2022-05-28 16:21:52.730920,Pulser,updates messed up a good contender,"As others mentioned, this was a great app, but again, people update what works well and make a broken, unfriendly, ugly, UI. Gamepad (xboxone official here) now does not work, local files and VR files do not play, a real mess. Time to move on to better apps or at least let us decide to rollback a version if we don't like the exisiting one. What's all this subscribe and buy cr*p now ?? Don't fix what isn't broken !",Mar 20 at 8:14 AM,1, 25,
2022-05-28 16:21:52.746877,RavenousX,Stutters and now is basically unusable,"This last update made me to go ahead and buy Whirligig and surprisingly it does more with less hassle. Getting to do 180 is not intuitive but once you figure it and set it as a preset, it's pretty easy. It's got all the options and more plus don't stutter as bad. I'm tired of messing with bad releases and buttons that tells you buy for local files.",Mar 19 at 1:01 PM,1, 19,
2022-05-28 16:21:52.760840,Redjosolo,11.7 Broke it!,"All versions worked fine until 11.7 where you managed to break it! It does not run anymore (unistalled, re-installed, rebooted... the works!...but nothing worked!) Please fix this or let us revert to a working version!",Mar 21 at 11:23 PM,1, 18,
2022-05-28 16:21:52.789762,Kiern,Good app made worse,"Giving 2 stars because it used to be decent.  The grey screens and crashes I hope will be fixed soon.  It is frustrating.  Sometimes the grey screens happen out of the blue, or the app just freezes.  Removing the headset and puting it back on always gives a grey screen.  I also don't know what they were thinking combining all the settings into the same screen and having it cover the play funtions.  It use to be so easy to control settings on the fly, now you have to click through multiple screens and tabs.   The new interface is terrible.  I can never understand why developers spend so much time creating a new interface that is worse than the old one.  Just make it run smooth, and not crash.  The new interface just makes the app worse, not better.",Mar 22 at 1:38 PM,2, 8,
2022-05-28 16:21:55.909418,Akaime,"it's a video player, how hard can it be?","app started perfect. everything is running, nothing too complicated, then with every update they have to break something. It's as if they are trying to kill it every time. Roll back to first versions and stop updating it!",21 days ago,1, 1,
2022-05-28 16:21:55.923381,ImTheWitcher,a step back again with the new update,"one of my favorite option is gone. why speed can't go under 1x anymore? for wich use the setting speed at 50x by dedault? i can.t understand how removing option setting can be a improvement. more and more for SLR. and less for users. just for that  i'll never go with SLR , but VRP instead. now have to play in setting, enable direct show, to start a local file. a great app now useless",Mar 18 at 3:58 PM,2, 4,
2022-05-28 16:21:55.938341,mastertonu,the best UI,was before version 12. the settings should open on the same window as the timeline,4 hours ago,3, 0,
2022-05-28 16:21:55.952303,Torrne666,Seriously? just stop messing with it!,Was a great reliable app until someone keeps on changing their minds every few updates and removes the DLNA option? Dude....just stop! Leave it in. Stop taking stuff out and concentrate on putting more features IN. Currently deciding on whether to permanently uninstall this and move to using skybox or pigasus as they have no issues with DLNA,Apr 18 at 7:28 AM,1, 1,
2022-05-28 16:21:55.967263,Scionate,Every Update makes it worse,This use to be a great app. With every update (and they keep coming) the app becomes more and more unusable. At this point the updates have made using it painful and broken basic functionality. It's time to find an alternative.,Mar 9 at 2:44 PM,1, 12,
2022-05-28 16:21:59.101879,stultzberg,Previously one of the Premiere VR Apps!,"A core functionality (DLNA) has just been removed. It can't even be purchased, it is only available via a subscription model. I'll give this app 1 star because at least the functionality is available via subscription, but otherwise I'd go down to 0 stars.",Apr 16 at 12:33 AM,1, 0,
2022-05-28 16:21:59.116839,Stallker2003,No DLNA - Update!!! They Added IT! YES !,"Update: DLNA Is Back !!! Yess !!!

Makes it useless.
You want app that supports all of use cases.
Not only single one.",16 days ago,5, 0,
2022-05-28 16:21:59.133794,zeus48,Removing Useful features,Funded by questionable services. Positioning to be a 'streaming service' removed DLNA feature that was the whole reason they became popular. Usually adding features is a good thing......,Apr 30 at 5:39 AM,1, 0,
2022-05-28 16:21:59.148755,1337Brad,Nothing works anymore,"Won't play any files anymore VR or regular media files, local or over SMB. There looks to be a buy button now but it wants credentials but to what? I'm not typing anying into this, use a token from Oculus or redirect to a webpage to buy or better yet add it to the Oculus store.",Mar 21 at 9:45 PM,1, 2,
2022-05-28 16:21:59.162717,idolking,The UI has been revamped.,"I came here to ask for a return to the previous UI of the playback screen, and I realized that there are still people who feel the same way. If it's not possible to bring it back completely, I'd like to be able to choose the UI like before.",Feb 19 at 11:06 PM,2, 11,
2022-05-28 16:22:02.249461,bryce.holland1,STOP MAKING CHANGES NOBODY ASKED FOR!!!,"you guy's are always doing something that makes it worse just STOP!! leave it where it was! 

the only thing that would make this app redeeming is if they gave the option to roll back to previous versions",Feb 11 at 6:37 PM,1, 20,
2022-05-28 16:22:02.264421,IRobertI,What are you thinking?,"I had this rated at 4 stars before but today it goes down to 1. No SMB support was bad enough, but now you rip out DLNA as well? Were you drunk when you made that decision? Incredible...",Apr 15 at 6:29 PM,1, 1,
2022-05-28 16:22:02.278383,Asifx3me,They broke it,"Stutters an awful lot, audio out of sync, unfriendly ui, uninstalled",May 3 at 4:06 AM,1, 0,
2022-05-28 16:22:02.293343,Sqoretz,"No dlna support, no good review","I dont no what are the reasons for removal of dlna, but for me this app is useless without it.",Apr 22 at 3:40 PM,1, 1,
2022-05-28 16:22:02.307306,Theformand,They removed DLNA support,"Just sad, they ran this app into the ground with every update. Cant play files from your local file server anymore :/",Apr 18 at 4:00 AM,1, 0,
2022-05-28 16:22:05.393053,hotbtx,A good app turns so bad,"We just want a app to play local 180 video, but with updating again and again, the basical function become un-usable, it is so sad.",Apr 13 at 1:14 AM,1, 0,
2022-05-28 16:22:05.408013,damkat13,Update Broke It!,"This used to work fine but after the most recent update, it will not load at all.",Mar 17 at 1:24 PM,1, 5,
2022-05-28 16:22:05.422972,Nitro2911,DLNA support is back,The DLNA support is back. My 5 star rating is back. Thank you devs!,Apr 24 at 4:37 AM,5, 0,
2022-05-28 16:22:05.438930,anton.suardi,no DLNA support ?,"I'm buying this app for playing my local files...
I want a refund if can -_-""",Apr 16 at 8:46 AM,1, 0,
2022-05-28 16:22:05.453890,Eluwien,"Used to work fine, no more","Something happened around 09/2021 and DeoVR didn't work anymore with some codeks, and now in turn of the year it cant connect to LAV codex at all for some reason. I'm guessing support for the program has stopped.

It also has some stupid design choices that you have to swallow if you prefer to use it, like always opening browser when you run it, not remember what you were doing. And if any video doesn't play, you're stuck in a menu that tells you to open browser (which it doesn't) to download codex (which it cant use) and you can close this menu so have to reset the whole thing.

It was okay tho, when it worked.",Jan 7 at 3:33 PM,3, 12,
2022-05-28 16:22:08.542629,mrmamoma,No longer works,Everything is over exposed and the videos no longer work. The app used to work really well and something has gone wrong. using oculus quest 2,Mar 9 at 12:02 AM,3, 3,
2022-05-28 16:22:08.558586,DeadManJohnny,Unreliable,"Is a good player between one update and another ... continuous and useless updates make it work one day yes to another no, and by the way always worse in my opinion.",Mar 26 at 4:17 AM,2, 0,
2022-05-28 16:22:08.572549,vkluchnikov1,update 11.5 terrible,Please return the previous version 11.3 or tell me where you can download,Mar 8 at 6:26 PM,1, 5,
2022-05-28 16:22:08.586511,DRock,Just......Stop....Messing with it.,Why why why. It was a great app. Now every other time I try and use it an update makes everything unplayable. Is there any way to roll back??? Just...please...stop...So frustrating!,Mar 21 at 2:15 PM,1, 1,
2022-05-28 16:22:08.601472,Isilfor,There are no alternatives.,"Very good for viewing panoramas on a computer. Moreover, it allows you to rotate them using the controllers.
It is a pity that at startup it does not remember the last folder, but launches the browser.
As I understand it, there is no support for YouTube?
Now you can't watch 360 3D videos from YouTube in any way. If you add support, it will be really cool!",Dec 22 at 4:26 PM,4, 20,
2022-05-28 16:22:11.692205,Cenobyte,Nice Video app w/some new issues,"I'll start by saying that this is the probably the most consistent video player with some great features, it does have issues however, especially since the last update... I'm honestly writing this review as a ticket of sorts in hopes of having a couple things fixed. :D

Since the update if you toggle the playback/settings menu it doesnt appear directly in front of you regardless of where youre looking, as it used to, it stays in a fixed spot which you can move around manually.  It was better before this change, from an ease of use standpoint... why not make it an option in settings?  Also, scroll up and down no longer works using the oculus remote up/down button when in the file menu... grabbing the scroll bar with the oculus remote and scrolling with your head is weird.  Finally I've noted videos seem to appear to have sharpness applied out of the gate, matter of fact if you hit default video settings on a newly opened video it actually loses sharpness... that's gotta be a bug?

Update May 11 2019 - The software has improved in some ways and stayed the same in others... it's still my go to video app, so, for that I'm upping my rating a star, the app does what it does well... easy to recommend!

Update Sept 19 2020 - Many of the issues mentioned in my original review(s) have been ironed out after patches and a couple of major updates. While it still has some issues here and there depending on what you're using it for, DeoVR is still my go to video app, and the one I'd recommend to anyone looking for a quality video playback app with some great options!  Upping review to 5 stars... pretty sure this started at 3/5 when I first posted the review a long while ago, so, great work devs! :)

Update Feb 23 2022 - Still my go to app for video, but I needto comment on the latest change to the interface.  The settings are now burried under multiple clicks and one interface. Devs, please allow users to swap between this and the old/last interface, it was MUCH better!",Feb 24 at 11:50 AM,5, 0,
2022-05-28 16:22:11.708162,Ravenkoko,After update dosent work,After update dosent work. This software is unfunctionable. Please delte from store!,Mar 23 at 2:34 PM,1, 2,
2022-05-28 16:22:11.722125,j2daroc,5 star until recent update,"5 start until,,,, what happen, it suddenly stop working, a few new button subscribe and buy, but they dont do any thing,,, can't play local file.. what? why?",Mar 20 at 5:54 PM,5, 0,
2022-05-28 16:22:11.737085,oPUREDEVILo,failed to  update  12 ver,failed to update  12 ver,Apr 18 at 2:32 PM,5, 0,
2022-05-28 16:22:11.751047,rkaesser,Deleting From My Oculus 2,"This was the best video viewer out there. They decided to disable viewing PC files!!
Takes up valuable space now with no usable need.
DELETING",Mar 19 at 7:21 PM,1, 1,
2022-05-28 16:22:14.872699,novakyo,Update broke the app.,Update broke the app.,Mar 19 at 5:19 AM,1, 3,
2022-05-28 16:22:14.887658,HeliumHeli,Works great - thank you,This is the best VR Video Player by far. All the options are great and the controls are very intuitive.,Mar 22 at 3:34 PM,5, 0,
2022-05-28 16:22:14.902618,ItsHusker,11.5 killed local media usability,"Update broke playback, have to select direct play to make it work each time you open a file",Mar 8 at 10:04 PM,1, 2,
2022-05-28 16:22:14.916580,2371212662,log in feature is trash,"the log in thing literally fks everything, remove it plz for the love of god",Mar 18 at 10:54 PM,1, 1,
2022-05-28 16:22:14.931541,user.not.found_13,Does not work anymore since last update!,Does not work anymore since last update! fix pls,Mar 24 at 5:11 AM,3, 1,
2022-05-28 16:22:18.029255,Malleus,Does not even work any longer,"The app hasnt been able to start since many months, just keeps crashing.

from 2019: (cant hold down button to get continous FF or RW)
Where the hell did fastforward go? its useless now
way back in time the fastforward would KEEP skipping forward/backward as long as you pressed left or right. now you have to press for each little skip",Dec 15 at 11:46 PM,1, 8,
2022-05-28 16:22:18.044215,htarcan,not working anymore,not working anymore,Mar 18 at 10:03 PM,1, 1,
2022-05-28 16:22:18.059175,Mokochie,Bad new update,"Was the best VR video player ever until the recent update which changed the UI settings, made it uncomfortable and annoying to use.",Feb 21 at 8:58 PM,2, 1,
2022-05-28 16:22:18.074136,ChazRambone,Meh,"Worked for a bit, but codecs for large video files are a mess and one of their team just posted in their discord that they are planning on discontinuing DLNA support. Here's to hoping Skybox or something similar picks up the web support where these guys drop it.",Jan 8 at 3:20 AM,2, 2,
2022-05-28 16:22:18.089095,Xxleo123xX,bad,bad,Mar 29 at 3:10 AM,1, 0,
2022-05-28 16:22:21.193791,CatlordWasTaken,Straight up unusable,Title says it all,Mar 19 at 8:43 PM,1, 1,
2022-05-28 16:22:21.208751,bobh0905,Won't Update,"Won't start, update, or delete. Just says it's pending an update forever.",Feb 11 at 7:37 AM,1, 0,
2022-05-28 16:22:21.223711,Ottjen,slow,Very slow player - much slower than skybox,Jan 30 at 5:36 PM,1, 0,
2022-05-28 16:22:21.239669,jinhao.yeh,This app is getting to useless,"UI is getting harder to use with every update, I have no itdea how you did it. And give DLAN back",Apr 18 at 8:13 PM,1, 1,
