scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 19:16:06.440047,Wyatt2020,a bit scary but very cool,this experience is amasing exept for the part at the end where the robot falls onto you it was scary,Apr 11 at 2:56 AM,5, 2,
2022-05-28 19:16:06.454009,Joosify,1000,GG,2 days ago,5, 0,
2022-05-28 19:16:06.467972,SVTMarine,i like it,i hope this is a game because i would buy or get it if its free!!!!!! this film is awsome!!!!!!!!!!!!!,"Feb 22, 2021 at 11:39 AM",5, 4,
2022-05-28 19:16:06.483929,MightyQuinnJ,There’s allot going on in this short🤯👍,So I will say it’s not very long but there’s so much happening all at once you’ll want to watch it a few times to take it all in! Amazing graphics! I’d love to have a full length film like this!,"Jun 7, 2020 at 4:21 PM",5, 11,
2022-05-28 19:16:06.497892,HarbingerThrace,Very cool,Very cool as an intro to VR.  I would also love to see a movie like this and would gladly pay for it.  Please do more like these!,"Jun 17, 2020 at 3:31 AM",5, 5,
2022-05-28 19:16:09.609569,pcruggy,brill,this is great its a pity its not on the quest.this would deffo sell the quest to new vr people.and please all you developers make some more like these.ta,"Mar 20, 2020 at 4:19 AM",5, 8,
2022-05-28 19:16:09.623532,Billorean,Less than a minute long demo,But a pretty cool 40-50 seconds it was. Waiting for this visual clarity to be the norm in VR games.,"Feb 10, 2020 at 5:37 AM",4, 4,
2022-05-28 19:16:09.638493,zeranz,Good,"Nice experience from this intro, but i expected better graphics from a Unreal-game.","Dec 2, 2019 at 5:48 AM",4, 4,
2022-05-28 19:16:09.653452,mechromencer3k,Short but,Yea it is short but like WOW and I mean WOW. Wasnt expecting what was coming but super cool either way. Ye this would be a fantastic game a one that defies reality with VR SUPER COOOL!,"Nov 10, 2019 at 2:38 AM",5, 2,
2022-05-28 19:16:09.667415,Lucky_Two,Nice intro but...,"It's a 1.50 GB demo that you can't even play. 

Plus it only lasts a minute or so!","Oct 21, 2019 at 2:38 AM",1, 7,
2022-05-28 19:16:12.772111,ainsley.hall.5,Would be nice if the game was released s,The graphic look great need to get the game to plate,"Oct 26, 2019 at 6:16 AM",3, 0,
