scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 11:25:36.667693,prismaticcrow,"Wish website wasn't shut down, but still","I'm sad that I can't browse other people's art online, was a way I learned to do more on tilt brush. But this is still my fave drawing ap. Just so much fun to draw in this program. I feel like a wizard drawing with light.",Apr 26 at 1:48 AM,5, 0,
2022-05-28 11:25:36.682163,staseg1987,Using custom meshes as guides,"Is a very important missing feature. To draw over face, body, teapot, etc.
Maybe there are some difficulties finding closest surface, but it can be fixed using Octree or SDF.
I am a 3d and game dev. I can help, if you need.","Mar 16, 2021 at 9:20 AM",4, 29,
2022-05-28 11:25:36.699118,Mattimage3D,Google needs to not cancel Google Poly!!,"Since Google has to be stupid, and cancel Google Poly, and SketchFab isn't working with Tilt Brush, Google needs to create a place for Artists to share their Tilt Brush Art. Otherwise Tilt Brush has become Pointless. 
I am so angry with Google for canceling Google Poly! Google is making stupid choices lately! 😡😡😡","Jan 4, 2021 at 10:40 AM",2, 68,
2022-05-28 11:25:36.714078,vrartistsudhakanth,Request,Google should re check about closing Google poly.Tilt Brush become pointless,"Jan 27, 2021 at 11:42 PM",5, 14,
2022-05-28 11:25:36.731033,funnywheeno,There IS a left-handed mode.,"I accidentally switched into it and now I don't know how to get back out of it. It must have been a gesture/button combo or something.

I'm missing a feature that quill has, which is to be able to to import equirectangular images for reference. Also, I think it would be important to be able to nudge things around. When you're sculpting, and your sculpture consists of hundreds of strokes, it becomes rather impossible to fix proportions later. Indeed, painting with multiple people at the same time would be wonderful! Definitely more exporting options are needed (a lot more!) And a few more realistic brushes. It would also be really cool if we could turn 3d models into guides so that we can essentially paint them and then delete the model underneath.

I love that you can color pick from a reference photo! 

But devs, I would argue that there's a use case for using VR to make 2D painting engines more intuitive to use than tablets. You know.. with blending and water colors and such. It doesn't HAVE to be a 3D painting.","Dec 8, 2020 at 8:34 PM",5, 13,
2022-05-28 11:25:39.871270,fatracoon123,Awesome! exept for one hickup,"Its an awesome program for sculptuers! I cant get enought of it. The only thing that I am not a fan of is that you cant join 2 sketches togheter or more, wich sucks, because I am planning to create a huge scene, and my sculptures are in different files. If they would fix that problem, I would have gladly given theme a 5/5, if not for that hickup. And I'm sure that i am not the only one with that problem.","Jul 28, 2020 at 8:00 AM",4, 45,
2022-05-28 11:25:39.886230,Dio,Help !,"I cannot get past the Start Drawing. With the Tilt Brush and everything else you see at the start. The 2 wands glow with a white light going around the button part and the fire and grab. I can paint till I stop. But if I can start with a blank image !
UPDATE___________________________________________________________________________
I was able to get it to work, I Factory Reset My Quest and Reset my system also, that did it. Don't know if they will make a fix for it or not.
Now I finally get to draw ! That made my early weekend  !","Oct 23, 2020 at 5:50 AM",3, 0,
2022-05-28 11:25:39.901190,macpatrick,Don't hesitate,"Doesn't matter if you're an artist or not, just get it.  Unlock your inner creativity with this amazing tool.  I bought into VR after trying this out a trade show.","Aug 2, 2020 at 11:56 PM",5, 6,
2022-05-28 11:25:39.917147,CaballoLeche,"Impractical, but pretty.","I was thinking I might work a quick sculpt to later export as STL or OBJ. Unfortunately this program appears to be more a toy than a design platform. Good for kids or someone that just likes being creative, but impractical for more professional applications.","May 2, 2020 at 9:35 AM",3, 21,
2022-05-28 11:25:39.932107,Slenderbrine,Awesome art program but...,"This is an amazing art program. Its fantastic brushes and 3D makes it really satnd out. If there are layers in this program then I haven't found them. Without layers it's quite difficult to do seperate things without getting clunky. Other than that, It's a true show of technology at its finest.","Apr 16, 2020 at 10:24 AM",4, 17,
2022-05-28 11:25:43.026902,Tietken1980,You cannot switch drawing hand.,Made just for right handed people. As a lefty I found this app quite annoying. It's like trying to write with left hand if you're right handed. What a waste of money.,"Apr 20, 2020 at 1:31 PM",1, 13,
2022-05-28 11:25:43.041862,mcat52,,"Stock sketches load behind me, forcing me to back up and try to get it in front of me. Is there any way I can tweak it so the sketch loads in front of me? I have no idea of why it does this. Thanks in advance.

Otherwise, this is an amazing app.  I have no problem in giving it 5 stars.","Apr 3, 2020 at 1:00 PM",5, 3,
2022-05-28 11:25:43.056822,sage.bond.2000,I want a mode to made obj,I want to use tilt brush to make 3D models. I don't want to relearn on a other 3D modeling tool. Please help me.,"Apr 25, 2020 at 11:31 AM",2, 4,
2022-05-28 11:25:43.071782,EvanExa,Absolutely beautiful,"Definitely worth the $20 I paid for this. The amount of brush types you have and things you can create/design seems enless. If you've watched the trailor for this, the VR space looks EVEN BETTER. Even if you dont feel you're creative or lack it, you'll realize you can do more than you thought when you jump in!","Dec 17, 2019 at 10:25 AM",5, 16,
2022-05-28 11:25:43.087739,cerppo,Left handed ?,I did not find how to switch to left handed mode ?,"Aug 18, 2019 at 2:24 PM",3, 36,
2022-05-28 11:25:46.222457,XtremeHardcoreGamer,Good painting app.,It lacks the precision needed to be a serious tool but it works well enough to be very compelling. I wish there was a better way to see other's work and to navigate through those pieces. The artist should be able to set predetermined camera angles for their viewers too.,"Apr 9, 2019 at 1:28 PM",4, 17,
2022-05-28 11:25:46.237417,Far Traveler,Fantastic,"An awesome VR drawing tool, and it's a great first experience to introduce someone to VR.","Apr 20, 2019 at 9:37 AM",5, 4,
2022-05-28 11:25:46.252377,ericthedesigner,The Best!,"You are only limited by your imagination. I use Photoshop and Illustrator as the main tools at my job for the past 20 years (google my user name) and Tilt Brush is a dream come true! I do get a good chuckle from reading the reviews that complain about no layers. You are drawing in 3D! you don't need layers, space is the ""layers"" LOL! Plus if you really need layers, just draw your object off to the side and then grab it and place it where needed. Layers, ha ha!","Oct 8, 2018 at 9:51 AM",5, 92,
2022-05-28 11:25:46.268334,Dropla,VERY strange access request,"So ~ when I went to make an account, tiltbrush was wanting access to manage my youtube channel. Not happening, so I get to save NONE of my work now? Unless I grant you access you have no business requesting?!?!","Oct 19, 2018 at 12:45 PM",1, 77,
2022-05-28 11:25:46.283294,Caligra,Okay but...,"Super quality experience and great app, but just too many ""bling"" brushes and too few useful ones. But fun to play with once in a while.","Nov 19, 2018 at 6:28 AM",3, 2,
