scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 14:15:37.248619,deadgarret,A missed oportunity...,"...of being one of the best games/sports activities on the Quest platform.
This game is one of my favorites, I gladly play it for 15-20 min. any time. However there are sooo many ways the developer could enhance the experience to make this game perfect.

- the single player mode is boring. You simply beat the opponents, maybe replay some matches to get all 3 stars from every robot, but that's it. It would be so easy to spice up things with an achievement system: Beat an opponent without mistakes, beat an opponent with only power shots, etc. Just take a look at In Death: Unchained.

- The unlockable gear dull. A variety of rackets would be a nice addition, and more options in general would make the game more colorful. Just take a look at Blaston.

- No sfx for the single player opponents at all. Ok, this would surely annoy someone, but this could be an option in the menu. In my opinion this would enhance the immersion so much.

- The motion capture of the robots are very amateur in some cases. For example you can see that the floating robot ""walks"" without having legs.

- More enviroments would be a nice addition.

- The gained xp is not scaling with better performance. You make 9 mistakes or zero, you get the same.

- Leader boards, monthly events would be nice too.

Anyways, I still love this game, will play it, but it would be soo good to see it improve over time like other games do.","Jun 8, 2021 at 6:46 PM",3, 9,
2022-05-28 14:15:37.263580,rchrdcrg,The fun one!,"When it comes to VR table tennis, I reviewed Eleven as ""the best one"" but this one is definitely ""the fun one"". The physics here aren't quite realistic, but they're so close that it still feels right, yet it's tweaked just enough that you won't get quite as frustrated as with a more realistic simulator. These two main VR table tennis games really represent two sides of the same coin, and they're very hard to choose between. If you have the money and love table tennis, just get both. If you want a more arcade experience while still feeling realistic, this is your game. If you want something so real that it might actually help your real-life table tennis skills, try the other one.","Dec 30, 2020 at 4:08 AM",5, 10,
2022-05-28 14:15:37.278539,Superajbash,I lost everything,"I like the mechanics of this game alot and the gameplay, however i have run into a very serious problem. For all my friends the rankings are displayed on the screen and go up and down after playing a match. However this is not the case for me, my ranking does not go up or down or even display on my screen. I grinded this game for a decent bit and got all the way to semi pro III but i wanted to see my ranking so I thought uninstalling and re installing may fix the issue, however all it did was ERASE my charachter and reset me to a rookie i lost everything and STILL cant see my ranking after all of this.","Jan 6, 2021 at 9:22 AM",1, 5,
2022-05-28 14:15:37.293499,gala.alina,"Great game, but could be better","This was the first game installed after I bought my VR headset. Prior  I watched the gameplay and I was certain that this game is a must for table tennis fans. Great experience in single player mode, practice or competition.   A big disappointment though in multiplayer. Table tennis is a game for two players and the multiplayer experience is very important. That is why I no longer play this table tennis game but another one. If the multiplayer mode would be improved this game would be a winner.","Aug 27, 2020 at 5:22 AM",3, 5,
2022-05-28 14:15:37.308459,R361n0,Must have for ping pong lovers!,Best ping pong game I've ever played in VR physics and the whole experience is amazing devs keep updating the game have had lots of hours into the game and keep coming back!!,"Aug 4, 2020 at 3:41 AM",5, 2,
2022-05-28 14:15:40.419278,VictorFdez7,Disappointed,"I like this game, the physics are pretty cool and the scifi setting makes it more interesting. Bought it mainly because of the single player mode and I wasn't able to have fun at all. Playing vs the IA its so unfair it becomes frustrating, the first levels are way too easy and when you rank up you face IA's that feel all the same to me and that make you realise that you are playing vs a machine. It feels like the IA decides wich points you win or lose before the point starts. It doesn't matter if your shot was good at all, if the IA decides that you lose this one, you will no matter how good your shots are. I understand making IA's its a pretty hard thing to do, but this one doesn't react to the player performance, it makes a winner you can't react to or misses, thats all.","May 30, 2020 at 11:26 PM",2, 5,
2022-05-28 14:15:40.434237,Plutonium-239,Good single player/Awful multiplayer,"If you are reading this you are probably asking yourself which VR table tennis is the best available right now. The answer might disappoint you but it depends on what you are looking for.
 
This game looks polished at first, with nice graphics/good physics and everything. 

Then you start noticing that something isn't quite right:

Simulation seems real a first, but then you notice that it is NOT as accurate as that of Eleven (the other VR table tennis game used as obvious comparison). Personally I am looking for maximum realism for  table tennis games so this for me is a very important point.

For this game multiplayer takes ages to find an opponent and when it does it lags so much that it is unplayable. My experience has been poor so far. On the contrary eleven is much much better and has a very nice community.

Single player is quite nice and it is better than Eleven in my view, as there is a sort of championship against AI which is challenging enough. Also i like the sense of progression when you unlock new skins for your robot. In Eleven there is just a minimum customisation. Also the number of lighting/environments is better in this game than in Eleven.

I have a beefy PC but i am also experiencing serious performance problems like massive framerate drops...but i get that with Eleven sometimes, so it is a tie here.

Now, if you just want to play/practice against AI, then this game is absolutely fine, but if you want a better multiplayer experience or a more realistic physics then go for Eleven. 

Note that if you decide to own both (like i did) you will notice that when you will get more skilled at one of the two, somehow the skill is not transferrable, and I think this is due to the difference in simulation quality. In other words, if you get good in Eleven, you'll suck in this one and viceversa.

Last point: Cost. Eleven is chaper.

EDIT: Found a link with similar review but with better explanation
https://uploadvr.com/best-oculus-quest-ping-pong-game/","May 25, 2020 at 4:43 AM",2, 4,
2022-05-28 14:15:40.450195,LordVOLCANO,Very Good Update,"Best Pingpong Vr Game Ever...

Very good UPDATE if someone leave the game while he or she is loosing Got the Biggest Punish as loosing Biggest points...

This update Save All Fair players
 and 
Also

This maybe stop some jealous,rude,incompetent and Slanderer type players crying ;)

As a First Ranked player,i suggest all of  players,Never play with that type players...

🛑Hello...
If you like Table Tennis vr This place is Definetely for You...🎪
We have a Private Group on Facebook:

TABLE TENNIS VR GROUP🏓

Welcome and join us please...
Link:
https://m.facebook.com/groups/831765163931916?tsid=0.3624388894782107&source=result","Mar 31, 2020 at 2:18 AM",5, 11,
2022-05-28 14:15:40.464157,Shakagenghis,Pretty good,"Edit: Simulation feels better now, closer to reality.  Multiplayer field is sparse, but much better than before.  It needs another level or two of bots, perhaps greater variation of styles, just four AI players with upgraded capabilities and skins.  Once you have beaten all the bots, replay value could be greater, but with the multiplayer field","Apr 18, 2020 at 4:07 AM",5, 1,
2022-05-28 14:15:40.480115,Red_Go,Easy to play but hard to master,"I've tried several table tennis games.  Since I'm not good at table tennis in real, some were too realistic and hard to play.  But some were too arcade so didn't feel like playing actual sports.  I think this game is just in between.  Arcade mode is really good for new comers like me.  After some experience, I started to play simulation mode and it's still hard but enough to manage.  Fantastic graphics, great sound, reasonable physics.  What more can I ask?...","Jan 29, 2020 at 3:25 PM",5, 3,
