scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 15:15:21.097545,TsaberX,This is still worth picking up,"This is part two of the series.  The puzzles get a little more this time around involved but I ended up spending hours just using my gauntlets.  I would suggest buying the first part just so you get the context of where the game is going.  

Visuals 4 - for the time it release I though it was pretty good
Sound 4 - the ambient sound quality is pretty good
voice acting 5 - you get this from cassette tapes and flashbacks
Replay ability 4 - I enjoyed just playing with my powers
controller 4 - there is a light learning curve with the left and right brain thing but nothing to difficult
Over all emersion 5 - yeah I was in this world",Jan 25 at 8:18 AM,4, 0,
2022-05-28 15:15:21.112504,Nft69er,Please,Amazing game captivating and makes you think at the same time. Please bring out episode #3,"May 10, 2021 at 8:49 AM",5, 1,
2022-05-28 15:15:21.126467,TheTerminatorT-800,Menu button,I love the game but I have a small problem I’m pressing the menu button to exit from the settings and I cannot exit if you can fix the problem you deserve five stars￼.,"Apr 15, 2021 at 11:04 AM",4, 0,
2022-05-28 15:15:21.141427,gregvassallo,wont let me delete save file,it won't let me delete the save file and start over when I finish! please fix! good game otherwise!,"Aug 25, 2020 at 12:31 AM",5, 2,
2022-05-28 15:15:21.156387,GreenSquid772,,"Great adventure/puzzle experience. The graphics, voice acting, and story are all really well done - this is one of the most immersive and polished indie VR games.

The story ends on a satisfying note, but I hope we get the planned third chapter. I enjoy arcadey VR games like Pistol Whip (latest project from the devs). However, my personal hope for VR is to see more experiences like this that focus on story, atmosphere, exploration and wonder. Give me that real holodeck experience that transports me to another world!","Apr 5, 2020 at 1:15 PM",5, 3,
2022-05-28 15:15:24.279035,FreeBowJobs,A little buggy but worth it,"They did a good job pulling you into the story of an alien world. Good visuals and neat puzzles, and about 3 hours of gameplay so a decent value for the money. It would have gotten 5 stars if it wasn't for a weird loss of hand tracking bug that kept happening when reading the holoscripts, the settings menu was frustrating to navigate and it could have been a little better optimized but it's still definitely worth a playthrough.","Aug 26, 2019 at 5:39 AM",4, 4,
2022-05-28 15:15:24.294992,ErrolMc,,Easily one of the best VR experiences available.  Navigation controls are frustrating but still highly recommended.,"Jun 29, 2019 at 5:24 AM",4, 0,
2022-05-28 15:15:24.309953,Anomalous2141,Episodes One and Two,"(I will be using the same review for both games for two reasons: I suspect most people will want to play both, and I simply don't recommend playing one without the other.)  Simply put, this is a fantastic game.  I really hope there's a third episode in the works to conclude the story about the sister, but what's here is quite compelling, and there's quite a bit of resolution at the end of the second episode to allow me to call this a fine work in and of itself.  Is it perfect?  Sadly no.  The first episode is frustratingly short, and the second is overly dependent on a minigame to advance the plot wherein you have to guide a stone-like object through a virtual tunnel dodging obstacles along the way: it's clever at first, but becomes repetitive, and then maddeningly difficult by the end (the last one is particularly bad).  But apart from that, there really isn't much to hate about these games.  The world building is impressive and the puzzles are challenging but not without thought.  Particularly in the second episode, I got a real Myst-like feeling, but unlike Myst these puzzles made sense.  Good job!  Looking forward to the next (last?) one!","Mar 8, 2019 at 3:29 PM",5, 7,
2022-05-28 15:15:24.325910,PseudoSoul,I Truly Left This Reality,"Longer than episode 1, smooth locomotion added, and I need more of this. Where is episode 3?","Feb 18, 2019 at 4:28 AM",5, 5,
2022-05-28 15:15:24.340869,XtremeHardcoreGamer,Performance issues,"Despite graphical jitters- I went ahead and completed the game. It is a great games. Good story, great graphics, great voice acting, high production value, good music. Just as good as the first game. Although a little shorter. It is also buggy at times. Updating my score so hopefully more people play it and there perhaps could be a third episode sometime in the future.

Old review: 8700k, Gtx 1080, 16GB DDR4----- Game has graphical jitters that is not easy to ignore. Other games run fine on my machine. This exhibits a jitter/flickering behavior. Even in the low preset. The great episode 1 didn't have this issue. Disappointing. I held on to the game instead of refunding in hopes that either I could find a workaround solution or the game was patched. Neither happened. So I am stuck with a game that imo is broken as far as I am concerned. I'll update my review if anything improves.","Dec 17, 2018 at 10:37 AM",4, 2,
2022-05-28 15:15:27.432600,braemear,,Perfect!,"Feb 4, 2019 at 6:57 AM",5, 1,
2022-05-28 15:15:27.447560,JohnnyLee,Great game!,"A great gaming experience in VR for sure. Graphics are awesome and it was a lot of fun. WIll definitely be playing this a few more times. Good job, guys!","Jan 1, 2019 at 1:19 AM",5, 0,
2022-05-28 15:15:27.461523,dark_entity,,"Great experience, only issue is the various loading of new areas.","Dec 30, 2018 at 7:23 AM",4, 0,
2022-05-28 15:15:27.477480,Siccors,One of the top VR games,"Sure I ran into a few bugs, and I am sure someone wants different locomotion style. But it is a puzzle/adventure game, locomotion is not the most important. Overall it is challenging (few times I did resort to Google), it is polished, great looking and nice story behind it. My guestimate is that I spend around 5-6 hours on it. Longer would be nice, but overall for me this is a game with similar quality as Lone Echo, and a must have for VR.","Nov 4, 2018 at 11:29 PM",5, 3,
2022-05-28 15:15:27.492440,MillenniumGhost,Most Impressive VR Game Ever Made,"I'm not exaggerating.  This is my favorite VR game for multiple reasons... 

1. Excellent storytelling.  Raises the bar for VR and the way we tell stories in general.
2. Beautiful design.  Though the game world itself is not technically epic, the amount of detail put into small spaces and back story (which can be uncovered throughout at random) makes the Gallery worlds feel...well..epic.  
3. Smooth and intuitive controls.  Unlike some other games with ambitious scope, Emberstone balances everything just right so the immersion is never off-kilter.
4. Episodic.  The first Gallery Episode (Call of the Starseed) was equally impressive (and recommended first for full story immersion) but not nearly as ambitious as this.  And with the amount of passion Cloudhead Games clearly has for their craft, Episode 3 and beyond can be expected to raise the bar for VR storytelling into the foreseeable future.","Oct 12, 2018 at 5:50 AM",5, 6,
2022-05-28 15:15:30.585168,Sakkura,Poorly implemented,"Terrible menus, inconsistent controls, smooth locomotion still in beta... too many flaws like that spoil the experience.","Nov 1, 2018 at 6:10 AM",2, 0,
2022-05-28 15:15:30.599131,JeremyC85,Took me about 3.5 hours,"I got this one on sale with Episoid 1 and actually did both in the same day, that's how hooked I was. This is right up my alley (thank GOD for good-ol-fashioned locomotion!!).

GREAT story with GREAT voice acting. Loved the puzzles and will def. buy episoid 3 the day it comes out!","Sep 12, 2018 at 3:56 PM",5, 3,
2022-05-28 15:15:30.614091,Tarbal,Another good installment...,"of this series. I felt it was better than the first. With more skill based puzzles than just working stuff out, they have made some good choices in the differences between this and the first part. 3 hours of game play from start to finsh but every bit of it enjoyable and a good vr experience.","Aug 23, 2018 at 6:28 PM",5, 5,
2022-05-28 15:15:30.630048,Shadowdawnz,Brilliant!,"Absolutely brilliant. 

This should be another staple vr title. I hope to see more from this studio and see it inspire others to make more games similar to this game.","Jun 5, 2018 at 3:12 PM",5, 3,
2022-05-28 15:15:30.645009,catalysteh,"Very good, but could use more polish","This is a pretty darn good adventure game. The environments are well crafted, has a solid and interesting narrative, and it's reasonably long (for a VR title).

I'd give this 5 stars if the game didn't bug out with certain puzzles and require a restart. 

Overall, a strong experience — worth your time and money, but not heavily polished.","May 18, 2018 at 5:51 AM",4, 4,
2022-05-28 15:15:33.723774,MrDanielVR,,"Fun little experience by a devoted and talented team. Some aspects of it are done to perfection and others like some design choices which I assume came out of budget consideration like the never ending text and audio tapes and the repeditivness of the rooms hurt it. I enjoyed it though puzzle wise it wasn't very challenging. There were no ahh-ha moments of sulving or understanding how to make something work.
I really hope that the team will get a big fat investor which will allow them to build in a bigger scale because their essence is to make quality content and to push VR forward. Good luck to you guys.","May 6, 2018 at 10:47 AM",4, 0,
2022-05-28 15:15:33.738734,RobotMama,"Beautiful, heart touching and exciting","Wonderfully told story with beautiful art, interesting game play and very immersive feeling. Thanks to everyone involved in this, it feels like you put all your heart into the development of this. Waiting for more to come!","Apr 30, 2018 at 1:43 AM",5, 0,
2022-05-28 15:15:33.753694,plogarn,Loved it!,"This kind of experience was exactly what I imagined when I first preordered my Rift. 

To sum it up:

- Good story
- Great visuals and atmospheric environments
- Love the music
- Challenging pussels but not too difficult (good level)
- Decent game play mechanics

Needless to say, it adds a lot to the immersion to have a big playspace.

Can't wait for the next one!","Mar 6, 2018 at 5:20 AM",5, 5,
