scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 17:29:15.272082,Swedishcarguy,Great video,A great video showing some history.,"Feb 15, 2021 at 6:57 AM",5, 5,
2022-05-28 17:29:15.286045,Jzeero,ACAB,"A beautiful and immersive experience. I love the way the scene changes from a movie theater, to the street, to inside the restaurant.","Feb 23, 2021 at 10:25 AM",5, 8,
2022-05-28 17:29:15.301005,tylller101,misleading?,"Rated 5 star so that it will most likely be seen im a little concerned i curious as to why they left so much of the tamir rice story out (the boy shot in the video in this documentory) the reason the police were called was from a concerned bystander that states that there was a man pointing a pistol at random people in the park. the caller also said repeatedly that the gun is probably fake and that the person was probably a juvinile however the 911 disbatcher never relayed this information to the responding police officers the ""gun"" was later found to be a black airsoft pistol nearly indestinguishable to a model 1911 the problem with it however is that the orange barrel tip indicating that it was a toy was missing pictures can be found online for those wanting to do there own research just wanted to provide an unbiased list of events not mentioned in the documentory hope you find this usefull and remember DO YOUR OWN RESEARCH not because there are wrong informatin being portraid because there is little to none here but because it should be a habit so you know your getting the full story and not spreading or believing only half truths","Jun 27, 2020 at 1:12 AM",5, 57,
2022-05-28 17:29:15.316962,OS2Heller,Not inaccurate but not the whole truth.,"Got this just to see if there were political messages. Not really but kind of. All the stories seem to be factual and quite sad. However, America is being blamed inaccurately as the reason for opressino. This ignores the fact that America, Republicans specifically have fought against slavery and the opression of all minorities throughout history. There is no better country on the planet where this is concerned. 
I saw a poster in descretely placed location while in VR while stories of opression were being told. The poster said  ""Make America G###E Again"". There was something ontop of the ""Great"" where you couldn't really see it. It really was not ment as a complementary thing. Overall, there are some valid historical points here but the full story of what needs to be told is conveniantly disreguarded. Because of this, it turns thin into a mild race bating propaganda piece which I was hoping it would not be. It's a discrase! If you want history, this is not for you. If you want to keep playing the victom and keep your hate alive, Hit play.","Sep 25, 2020 at 10:40 AM",1, 41,
2022-05-28 17:29:15.330925,macpatrick,Must Watch,In these times you need context and this experience does just that.  Engaging story and well produced.,"Aug 3, 2020 at 12:07 AM",5, 6,
2022-05-28 17:29:18.459557,something_absurd,Excellent,"Powerful story, even for those familiar with the history.  4 stars instead of 5 because of the way it was filmed the people seated near you were hard to focus on and hurt my eyes despite me being very used to VR.  My advice is to only look across the table when you're seated in the booth, don't even try to look at the person next to you.","Jun 11, 2020 at 6:54 AM",4, 10,
2022-05-28 17:29:18.474517,Tails222,A must watch for everyone!!,After watching this VR documentary I felt like I was really connecting with the people telling their stories. After watching this I saw that change is needed in our country. Watch this documentary. Watch it and see what was seen those days.,"Jun 6, 2020 at 12:06 PM",5, 17,
2022-05-28 17:29:18.489477,HarbingerThrace,Watching this is necessary for everyone,Watching this during these difficult times in the world is more important than ever.  Only by understanding history can we see the progress we have made and have yet to make.  Great way of telling us about history and what is still going on today.  I hope there are more of these.,"Jul 13, 2020 at 8:09 AM",5, 9,
2022-05-28 17:29:18.503440,cardynal,A needed perspective for most.,"Ignore the negative reviews filled with bigotry and racism. This is never more relevant and needed for all white folk (I myself am a white male). Watch this.

If you can't watch it here, there is a pancake attempt w/ mouse navigation here: https://www.nytimes.com/video/opinion/100000006276181/traveling-black-us-greenbook.html","Jun 4, 2020 at 3:24 AM",5, 72,
2022-05-28 17:29:18.517402,H0IlYW00D,Complete Trash- not worth the DL,"The stories of the people is not where the problem lays. The ""VR experience is not an experience but a horrible attempt at it. The video movement is trash. It has this constant slow paced movement that may make you feel sick. If i could give it ""no star"" I would. The title is horrible. The elderly woman that you see repeatedly clearly is scripted dialog. I would have been ashamed to put this content out there.","Jun 11, 2020 at 1:41 AM",1, 56,
2022-05-28 17:29:21.592179,Uncle_Moby,,the only problems i had was how it felt looking around in it my eyes actually hurt and i saw doubles of everthing and the way the world moves when you turn your head in the experince is very flawed.,"Jun 2, 2020 at 6:09 PM",3, 16,
2022-05-28 17:29:21.607139,Cloverlie,PLEASE FIX THIS,"I really really really wanna enjoy this expierence but it keeps glitching.  I tried to watch this exactly 12 times since yesterday but never once made it through the entire expierence cause the visuals get stuck indefintely at different points. Yesterday the furthest I got was the interview with 2 senior women in the diner. Today I cant even make it past the movie theatre intro.  It is NOT from my end cause every other game and expierence I have works just fine. Its only this. Please update this or something.

Also Racist people in the reviews, do everyone a favor and stfu. Your privelege is showing.","Jun 21, 2020 at 9:44 AM",2, 2,
2022-05-28 17:29:21.622099,TroyMaclure,History classes should be taught in VR!,I agree with the content (even if you don't) this was superbly done.  Very powerful.  I love the perspective of you sitting in the booth listening to the stories of others.  More please!,"Jun 9, 2020 at 12:15 PM",5, 3,
2022-05-28 17:29:21.637058,Thuvia,This was great!,This was a really good immersive documentery. I really thought the way the information was given was really helpful.,"Jun 7, 2020 at 11:55 AM",5, 5,
2022-05-28 17:29:21.652018,bstewart2,Everyone needs to watch this,All the 1 star reviews are prob racists,"Jun 11, 2020 at 12:39 PM",5, 7,
2022-05-28 17:29:24.788629,RobbenB,so sad,"When will all this racism end?!
A great VR experience!","Jun 12, 2020 at 10:46 PM",5, 2,
2022-05-28 17:29:24.803589,amstelmax,,This is important.,"Jun 7, 2020 at 3:19 AM",5, 4,
2022-05-28 17:29:24.817551,VII_7,,Must watch!,"Jun 6, 2020 at 11:07 PM",5, 1,
2022-05-28 17:29:24.833509,Silvan1975,,Very Good.,"Jun 8, 2020 at 5:13 AM",5, 1,
2022-05-28 17:29:24.848469,CinemaLeo,Phenominally moving short VR doc,"This short film truly displays the power of VR for cinema. Seamlessly merging documentary with magical-realist transitions into the past, often within the very same frame. 

The style and detail, from syncing in the same or different crowds in the restaurant to the effortless leaps between 2d and 3d film, is really staggering, and the fact it was produced in VR only drives the point home further. These are real people and their lives have been profoundly effected, they sit here with you telling you their stories and experiences-this is a feeling that, up to now, is exclusive to VR cinema.

It just pains me to read through many (not all) of the negative reviews here to see the exact forms of racism and bigotry the film is advocating against.

No, the space depicted is not a racist one. There are diners from many different ethnicities, and it is simply exploring the hardships endured by these real people.

Watch it, feel it, and experience it for yourself. But this is truly a heigh point for VR cinema.","Dec 21, 2019 at 4:48 AM",5, 47,
2022-05-28 17:29:27.922247,nightshift2032,How about traveling with a MAGA hat on.,"You will be attacked, called every ist in the book, assaulted, treated like garbage, just for supporting the president. Being black is nothing, supporting Trump is as good as a death sentence.","Jun 20, 2020 at 3:11 PM",1, 45,
2022-05-28 17:29:27.937207,jimzepellin,,Unless you can't stick Black or AfroAmerican people this is a must for all human beings. Only humans should apply.,"Feb 8, 2020 at 7:33 AM",5, 14,
