scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 16:17:23.707461,Lord_Smoke451,Would not load,"Tried to get this to go, when I click stream I get a little bit of audio and visuals showing a few of the developers, then it just goes back to the main menu. If I click download, it shows a spinning wheel, then back to the main menu after it freeze for a few minutes.","May 30, 2021 at 8:05 PM",1, 2,
2022-05-28 16:17:23.721424,JavierRojasP,Beautilful,"Amazing presentation, flawles reproduction, i downloaded all the episodes just because you must watch them more than once to get the full experience. the only thing it needs is a higher resolution. Oculus Rift 2.","Mar 7, 2021 at 5:18 AM",5, 1,
2022-05-28 16:17:23.736384,Dwair,Doesn't load,"I get only a spinning circle when I try to load this application, kept it running for 20 minutes and nothing comes up nor networking activity is detected. (RTX2060 8GB, 32GB, i7-9700K Win10).","Jun 21, 2020 at 11:12 PM",1, 8,
2022-05-28 16:17:23.750347,quester99,Great idea not ready for Oculus Quest,"As someone else mentioned the video quality was not very good in Quest. If I looked at my monitor (which mirrored what the headset saw), the video quality was very good. Once VR headsets gets higher resolutions this will be more worable. Oh yeah, it also took me about 10 minutes to figure out how to launch an episode. Turns out you look at the episode you want and press A on the controller. Also I downloaded instead of streaming and once it completed I was back at the menu to stream or download. Needs some tlc to be more user friendly","Apr 7, 2020 at 8:04 AM",2, 1,
2022-05-28 16:17:23.765306,ScooterCooter,Big Improvement,"I finally updated my motherboard, CPU, and RAM. I reinstalled Windows 10. Now, it works. Looks pretty awesome. I hope Cirq du Soliel can recover from the corona virus problem. Maybe they could make more VR videos, and sell them. Some of the other stuff on here by Felix and Paul looks good, too.","May 26, 2020 at 11:30 AM",4, 6,
2022-05-28 16:17:26.890946,vrpeeps,Oculus Link fail,"All other Rift-S games are working fine, this experience gives an error.. asking me to plug into the main video card.
It ran successfully the first time, am wondering if a recent update broke this?

Please advise.","Jan 18, 2020 at 4:50 AM",3, 4,
2022-05-28 16:17:26.905906,Red_Go,not even watchable,"I'm pretty sure most of the people who gave this app 5 stars just because they never saw this circus before.  The amuzement of this app is tatally based on the circus itself not VR experience at all.  First, the resolution is less than VHS video tape.  It's not even the level of considering 'immersive', it's just unwatchable.  I've tried all of episodes, couldn't finish any of them.  Second, just 360 degree video without 3D depth in VR is so stupid idea.  The core of video content is the intention of where to see.  If a video was made without any idea or intention where the audience to see, audience would get lost.  Surround all circus performance 360 degree and put the audience in the center....  it sounds great but the truth is all the audience can do is just constant spining around to see what's going on.  This kind of application should be made not by a movie maker or any one who's in video making industry, it should be made my some one who loves VR and knows exactry what VR can (and should) do.  I'm not going to request refund for this app just to see if it gets reasonable update in the future so I can at least finish watching it.","Sep 19, 2019 at 5:57 AM",1, 21,
2022-05-28 16:17:26.920866,AliciaroseM,Breathtaking!,"Where to start? At first I was confused that the package is $5 on the store page and $8.99 in game. I sprung for the $5 and figured if it didn't work, I would then get the 8.99 version. The game kept trying to load the unpaid version. I deleted both and reinstalled from my library. Still, it was the unpaid version. Quit the app, back to my library and there was still a download button. I then downloaded a second smaller time. Then the program worked. I opted to also download the experiances (available in the game) instead of streaming. It took about 5 to 8 minutes per download. After this, my daughter and I were ready to watch. Each of the 4 performances are very different and unique! The only one I was not super impressed with was Ka: The Battle Within. It felt like a dance battle to me and was not filled with the amazing acrobatics, contortionism, and showmanship of the other 3. Through the Masks of LUZIA was insanely good! I would have gladly paid $5 just for that one experience! At times the graphics did seem to stutter a bit, but it kinda fit into the theme of being decades ago and didn't really bother me at all. All in all, I am happy with the experience and would purchase more episodes if they see fit to come out with them. Also, I have never seen the show in person, I would have loved to see a section to browse on the history, some photos/bios and information tidbits of the Cirque Du Soleil up to now. Sure I can google, but having it in my Rift at that moment would have been awesome.","Jun 12, 2019 at 11:59 PM",5, 3,
2022-05-28 16:17:26.936824,stargate88,Chapeau!,The future of spectacle.,"Aug 10, 2019 at 10:30 PM",5, 1,
2022-05-28 16:17:26.951784,rainbowbagel,Would not load,"Starts the download manager, then it stops. Asking for a refund.","Jun 20, 2019 at 3:25 PM",1, 1,"Hi, thanks for letting us know about this. Could you send an email to QA@felixandpaul.com explaining the issue, including your PC specification (OS, CPU, GPU, Memory)? Our team will be able to help you from there. Thank you!"
