scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 15:53:24.009615,Crow1123,Don't waste your time,"Sorry to the developer but I can't even believe this is on the oculus store. There are no settings you can adjust and some videos start off playing completely distorted or with stuttering, glitching, and audio not syncing. Then play the same video with DeoVR and it plays perfectly and you can easily adjust things to your liking. Don't waste your time like I did and just go with DeoVR. I've tried about 10 VR video players (paid and free) and Deo is the only good one,.. and it's free! For some reason all the others just suck.",Nov 16 at 2:42 AM,1, 34,
2022-05-28 15:53:24.024575,Bullets4Dinnerr,horrible beyond words,...,Mar 5 at 11:22 AM,1, 2,
2022-05-28 15:53:24.040533,Sairooo,just waste of time,"shatering, glitching and just not good as it shoudl be",8 days ago,1, 0,
2022-05-28 15:53:24.055492,KalashnikovMan,Keeps becoming unresponsive,"Whenever headset is taken off temporarily or when returning to a VR site from a non-VR page, GizmoVR becomes unresponsive since v2.0.  v1 didn't have this problem.",Nov 13 at 3:26 AM,2, 8,
2022-05-28 15:53:24.069455,Gray000022,broken,"this might have worked at one point, but is now broken, dont waste your time like i did",Mar 5 at 1:56 PM,1, 2,
2022-05-28 15:53:27.166173,SimBoO,Can't play full screen youtube anymore,Can't play full screen youtube anymore,Sep 29 at 7:12 AM,1, 20,
2022-05-28 15:53:27.180135,RichardMcNixon,Doesn't work anymore,"Like others, it doesn't work.  anymore.  one star",Sep 25 at 12:36 AM,1, 16,
2022-05-28 15:53:27.195095,28111600,"support RL format, plz","good player, please add RL format support, thanks!",Oct 30 at 10:57 PM,5, 1,
2022-05-28 15:53:27.209058,FlyingSquirrelFPV,Videos never finishing loading 360,Videos never finishing loading in 360 mode.,Aug 7 at 10:59 PM,1, 37,
2022-05-28 15:53:27.224018,LlmyLover,Endless video loading,endless video loading,Aug 9 at 11:38 PM,1, 22,
2022-05-28 15:53:30.347663,Gel_King,cant load anything,never loads,Oct 15 at 11:31 PM,1, 0,
2022-05-28 15:53:30.362623,T0FF,bad,wont load,Aug 8 at 8:57 AM,1, 12,
2022-05-28 15:53:30.377583,maciej.gorny,Not compatible with Samsung Gear 360,Failed to play VR video created with Samsung Gear 360. Failed to play video listed on the apps home page as well.,Dec 7 at 10:32 AM,2, 0,
2022-05-28 15:53:30.392543,Beibut,8K 160 degrees buggy,8K 160 degrees buggy,Aug 30 at 7:24 PM,1, 1,
2022-05-28 15:53:30.406506,german.ettinger,FULLSCREEN NOT POSSIBLE,"everytime you try to play a video in fullscreen it just says ""please wait a bit"" and it never goes away.",Aug 2 at 6:27 PM,1, 4,
2022-05-28 15:53:33.485272,WinterDreams,CONSTANT LOADING,"""Please wait a bit""","Jun 5, 2021 at 12:51 AM",1, 34,
2022-05-28 15:53:33.499234,nonstick_mobydick,PS4 VR is actually better,"Youtube VR doesn't work in VR format, only in a relatively low-definition flat floating screen, something the PlayStation 4 VR headset can actually do better than the Rift S can.
Sorry, but really an underwhelming app.","Apr 8, 2021 at 9:27 PM",2, 23,
2022-05-28 15:53:33.514194,gian.goico,I mean...,Wtf?,Oct 28 at 2:40 PM,1, 0,
2022-05-28 15:53:33.528156,Aleks_Gudwin,broken,totaly,"Jun 4, 2021 at 12:40 AM",1, 6,
