scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 17:04:11.519083,MattSamiA,LOL Funny and not funny hahaha,"Put Simply, this game is AAA. I have just finished the mamoth tutorial of learning the differnt weapons and traps. Its simply frikken awesome!. Reminds me a LOT of Asguards Wrath. Without spolining too much, uts not a top down game... You do play and use your body to fight, in saying that... It is also a top down game. I dont wanna say to much, this is not normaly my type of game, But if you like Asguards Wrath, you will love this. Plus the just random spin off twerks!! hahahahaha, CustomizTION becomes a veronika walk way show casing the latest gremlin fassion. Its by far worth more money then its selling for. GREAT GAME!!!! Thanks developers! Its the small and big things that count hahahaaa. 
Seriosly JUST BUY IT AND FIND OUT.",13 days ago,5, 6,
2022-05-28 17:04:11.533046,TurboFolk,Hidden gem,"Hidden gem of a game, although it feels unpolished in some instances, annoying bugs here and there but nothing gamebreaking.
The enviroment and the story are very immersive",Apr 12 at 10:42 AM,4, 5,
2022-05-28 17:04:11.547009,benga.paul,"amazing game, I want more!","I loved this game, the story, the graphics. OOhh, the controls and the way you can interact with everything. Amazing, and I want it to be continued!",11 days ago,5, 0,
2022-05-28 17:04:11.563963,Biskit-,Sooo nice,"I didn't expect much from a free game, they are usually short, but I loved this one! The puzzels were very nice, it took me a little while to figure some of them out, and that is a good thing. I love the little house you spend your time in, it was so cozy. And then the search in the woods for the mask, oh my, I don't wanna spoil anything but that stuff creeps me out hahaha! Indeed the controls took some getting used to, some of the dialogue was too long, especially in the beginning when you just wanna gooooo, you know. And the wall with the tiny drawers was also quite annoying sometimes, how they pop out and sometimes fall and then I forget where it was supposed to be and the stuff goes everywhere lol, but even that was not that big of a deal. I really recommend, especially if you like puzzles like I do.",Jan 24 at 8:04 PM,5, 16,
2022-05-28 17:04:11.577926,martin.renew,Excellent!,"Really enjoyed that, thanks. Quite difficult at times, making me think I'd have to give up or find a walk through video but I didn't and eventually worked out what to do and how to solve the puzzles. Graphics are pretty low quality but that doesn't matter in the slightest because the game play is so good. That bit in the woods really did send a chill through me. Not had that in any other game. Didn't know that was possible.",Jan 30 at 2:19 AM,5, 4,
2022-05-28 17:04:14.670654,GideonRead,great storyline but needs work,"Ive only been playing this game a little and I love it, but it Isn't very accessible for some people, you see Im in a wheelchair and can't reach the floor, which is very important in the game to be able to pick up stuff, or I can't reach high enough to grab things. would really like to be able to play more of this game than just the start and i know other people with disabilities would as well, please add a feature so you can grab and move things without having to bend over trying to reach something to far away, like the feature in ocullus home where you can select and move things with something like the force. please do this so people with disabilities can play this game as well. also Ive had this post up for a while and they still haven't done anything about it or contacted me,  changed it to one star hopefully now they respond.",Apr 12 at 2:07 PM,1, 59,
2022-05-28 17:04:14.684616,CarolAnn1960,Loading,Played great at first but now I can't get it to load. Any ideals?,Nov 20 at 11:27 PM,2, 7,
2022-05-28 17:04:14.700574,wicks2129,Good Game,Good story. Controls a little cluncky. Fun puzzles. Hope for a sequal after passing through the door.,Nov 5 at 3:05 AM,4, 6,
2022-05-28 17:04:14.714536,GregWeston,"graphics are A+, gameplay too slow","I had zero graphics issues others mentioned, graphics are beautiful and perfectly smooth on a tethered Quest 2 and fast PC/GPU.

However, the gameplay was too slow. There's long story modes that can't be skipped with very fun gameplay that ends too soon. The story is quite good, but is a drag when it can't be skipped and I just want to do some shooting.","May 31, 2021 at 3:38 AM",4, 12,
2022-05-28 17:04:14.728499,jinkolar,10 stars,"Super awesome. I like the story, I like the puzzles, I like graphics and atmosphere. And for free? Why? ... If you will make similar game, maybe longer I will buy and pay immediatelly.","Jun 24, 2021 at 5:16 PM",5, 10,
2022-05-28 17:04:17.862118,LakePier,Phenominal,"Absolutely great game.

pros.
.Graphics are fantastic
.Story and universe that the game takes place in are very well developed
.Spell casting system works like a charm
.Puzzles are challenging and fun
.voice acting is great
.Its free!

cons.
.Strange physics glitches
.Animations can be janky or delayed
.no option for smooth turning or movement
.Some of the earlier game mechanics are “dropped”. For example, shaking your head yes and no never appears again after it’s first use.

Notes: This game was a blast to play. The lore, the art, the music, and creativity behind this game were all things that made it great.
Really, my only complaint is game design for the reasons listed above.

Anyone with a vr headset should pick this game up, theres no excuse not to.

Ps. I would love to see the spell casting system implemented into a MMO if thats possible

Also, I would totally read a book that takes place in this games universe. Please tell your story writer to make a short novel or something.","Apr 6, 2021 at 3:37 AM",5, 41,
2022-05-28 17:04:17.877078,supRemeYoshiboy,No graphic settings.,"I want to give this game a 5 star review so badly, however, not having a graphics setting to up the pixel density or resolution/textures almost made me have a seizure.  If you guys implement something, i will definitly try it again and change my review.  Thanks anyways.","Apr 19, 2021 at 8:37 PM",2, 8,
2022-05-28 17:04:17.891040,IrishDoge,Great Game,I absolutely love this game the story was very interesting from start to end and I was completely immersed in this amazing FREE game.,"Apr 22, 2021 at 10:26 AM",5, 4,
2022-05-28 17:04:17.906000,GiBg1aN,A wonderful experience,"This is a very well made game, the plot is interesting from the beginning to the end. The gameplay is very immersive and vr features are nicely exploited. The puzzles are not impossible but neither trivial, I loved them. The fight part at the end maybe were a bit clunky. The game was not so long, but I would not had added more than half an hour to this plot. Perfect, and FREE. Moreover, after the first hour I switched to free locomotion and had no motion sickness problems at all, since the movement is not too fast.","Dec 23, 2020 at 5:56 AM",5, 25,
2022-05-28 17:04:17.920960,dead_shot_47,+good game,"is thar going 
to be a secwol
but cuse 
i am smal it was hard to 
do sume stuf","Mar 9, 2021 at 11:18 AM",4, 3,
2022-05-28 17:04:21.007705,MOOMO96,well made game,solid game in every corner you look at  also its short and Free I give it 10/10,"Feb 27, 2021 at 4:47 AM",5, 2,
2022-05-28 17:04:21.023662,bryndyn.dimmasvaerd,Challenging and engaging,"If anything, my only complaint is the game is kinda short. Details, controls, and visuals are all top notch. I would love to see a longer game made for this storyline.","Jan 19, 2021 at 4:16 AM",5, 5,
