scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 16:43:41.753752,axel.art,A zombie FPS must!,"Such a great zombie horde shooter game... only sad thing is the online is DEAD... you can still get online and all... but sadly no one plays :(  i always host a game in hopes to find people to zombie slay with.
but your faced with challening waves of killing zombies and graboids (tremors movie) and a whole arsenal of weapons Pistols, Shotguns, Machine guns, Rifles, grenades, rocket launcher, swords & knifes  just wish more people played this...   such a great fun game for the price that it is      ITS A MUST!",Jan 2 at 1:50 AM,5, 3,
2022-05-28 16:43:41.768712,HetDillStuvning,Amazing game for a good price!,This game is made for me! Zombie hordmode with alot of guns and upgrades. Nice graphics and gameplay for this price. Drop some more maps and guns and this game is a must have for all vr and zombie lovers!,"Sep 15, 2020 at 7:33 AM",5, 3,
2022-05-28 16:43:41.783672,thamagikal1,DO NOT BUY...Game doesn’t work,"I thought that maybe since the reviews were old, the game would have been updated to work properly.  Nope.  The game is unplayable as it has multiple errors and crashes every time.  It should be removed from the store.","Aug 13, 2020 at 8:30 AM",1, 9,
2022-05-28 16:43:41.797634,PowerXtreme,Fatal Error...,"This is the second time I've bought this game. Bought it on steam about a year ago and it was working fine until I started getting ""fatal error has occurred"" popping up every few seconds. I had passed the refund time on steam and could find no way of contacting the developers so I've been stuck with a broken game that I can't play. I actually really enjoyed the game so I bought it again on oculus store, in the hopes that this version might work as intended but here I am with the same error (FYI I don't get this error with any other vr game) , hoping a dev will respond and offer a fix, if not, I will be requesting a refund and definitely not be recommending the game, even on a sale. Feeling pretty ripped off tbh...","May 5, 2019 at 11:37 PM",1, 21,
2022-05-28 16:43:41.812595,Courtlywolf,,Game doesn't work on oculus store or steam.Don't buy ripp off.,"Jun 17, 2019 at 4:49 PM",1, 13,
2022-05-28 16:43:44.937237,Leosai,UPDATE THE GAME (1.5),please update it to the same as the steam version....,"May 8, 2019 at 4:47 AM",3, 5,
2022-05-28 16:43:44.952197,taquitobuddy,Crashes and not updated,"This seems like it might be a good game, but unfortunately too many crashes and the Oculus version is far behind the Steam version.  Maybe will check back if/when they update the Oculus version.","May 4, 2019 at 2:47 AM",1, 11,
2022-05-28 16:43:44.967157,adko111,,"First impression as a siingler player is good.  It fails completely as a coop,. Its sold as a coop but the game cannot sync the players. Host and joiner do not see the same game.  Basically broken as as a coop.","Jul 21, 2018 at 4:27 AM",1, 13,
2022-05-28 16:43:44.982118,trgz,So much promise,"possiibly the best interface in a game in years - so, so, customizable - but sadly co-op is borked. If you join a hosted game then you might think that you are moving around the map but the host sees you as stnding still and sadly so do the zombies...","Jul 21, 2018 at 4:23 AM",2, 6,
2022-05-28 16:43:44.996080,serupl,,"Good game !
but on steam is version beta 1.4
Update pleeeeease ;)","Aug 24, 2018 at 5:51 AM",5, 10,
