scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 14:24:10.254922,pulzzz,good game but makes ur hands hurt,great game but if ur hands arent long it makes them hurt because you have to stretch out ur hand,Jan 28 at 11:18 PM,4, 16,
2022-05-28 14:24:10.270387,ZVB73,"Great concept, poor shooter mechanics","Love the ideas here, but the actual shooter gameplay isn't great. It is shockingly difficult to aim the gun properly. Very unfortunate because I wanted to like this game, but I honestly won't be coming back",Mar 13 at 10:56 AM,2, 1,
2022-05-28 14:24:10.286344,sputty01,"Brilliant, crazy, creepy","Beautiful game with a great twist on the old fashioned duck hunt. Don't spoil it for yourself, just buy it without research. You won't be disappointed.",Jan 9 at 8:15 AM,5, 18,
2022-05-28 14:24:10.302301,joepfaff77,Will not load,My specs are above recomended and the game refuses to load. It also tells me that my oculus is unplugged. No other game does this. What gives?,Feb 25 at 6:35 AM,1, 0,
2022-05-28 14:24:10.319256,winkygato,amazing,"one of my favorite vr games, amazing lore, wonderful secerets, and over all a amazing vr game, thank you guys for this game",Dec 26 at 4:56 AM,5, 8,
2022-05-28 14:24:13.445514,joksquad525,oclous sucks,oclous sucks,4 days ago,1, 0,
2022-05-28 14:24:13.459476,brandothegamer14,duck,I think is agood game but i cant get all the endings =(,Oct 22 at 8:07 PM,4, 18,
2022-05-28 14:24:13.476431,ChrisJoshNow,Nostalgic and creepy,"This a such a great game, glad I gave it a chance. At first I thought it was just a classic game Simulator, but as you progress and really mess with the environment and listen carefully you reveal a much darker plot. 
Tons of replayability and mini games are relaly fun to play, also the VHS provide many easter eggs to other games and movies.
Bang for your Buck? Price isnt too bad for the experience and replayability but the game is short if you plan on playing it once. it does allow you to replay with NewGame Plus tho.  
Highly reccomended game if you havent tried it.",Jul 24 at 11:41 PM,5, 26,
2022-05-28 14:24:13.491391,Jaceman,good game,i loved the game im so happy i got this 100/100,Sep 24 at 12:31 PM,5, 11,
2022-05-28 14:24:13.506351,Vox-Multis,This is a CreepyPasta come to life...,... and it is terrifying. I was a little afraid of what I might see when I took off my VR headset.,Jul 26 at 5:11 PM,5, 13,
2022-05-28 14:24:16.595750,Viper_74,Great,All the bad reviews are people who didn’t play the whole game through. Plus there’s so many hidden secrets and mini games.,Jul 19 at 1:39 AM,5, 12,
2022-05-28 14:24:16.610219,colymowloy999,ITS SO AWESOME,Really good game ive played for about three days and its awesome but my kid wizard book wont work so please fix. and its easy to aim,"Jun 24, 2021 at 3:09 AM",5, 7,
2022-05-28 14:24:16.625180,Vulliie,best game ever,this best game ever no cap,"Jun 23, 2021 at 1:56 AM",5, 11,
2022-05-28 14:24:16.641137,supermadox08,This game should be on the Oculus quest,"I love this game so much, it's the best i love it because i used to play it on the nintendo and i completed all the endings in one day it is very awesome and It's the best and this should be on the oculus quest two.","Jan 31, 2021 at 12:18 PM",5, 92,
2022-05-28 14:24:16.656097,Hoxton786,Hella Short But Hella Fun!,I've wanted to play duck season for the longest time and i pretty much beat it within an hour so don't expect too much of a thrill it has 7 endings so it has replayability! its pretty fun really recommend it!,"Mar 14, 2021 at 6:23 AM",5, 10,
2022-05-28 14:24:19.738516,ThunderScout36,awesome,this game is so awesome this is one of my best vr games that i own,"Jan 17, 2021 at 11:17 AM",5, 7,
2022-05-28 14:24:19.753476,TheDragonLegend2,IT WORKS WITH OCULUS QUEST!,"So I have an Oculus Quest, I always wanted this game but I couldn't because there wasn't an app for it in Quest. That is when the Oculus Link Update came out and finally it now WORKS! It is a VERY good game I recommend and that Quest players should play this too! There is so many secrets to find and endings to go through and the horror ending gives me a frighten but in a very good way. Good job Stress Level Zero!","Sep 16, 2020 at 12:27 AM",5, 80,
2022-05-28 14:24:19.768436,abbas.choukair.790,the game sucks,its so hard to aim and its super hard to pump the shot gun - one star.,"Jan 19, 2021 at 2:13 AM",1, 3,
2022-05-28 14:24:19.784394,LazyLuigi1,Best Horror VR Game Ever Created,"The game is so nervewracking, I just love it so much.","Nov 8, 2020 at 9:47 AM",5, 11,
2022-05-28 14:24:19.799354,ET3RNAL0828,AMAZING,this game is one of the best out there it feels like your accutaly hunting with the amzing graphics and mechanics,"Sep 30, 2020 at 4:02 AM",5, 8,
2022-05-28 14:24:22.908658,topHat_101,sPoOpY gAmE,Alot of fun!!! My kid wizard book doesnt work though so I can't get the secret ending :(,"Aug 11, 2020 at 3:06 AM",4, 18,
2022-05-28 14:24:22.924615,Oathian,"Intense, Interesting, but Monotonous","This game is a head trip. I love the idea and the story. But I do feel like it drags its feet a bit. The Duck Hunt game is fun for about the first three or four times, after that those segments are just a chore to play through. Still worth the pricetag, and I really look forward to whatever else this company has in store for VR.","Jun 22, 2020 at 11:29 PM",4, 13,
2022-05-28 14:24:22.939575,Kestrel1978,To scary....,"I give it 5 stars, but it is too scary for me. I wish it was without the scary part...","Aug 3, 2020 at 2:28 AM",5, 13,
2022-05-28 14:24:22.954535,ImDoggi,AMAZING,This was expected from the same people who made BONEWORKS.Much worth the money and the fact that it's not only just shooting ducks is above creative.A very good game.,"May 27, 2020 at 6:33 AM",5, 4,
2022-05-28 14:24:22.969495,springlockyt,gooooooooooooooodddddddddddd,its good,"Jun 10, 2020 at 6:46 AM",5, 7,
2022-05-28 14:24:26.084255,Scottus_,Absolutely brilliant!,"I own a Rift S myself and have found no problems with it. I think that this game is perfect for people looking for some nostalgia, the game has got 8-bit games, mini shooting games, a lot of endings, lots of lore, lots of secrets and just about enough horror to make you feel thrilled while playing. Igive this game a 5 star rating because for a price of 15 quid this game is a bargain, it is really worth your time and money. I can't wait for Stress Level Zero to finish off the other two games (Boneworks is another brilliant game that has come out) to complete the lore for this series. Also, I suggest that the comfort level is modified, this game is quite 'comfortable' for the most part but in some scenes it can become 'intense', so I do suggest that the comfort rating is changed to a moderate.","Apr 12, 2020 at 7:03 PM",5, 9,
2022-05-28 14:24:26.100212,taquitobuddy,Does anything happen?,"I played this for about an hour, played through I think level 5 of duck hunt and also played some of the other games, beat Triple Tiger.  I guess it was an ok nostalgia trip, but uh...was something else supposed to happen?  If so, it takes waaaay to long to get there.  After an hour I was completely bored, so maybe something exciting happens later.  If so, probably shouldn't make it take so long to get to an interesting part.","Apr 15, 2020 at 9:41 AM",2, 5,
2022-05-28 14:24:26.115172,SpacePirate1221,Fun for a few hours,"It was fun the first time i played, i didn't know what was going to happen. The second time was alright and by the third time there was just no reason to play anymore. Getting all of the ending sounds like a fun quest until you play a few times and realize its the same thing over and over again, with a slight difference at the end. You have to get to level four before anything remotely odd happens, and to level six before the game starts to pick up. and just when that happens, its over. You find out the dog is evil, and then 20 minutes later the game ends. in three hours i got four endings, and have completely lost interest in trying to get the other three. It feels like they just wanted to make it just long enough that you couldn't return it after you were bored, but not too long becuase that would take to much effort.","Apr 14, 2020 at 8:03 AM",3, 5,
2022-05-28 14:24:26.130132,Hayden_Smoke,Excellent game. Have a few suggestions,".Supports Kazoo
.Supported Player modes: If you're not sitting on the floor for the first part, you're not doing it right. 
.Comfort level: goes from nostalgia rush to DoomSlayer real quick

And now, the suggestions: 

.The physics are a little wonky. For example, grabbing the toy gun will cause other objects to fly about. Please fix that when possible
.Now that I've beaten the Canon storyline, ""Come Face Me"" should be replayable.  It was probably my favorite level.  
Other than that, it's definitely worth a buy! (As long as you have an Oculus Rift CV1, apparently the Rift S has some tracking issues with this one.) Toodles!","Mar 18, 2020 at 12:07 AM",4, 13,
2022-05-28 14:24:26.145092,YourLocalWolfMan,Amazing game!,"d o n o t l o o k b e h i n d y o u o n l e v e l 8 y o u w i l l r e g r e t i t, well, on stage 4  actually its either level 8 or 9 anyways, amazing game and would reccommedn to other people.","May 12, 2020 at 10:53 PM",5, 2,
