scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 18:46:36.991687,DeathAdder71,How hard can it be to watch Ready Player,"... One? ... The answer is: Very

Until I bought this software ... Best 1 buck I ever spent
Finally a proper Video Player that works out of the box, plays all video formats, detects the proper video aspect ratio and sends the audio to the A/V Receiver without converting it into Stereo like other programs

The dashboard is excellent, no BS features, everything you need is at your fingertips without the need to open menus and new windows

All the Free players I tried always lack something, as if they are not intended for Cinema (virtual) experience

I liked it so much I couldn't give it 4 stars, because there are some (minor) issues ... NOTE before reading next, don't let anything I say below distract you from how Solid that Player is, they are all really minor issues from a very picky customer :D

- Need more seating options; the middle seat is a bit close to my liking and the back seat is too far away, we need a seat in between them or a method to customize the seat location

- It does not save the played file settings, it always start as Flat, so each time I play any 3D movie, I must set the 3D mode (SBS or OU)

- No documentation, I had to figure out what keys to press on my Oculus Rift S Controller to work the dashboard

- No Skip feature on the controller either, which is kind of annoying to have to use the dashboard everytime I want to go a few seconds FWD or BKWD

I'll say it again, it is a [ 5 ] Star software esp at that price, don't let my comments fool you, I just wrote them for clarity and to entice the developer(s) to add some good features

btw, for anyone who says he can't play a specific video format, please update your video codecs and install LAV Filters as well, because this software did play all the formats I threw at it",Dec 23 at 9:49 AM,5, 1,
2022-05-28 18:46:37.006647,helgept,nice app,"nice app but need smal oppdates on screen sizes and more cinama bakgrounds 
and hand tracking wod be nice",Jan 20 at 12:38 AM,4, 1,
2022-05-28 18:46:37.021607,Bitkiller,No .mkv playing,"I bought the player because the description says, that it can play .mkv-files. It doesn´t.","Jun 11, 2021 at 4:54 AM",3, 6,
2022-05-28 18:46:37.036568,JDThird,Played everything I threw at it,"So far, this has worked well.  Every MKV I threw at it played fine with sound.

Only reason not 5 stars - seating position, as so many others have mentioned.  Really needs better options.  I'd also like an option to do a quick skip forward / back, like maybe the triggers or something.  Left trigger skips backwards, right trigger skips forward, or the sticks or something.

But other than the UI wishes, from the simply functional aspect, this is the one to get.  I've had the Oculus since the initial release, and it sat for the last year or so until I picked up the new Oculus Rift S now, and decided to start watching movies sometimes.  I tried many of the other programs, even had to do a return for one that was so bad...  This one, I wish I had found far earlier than I did...

And for a buck and change after taxes?  Wow!","Dec 30, 2019 at 1:21 PM",4, 2,"Thanks very much for your review.
Best."
2022-05-28 18:46:37.051527,OculusAbsolute,No complaints...,"Does its job very well indeed, but there are free options around.","Jan 26, 2020 at 7:54 PM",5, 4,
2022-05-28 18:46:40.192128,stoneshark,,"finally got this to work,only reason im not giving this 5stars is because of the issues i had getting it working and now that i have its an excellent app.","Aug 19, 2019 at 2:41 PM",4, 1,
2022-05-28 18:46:40.206090,Roger_Maddy,Stereoscopic Parallax Adjustment,Can you add a stereoscopic parallax adjustment?,"Aug 31, 2019 at 8:35 AM",4, 0,
2022-05-28 18:46:40.221050,MikeInBoston,Love it!,"Worth more than a buck! I've tried all of the cinema apps from Cineveo, Cmoar, Bigscreen to Skybox, but this one is the one I'll use over the rest of them. My only wish is to be able to sit anywhere in the theater. But that's pretty much my only complaint, which is not really a complaint lol. This app checks more boxes than there other ones for sure. Looking forward to see what's added in future updates. Good stuff!","May 25, 2019 at 8:57 PM",5, 5,Thank you very much for your words.
2022-05-28 18:46:40.236010,minhpd.87,The app offer lots of options however,"The seating option need to be tweaked, the first-two seat position is way too close to the screen and I had to keep my head up (which strains the neck) just to see the screen. The third seat options is way too far from the screen and that takes away the big screen feeling in a cinema. Can you like, make a separate seat selection UI (just like the seat selection UI when booking your ticket online) and let us choose any available seats (or just the middle column but any seats /any rows) instead of just 3 options (9 seats but I am counting as 3 in term of distance to the screen). Thank you very much! Sorry for rating this as 3.0 stars but I can't comfortably sit through the whole movie with current seating position :(

Edit: or maybe you can change the seat height instead? the screen size of the 2nd seat position is just right, but having to look up to watch is painful","Jun 16, 2019 at 10:30 PM",3, 0,
2022-05-28 18:46:40.250970,ZX_RetroGamer,Finally found a Cinema Experience in VR,"Had a few of these, some worked ok, some just didn't work. However this works PERFECTLY ! Choose your seat. Easily select a movie, which seems to support mkv flawlessly, and it cost less than a buck ?  Seems too good to be true. My most used app on the Rift and it only cost a buck ! Well done to the team that made this.","Feb 17, 2019 at 9:03 AM",5, 2,"Thank you very much, your words make me very happy.
Best regards"
