scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 18:06:01.396008,Swedishcarguy,Great video,A great video with some secrets.,"Feb 15, 2021 at 8:26 AM",5, 0,
2022-05-28 18:06:01.410968,Rubrubadubdub,Awesome step into the world of video vr,"This is a very enjoyable demo of things to come. At the smashing price of free, I have zero complaints. Great stuff.","May 23, 2020 at 2:37 PM",5, 2,
2022-05-28 18:06:01.426925,Cuvall,CPU upgrade made my stutters go away,"Since I upgraded from my Athlon to a Ryzen I can finally watch without stutters :)  Awesome stuff from Felix and Paul. Though, it was an expensive upgrade, so don't do it for just this movie...","Nov 2, 2019 at 5:46 AM",5, 3,
2022-05-28 18:06:01.441886,ShocksVR,Great Retro Video - highly recommended,"Great 1980s vibes. Cute story, worth a watch!","Nov 16, 2019 at 6:01 PM",5, 0,
2022-05-28 18:06:01.456845,commod,,"Great experience
GTX1070","May 3, 2019 at 1:57 AM",5, 2,
2022-05-28 18:06:04.585478,Angelina Starr,Serious performance issues,"....and I have a pretty good system set up here.  GTX 1070, 16 gigs of ram, 8 core processor, etc etc.

Stuttered the entire 5 minutes I tried watching it.","Mar 12, 2019 at 3:21 PM",1, 2,"Hi Double_Shot, thank you for letting us know about this. Could you send an email to QA@felixandpaul.com explaining the issue? Our team will be able to help from there. Thanks!"
2022-05-28 18:06:04.600437,Nutnhoney,Final able to run it,"Had sigificant performance issues previously but seems to run well now, really well done full motion 360 video experience and story.","Jan 11, 2019 at 9:39 AM",5, 1,
2022-05-28 18:06:04.614400,SoundGuy,boring as hell,"30 minutes of watching badly directed acting of a fake family in the 80s trying to pretend as if you're a outdated robot passively watching them, as they are acting out a lot of cliche in a very non compelling story that has no point.","Oct 3, 2018 at 11:53 PM",1, 3,
2022-05-28 18:06:04.629360,Totius,WOW!!,Wow! I loved it!! A beautiful jump into the 80s! More of this please! It's so cool. Please more Vr movies like this!!,"Oct 14, 2018 at 8:35 AM",5, 1,
2022-05-28 18:06:04.643323,All-Gass-No-Breaks,,"It's free, and its a good experience. love the 80's vibe","Sep 13, 2018 at 6:45 AM",5, 1,
2022-05-28 18:06:07.763976,inceptional,Actually really enjoyed this,"I didn't watch the for ages because the trailer made it look like just another pointless 360 video of some random family, but there's actually a bit more to it than that. I ultimately really liked it--I even started to play the part (you'll get what I mean if you watch it)--and the '80s nostalgia was great. Wish we could see these videos in full HD quality though, but I guess this is what comes of being an early adopter using first-gen VR technology. In the future this kind of stuff is going to be truly awesome.

PS. They could--and really should--do a live-action Robocop version of this, and it would be friking' amazing! Again, you'll get what I mean if you watch it and have seen the original Robocop.","Jul 9, 2018 at 7:59 AM",5, 5,
2022-05-28 18:06:07.778937,Woody3D,Very clever.,"It really brngs you back.  The bedroom looked just like mine at that age. The Jeff Goldblum part really dragged on,..  Nice to see him but,...
2 problems,. 1) the Stereoscopic depth is really offlike the cameras were too close together or?  This is more of a Gear VR type experience I think.. 
2) Jeff Goldblum tells you about moving your head up down up down side to side side to side and you go to a paradise but I nearly broke my neck trying to engage it  ???  It didn't work no matter what I did.  Well worth a view.  especially oif the fix some of the little issues/","May 26, 2018 at 9:00 PM",4, 1,"Hello Woody3D!
We love you like the MIYUBI! We're interesting to know more about your experience. Please email qa@felixandpaul.com, and detail your pc's specification and confirm that you have installed last v 1.01.1 Our quality assurance team will get back to you as soon as possible. We look forward to helping you soon!"
2022-05-28 18:06:07.793896,Haz2901,,this REFUSES to start for me. the only other thing that does the same is Facebook spaces. its most annoying,"Sep 9, 2018 at 8:12 PM",1, 2,"Hi Haz2901, thanks for letting us know about this. Could you please send QA@felixandpaul.com an email explaining the issue, including which headset you are using? Our team will be able to help you from there. Thanks!"
2022-05-28 18:06:07.808856,vincentfu,Back to the 80s,You really feel like you're back in the 80s!  The decor and set design will make you feel nostalgic.  Great picture quality and immersion--good acting and unique story.  This is one of the things on my short list I show my friends when introducing them to VR if they have time to enjoy the story.  The shining example of a 3d movie done right.,"Apr 17, 2018 at 7:09 PM",5, 6,
2022-05-28 18:06:07.823816,Joopajoo111,,Sound quality and clarity is amazing but image quality is quite blurry and hard to focus which made me feel motion sickness. Story is mediocre but its nice for a experience nevertheless.,"Feb 14, 2018 at 6:12 PM",3, 1,
2022-05-28 18:06:10.941477,HeyJesseAe,Outstanding!,Wonderful movie with a great cameo from Jeff Goldblum. Unexpectedly emotional. I love the story.,"Jan 21, 2018 at 10:57 AM",5, 3,
2022-05-28 18:06:10.956437,flashpirate,Bittersweet with amazing 80s references,"Enjoyed all the toys that I miss and feel so bad about, but whose existence I'm thankful for.

The audio in this was uncanny good. I felt like I was in their home.","Dec 26, 2017 at 5:32 PM",4, 1,
2022-05-28 18:06:10.970400,Azazel08,Great Story and 3D,"I really enjoyed the story, 3D effect, humor, and the hidden object game in this movie.  I really hope we get more great VR stories like this in ""Real Virtuality""","Dec 7, 2017 at 4:36 PM",5, 2,
2022-05-28 18:06:10.985360,ValeronSkylark,I love it.,I've had my Oculus for over a year and this is my first real movie.  It's so Fahrenheit 541.  I got to be a charater of the video.  My favorite character was Grandpa.  Now - when you have 11 soldiers and 6 potatoes how do you feed everyone.  Lot's of laughs.  It ran well on my Alien R6.  Thanks for the free video.  I appreciate it.   I hope you'll make more.,"Oct 25, 2017 at 8:38 AM",5, 1,
2022-05-28 18:06:11.000320,CrimsonCatalyst,I didn't cry at the end when....,"-Teh Robot and the old man are totally... Oh sorry. No spoilers.

This is a good story. The family is somewhat disfunctional. The robot sees all.","Oct 15, 2017 at 6:31 AM",4, 0,
2022-05-28 18:06:14.079086,Kwik303,It will load.,"I almost gave up on this experience because it took so long to start. You can activate and load the start by just keeping your HMD active for the 10 minute load. A great 40+ minute blast to the past in the most original way possible. As an ""advanced toy"" that finds it's way to an early 80's family, you experience what it experiences in a 360 stereoscopic view. The Easter egg rules, only 4/5 because there's some impossible way to fix the initial load time.","Sep 6, 2017 at 9:09 AM",4, 2,
2022-05-28 18:06:14.094046,AionR,Well Done!,"So far this is the best 360 video interactive experience available for Oculus with nice easter egg secrets to discover! 

I truly enjoyed all interactive sequence!

ps.  “ some robo sound head movement” during 360 watch  would be AMAZING! this would give us another point to better immersion!","Sep 7, 2017 at 10:45 AM",5, 0,
2022-05-28 18:06:14.109006,Fredrix,Very immersive,This short-movie is well made. High-quality video and good depth to the 3D. I wish that more movies like this one will come.,"Sep 26, 2017 at 1:09 AM",5, 2,
2022-05-28 18:06:14.124963,Xanilos,Trip down memory lane.....,"I thoroughly enjoyed this production.  The feel of the era was authentic, the costuming was spectacular, and the message is enduring.  

I would recommend this to any ""child of the 80's"".    ^ ^","Sep 24, 2017 at 12:35 PM",5, 0,
2022-05-28 18:06:14.140921,ComicsGuy,It took me back to the 1980s!,"I'm old enough to have lived through the years shown in this movie.  Very fun to relive the music and toys of that era.  Oh, and the rest of the movie was excellent, including the story and acting.  I'm usually not a fan of ""child actors"", but these kids did a great job.  This is certainly the best made-for-VR mini-movie ever!  I can't wait to ""unlock"" the hidden scenes.  Kudos to everyone involved.","Jul 28, 2017 at 10:56 AM",5, 5,
2022-05-28 18:06:17.247611,maestropan,Need more like this,"Time flies by. The drama is compelling and unfolds over the course of 2 years through memories. The set pieces are INCREDIBLE and made me feel just as if I was back in the 80s of my childhood. There's a scene where you can view your reflection through a TV screen, and the head rotates with your own in real time. Nice touch for a 360 video.","Jul 28, 2017 at 5:57 AM",5, 5,
2022-05-28 18:06:17.262571,Chubby_Chaser,It is playing in slow motion?,"I have no idea whats wrong with this. I have downloaded it twice now and every time I try to watch it, everything is in slow motion. Like the opening scene... ""OOOOMMMMGGG OOOOMMMMGGG IIII LOOOOOVVVVVVEEEEE ITTTTTTTT DADDDDD"" instead of ""OMG OMG I LOVE IT DAD!""  Please send help.","Jul 29, 2017 at 6:35 AM",2, 5,"Hi there, sorry you've had this problem. We would like a bit more information in order to get it resolved. Please message us on Facebook, and give us the specs of your machine, OS version, CPU, GPU, and include your email, and we will get back to you ASAP."
2022-05-28 18:06:17.281520,Cobo1742,Video stutters and audio is off.,"Any video/app from Felix and Paul has never worked for me, I would love to have it fixed so I can experience this.","Aug 21, 2017 at 9:19 AM",1, 7,
2022-05-28 18:06:17.299472,Yusufu2017,"Good experience, but not perfect.","Only bad side, is it made me motion sick halfway through. No locomotion is a terrible experience. I understand it can't be done in a 360 camera. I think the video is better seen on a 3D screen.","Sep 13, 2017 at 11:06 PM",4, 0,
2022-05-28 18:06:17.314432,baggyg,Best quality 360 video throwaway story,"Its a 360 video (with some mixed elements - the tv reflection in particular is well done). Its decent enough quality which helps by having downloaded it all first rather than streaming. I got server connection errors at the start. Just dont do anything and they'll go away. This is probably the issue people reported with taking a long time to load. 

The 360 video is prob the best I have seen, but is still strains the eye a lot more than true VR. I like that people are trying different things with the media. In this one the idea of hidden objects are quite cool, and not hidden too far away so you dont feel like you have to ignore the scene. 

My main issue is with the story. Yeah, theres some nostalgic references and toys, but it goes nowhere. No one is likable, and mostly highly annoying. Theres probably some commentary there about the period, but this should always back up a strong story not vice versa.","Aug 8, 2017 at 6:00 AM",2, 2,
2022-05-28 18:06:20.400179,lillybaeum,Strange decisions,"Fidelity is great - looks better than most any other 360 VR content I've ever seen. I loved the Miyubi Theme and the version with the japanese lyrics at the end - but my biggest question is WHY on EARTH did they hide jeff goldblum and the unicorn scene behind collectible items that are nearly impossible to find? I have to assume that's where that stuff is, because I never saw it. As well, the comedy pretty much entirely missed the mark, the characterization of the grandpa was a little weird and the pacing was a bit slow.

We had 6 potatoes for 11 men!!","Jul 30, 2017 at 4:14 AM",4, 3,
2022-05-28 18:06:20.414141,HurricaneZulu,supper glichy,"not sure if this was on purpose or not, but I could't figure out if I'm running the program once or did I double click and run it twice, you know what I mean? perhaps my system is not up to specks","Sep 13, 2017 at 10:38 PM",1, 1,
2022-05-28 18:06:20.429101,Tbone,Running in slow-mo,"CPU: i5-4590
GPU: GTX 980 Ti
RAM: 16 GB

Video is running in slight slow motion, with audio stuttering and echoing to stay in sync as it goes. Unplayable in its current form. I'm not sure where my issue lies, as I'm beyond the recommended specs for VR...","Aug 1, 2017 at 6:11 AM",3, 4,
2022-05-28 18:06:20.444061,ronaldobasedgod,A must see (if you don't get sick easily,"The movie worked fine for me and I loved it, however they do use a gratuitous amount of glitch effects, loud noises, and bright lights. Very funny and emotional though, if you have the gigs to download it then for sure try it out <3","Sep 1, 2017 at 10:29 AM",4, 0,
2022-05-28 18:06:20.459021,pixxelpusher,,"This would have to be the best 360 3D VR video I have seen. Well done, looking forward to more like this. As a kid of the 80's I loved looking around at all the old memorabilia.

Only had one problem and that's the sound cuts out when I play the locked memory clip, not sure why?","Aug 20, 2017 at 2:36 AM",5, 1,
2022-05-28 18:06:23.534795,TheCourier0910,Great game,i abosoultly love this game its so fun to watch there are colectibles there hard to find but this thing is great ALSO {MAJOR SPOILOR} I hate it when the kid moves on to a difrent robot and just leaves you then all you got ia gramps i hate that  the kid did that i feel like in toy story 3 when andy grows up and dont need toys lets pretend he just got a difrent toy and left that one behing thats the one i feel like but this is a great 360 movie video? but the creators if youre reading this plese make a second one this was absouloutely awsome worth every second watching it really recomend,"Aug 17, 2017 at 7:27 AM",5, 1,
2022-05-28 18:06:23.549755,Merenth,A very entertaining movie,Would highly recomend! View the credits to get the hints to view the extra two scenes :D,"Sep 24, 2017 at 5:11 AM",5, 2,
2022-05-28 18:06:23.564715,Clay614,"May as well watch it, it's free.","If you grew up in the 80's then you'll enjoy this. Otherwise you may get bored with it quickly. It's done by Felix & Paul, so the 3D video is top notch, including a scene involving a video camera with some eery interactivity. You may laugh at it, or you may not. Frankly, I've grown concerned with the mortality rate at Funny Or Die.","Aug 15, 2017 at 8:33 AM",3, 0,
2022-05-28 18:06:23.579675,johanpruys46,Absolutely fantastic.,"I am some sort of VR oldtimer.. and I never realy liked 360 video until... Mijubi (forgot his name ;0) Immersive story, fantastic audio! You can feel this was made with a lot of love. Thanks Oculus and thanks Paul and felix. I hope your next project will be about flying carpets http://innerjourneyvr.com/","Jul 28, 2017 at 5:17 AM",5, 2,
2022-05-28 18:06:23.594635,VooDew412,Very Cool,A good story told in 360°. Nostalgia for the older crowd. Well worth the price of free.,"Sep 21, 2017 at 5:27 PM",5, 1,
2022-05-28 18:06:26.719278,intrepidOlivia,,"Optimization issues aside (it really does take an unreasonably long time to load), the narrative is a lovely little exploration of entropic decay. It does some interesting pointing at planned (and unplanned) obsolescence, both mechanical and biological, but its family-friendly theme keeps it from hitting very hard. All in all, a decent attempt at VR filmmaking!","Aug 11, 2017 at 12:35 PM",3, 0,
2022-05-28 18:06:26.735235,FastLawyer,Best VR movie experience,"I've seen a few VR movies (360) but this one is by far the best.  Well written story, good actors, and very innovative use of the medium.  I would have actually paid full price for this, instead it's free.  9/10","Jul 28, 2017 at 12:30 PM",5, 4,
2022-05-28 18:06:26.750195,SippinPrime,Not perfect but god danm!,"This is what potental looks like. Snapshots of a familys life from the perspective of a slowly degrading toy over the first few years of the 80's and the formation of an unlikely bond, however short lived. keep an eye out for some hidden things.","Aug 20, 2017 at 11:19 AM",4, 0,
2022-05-28 18:06:26.766152,CanIbiteYou,A good demonstration of the medium,"A lot of charm and 80's references, intersting concept and amazing execution. Nice visuals, good actors, it's actually very immersive. It's interesting how much VR and theater have in common. The sound design is top notch and there is some very innovative use of the medium here and there. The problem is, the movie builds up some intrigue and tension but doesnt deliver a satisfying conclusion in the end. Nevertheless - a must watch for everyone interested in vr movies and possibilities of the medium. Thanks to the makers!","Aug 3, 2017 at 9:42 AM",4, 3,
2022-05-28 18:06:26.780115,BeluSK,MUST HAVE!,This its a must have for VR Devices owners! 5 stars from me!amazing,"Sep 24, 2017 at 5:01 AM",5, 0,
2022-05-28 18:06:29.861873,Syd-w,movie takes forever to load,"launching the movie, it takes like half an hour to get to the start page then another 15min of spinning circle on tv and hourglass on rift before scene select. this is on a i7-6700k and gtx 1070 and nvme ssd

i just leave the headset on the ground and wait or it to show the 'headset is disconnected' message","Aug 6, 2017 at 5:45 AM",1, 0,
2022-05-28 18:06:29.877830,ChrisOakVR,Please continue....,"...this is not a request, this is an order! I'm the little robot and i want to be alive! 
Right now!

finally a 360v makes me smile, finally. many thank for artists and actors (young actors!)","Jul 28, 2017 at 5:03 AM",5, 4,
2022-05-28 18:06:29.892789,Elpoc,Not a bad start,"Jeff Goldblum's scenes are hidden behind a hide-and-seek game, the existence of which is only revealed to you at the end of the film. I don't mind, it just means the advertising is very misleading. You have to go back through and find various objects (or maybe just pay more attention the first time round). I'm not going to bother - whilst it's nice to see a more long-form cinematic VR experience, the writing/story was hackneyed and the actors seems severely under-rehearsed. In a VR piece like this, because the audience is right in the middle of things, the acting either has to be seriously (and consistently) naturalistic, or a more classical theatre style. It also has to be extremely consistent, as it's very easy to spot pauses where no-one quite knows what comes next or what's meant to be happening (just like in theatre productions).","Aug 1, 2017 at 9:48 PM",2, 1,
2022-05-28 18:06:29.908747,FriendCalledFive,Excellent work,"Really innovative idea for a VR story, it had me very engrossed and laughed out loud a couple of times, which is rare for me.

Only downside is the fixed camera position that leads to some nausea for me, and I didn't think the final scene was as well produced and written as the rest of it.","Aug 4, 2017 at 12:04 AM",4, 0,
2022-05-28 18:06:29.922709,kittsy,Worth watching,"This is quite sweet and nostalgic for anyone who grew up in the 1980s and remembers all the toys scattered around the rooms. The hidden scene is definitely worth unlocking - that's some full-on, maximum, in-your-face Goldblum right there.

The audio deserves a special mention, it's just incredible. It's easy to forget you're listening to pre-recorded sound, it really does sound like you're in the middle of the room.","Aug 2, 2017 at 12:12 AM",4, 1,
2022-05-28 18:06:33.045357,Sanbornton,"Nice, good quality 360 story.","Was very much like watching a single episode of a typical sitcom in 360 VR.  I enjoyed it; can't complain being free and all.  Note to Oculus people; it works with touch controllers so you may want to update description which at the time I wrote this didn't mention the touch (touch for ""buttons"" only to select options).","Jul 31, 2017 at 12:24 AM",5, 1,
2022-05-28 18:06:33.061315,vmystikilv,"Good experience, bad movie","My first VR movie, I hated the whole family. Not because of acting or anything. The story was just horrible and the family is crap. Except grandpa, I miss you only. Thanks for trying to save me.","Jul 29, 2017 at 8:52 AM",3, 3,
