scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 15:03:57.713352,dylanhusted,My favorite game,"Gameboard racing with arcade shooting is sooo much fun! This game is surprisingly fun. I bought it on a whim without expectations. I now play it more than all the AAA stuff out there.

Thing is... I rarely boot up the rift now that the quest 2 is out. 

I'd gladly pay again (or even double) to get this on my quest. It's perfect for that device.","Jan 7, 2021 at 11:50 AM",5, 2,
2022-05-28 15:03:57.728312,aMammt,"Great game,  but I need friend add me",This game is great but i need friend for party time. Please add me,"Feb 8, 2021 at 5:24 AM",5, 0,
2022-05-28 15:03:57.742275,RICHeC,Best purchase ever!!,"This game is so fun to play, only wish multiplayer had a couple people playing. Should really consider adding it to steam and maybe support non VR. I think they could make it work. LOVE IT THO!

EDIT: Its already on steam lol does the multiplayer not work with steam??","Dec 5, 2020 at 7:21 AM",5, 1,
2022-05-28 15:03:57.757235,ARCHMOWiE,Great game,This title was one of the reasons I bought a Oculus Go. Now it needs to go on quest. What’s the hold up? At least make it backwards compatible.,"Nov 12, 2020 at 8:57 AM",5, 4,
2022-05-28 15:03:57.771198,SnowUse,WHY IS THIS NOT ON THE QUEST?????,"Seriously, These guys must hate money. This wouldve sold like crazy in the early days. An i would definitely rebuy this if it wasnt cross buy","May 18, 2020 at 12:39 AM",5, 19,
2022-05-28 15:04:00.886865,taquitobuddy,Decent non-VR game,"Pretty decent/fun little non-VR game that can be played with friends.  The VR doesn't really add much of anything to the experience though, like watching a game on a 3D monitor but not real VR.  Still ok for a sale price.","Dec 20, 2019 at 1:14 AM",3, 2,
2022-05-28 15:04:00.902822,Elctrc,"FIX FOR ""PRESS A TO CONTINUE BUG""","When you're stuck at the startup screen with the message ""Press A to continue"" it was not working with the touch controllers. Turns out (after much frustration), it was reading my PS4 controller that was plugged in as the primary device. Pressed ""x"" on the controller and sure enough it went to the next screen. From there, I just unplugged the controller and went back to touch controls and it worked fine. Love the game! Annoying bug, hope this helps anyone with similar struggles.","Aug 15, 2019 at 2:59 PM",5, 3,
2022-05-28 15:04:00.917782,Dunzel_Washington,Great game to get you introduced to VR,This is a great game for new VR enthusiasts. It is one of the first games i purchased when i got my rift a couple years ago and i still go back to this game and play. It reminds me of rock and roll racing for super nintendo which i loved.,"Jul 31, 2019 at 11:31 AM",5, 1,
2022-05-28 15:04:00.932742,Satconcook,Racing Micro Machines in VR.,"I bought this game a while back after one of their free weekends because it was a lot of fun. There were several lobbies of people to play with and voice chat made it even more fun. It is like they took a post apocalyptic Mario Kart style racing and put it on Micro Machines and brought it to VR. It reminds me a lot of the old game RC Pro-AM for Nintendo. However, after that free weekend the lobbies were few and far between. If you were lucky to find one with international players, the lag was game breaking. The game is still fun, but after you get through the campaign, the only replay is with other people, if there are any online. It also seems like they made one last update and abandoned it.

Audio only works if Windows default is the RIft S and the game is on top of any other windows.","Jan 25, 2020 at 5:35 AM",4, 4,
2022-05-28 15:04:00.948699,unclemonster,Great game,Love this game! Great racer without motion sickness. Please port this to the quest!!,"May 21, 2019 at 12:21 AM",5, 4,
2022-05-28 15:04:04.061374,cdfru472,A wonderful way to play a classic game,"Blaze Rush is already a strong game, but it becomes truly special in VR. There's something so novel and fun about playing a standard top-down racer in the Rift. The cars feel like toys. You can lean into the racetrack and weave around cars and obstacles. Blaze Rush ends up being so funky and so enjoyable.","Apr 15, 2019 at 1:52 PM",5, 1,
2022-05-28 15:04:04.076334,KingGelbin,Seriously?,Another game that is a waste of money. You are not racing from inside the car rather you are racing like a kid looking down at one of the TYCO racing tracks they used to sell in the 70's. Yet another game I wish I could get my money back for.,"Apr 14, 2019 at 2:12 AM",1, 2,
2022-05-28 15:04:04.090296,OversizeWizard,brilliant,"stunning visuals, smooth and great to play.

love every bit. just like the old micro machines in vr!","Apr 3, 2019 at 8:21 AM",5, 0,
2022-05-28 15:04:04.106254,PGATI,NO ADVERSARIES!,"Translation from portuguese to english! PLAISE:The game it self is great and addictive, note 10, everything in the game is great from start to finish of a match! Working with windows 10 was almot perfect! Well, I already had this game on Steam, and it was 99% of the VR games that worked with w 10 and only this specific game with windows 7, and it was horrible to have to change the operating system at every invitation from a good opponent! Now it´s almost perfect! Well, from here, I descrive the bad part of this game! Bad part about the game is the lag (dlay, slowness) when palying with people from other contries! PLAYING PART OF THIS game:YOU CAN NOT PLAY WITH THE FRIENDS of Steam that have this same game! Note:Many of the good players in this game (BlazeRush) do not have oculus VR, but they are gret opponents. And if you enter to play online (version sold on Steam) 10 times, at least 06 times, has opponents to compete. Well, as important as having a good game are the opponents to compete! With the new version (sold by Oculus) has the good part of working with the W 10, BUT, when entering to play online 10 times, 10 times there is no one to play! Morl of the story:even with an oculus CV1, I still keep changing system and making use of the DK2. My favorite game now works with W 10, BUT, without Steam´s friends to play and no other oppoents too! Well, the online game (of ocuus rift), more like a desert, we rarely find someone playing online! That is, new version to work  with Windows 10 almost perfect!","Aug 28, 2018 at 8:58 AM",1, 2,
2022-05-28 15:04:04.121214,jimzepellin,Loving it.,Takes me to Micro machines on my Amiga but you are actually there bside the track.  My favourite track at the moment is the one with the big roller chasing you. Just great fun.,"Aug 19, 2018 at 6:17 PM",5, 2,
2022-05-28 15:04:07.234886,theoldones64,Play This!!,"This game is awesome for VR! Got me to really enjoy VR again and put back on the headset daily.  I used an XBox controller which is perfect for this type of game and works flawlessly. It is a sit down game and the learning curve is casual and progressive. Beautiful graphics, fun, fun, fun gameplay!!
For the price, can't go wrong.
Please give us more.","Jul 22, 2018 at 9:09 PM",5, 0,
2022-05-28 15:04:07.248849,Abindvi,Awesome App,Fun playing the game,"Oct 26, 2018 at 3:58 PM",4, 0,
2022-05-28 15:04:07.263809,Tabitom,,"""Its a childhood dream come true!""; I showed the game to one of my mates recently and these were his exact words. The videos of this game do not do it justice, seeng it in actual vr and being able to see the ""rubber"" on the car wheels or feel the suspension as the chassis rocks from side to side is amazing. Had a few online plays where I was just giggling at silly ""takedowns"". Fun game","Jun 21, 2018 at 8:44 PM",5, 2,
2022-05-28 15:04:07.277771,ParekhDhruvil,,nice game,"Jun 7, 2018 at 5:35 PM",5, 1,
2022-05-28 15:04:07.292731,shibbidydibbidy,,Love it! It reminds me of being a kid and playing with matchbox cars. So fun. We need more games like this.,"May 19, 2018 at 6:07 AM",5, 1,
2022-05-28 15:04:10.395433,Nisarg012,Good,Good,"May 30, 2018 at 3:37 PM",5, 0,
2022-05-28 15:04:10.410392,Goodbye_Kitty,So much fun,"Never heard of this game, bought in on sale for 3 euros because of the good reviews and ... this is so fun !! THIS IS SO MUCH FUN !

It reminds me of old games I use to play when I was young with some friends and family. But the VR is soooo freakin coool ! You really feel like you are playing with real tiny toys just in front of you, you could almost touch them, and it's so much fun. It is not even ugly, races by night are visually incredible !!! 
It's in sale, go for it without even thinking ! And if you missed the sale, it's still worth the full price !","Mar 21, 2018 at 6:45 AM",5, 3,
2022-05-28 15:04:10.425353,amithkumar.k1982,This Game is not starting still,"Please reply to me why still this game not starting, please let me know will provide my oculus id, so you can get in touch with me","May 2, 2018 at 9:01 PM",1, 1,
2022-05-28 15:04:10.440312,wanyfer,Great game,All modes except maybe the racing mode is great fun to play and blaze bowl is hectic as hell but if all u want is to race then i'd say stick with the king of the hill mode the normal racing gets defeated by its catchup mechanics meaning all that matters is the last little bit before the end on the last lap but all other modes are GREAT FUN,"Mar 22, 2018 at 11:10 AM",5, 0,
2022-05-28 15:04:10.455272,jonnypanic,Great in VR and in 2D coop,I tried the VR and am really impressed with it. It is great fun to play in VR. I am extra impressed with the fact that you can also switch to 2D if you disable the HMD and run directly from the .exe. I just played a good few games with the misses. Now that she is busy I will switch back to VR mode. Best of both worlds.,"Mar 21, 2018 at 3:51 PM",5, 0,
2022-05-28 15:04:13.572934,disdadisdad,My goto game,"It's an amazing little game with over the top mechanics and 
endless hours of fun for me, I am addicted, well worth the money.","Apr 11, 2018 at 5:50 AM",5, 0,
2022-05-28 15:04:13.587894,DeviliveD666,Simple and nice!,"In VR this game is so enjoyable! Bought it on sale but for me it's propably more fun than other expensive titles. The controls are very simple but well done. Buy it, especially if it's on sale! The 3 Euro are well invested.","Mar 21, 2018 at 4:20 AM",5, 0,
2022-05-28 15:04:13.602854,orhom,I can't give less stars.,"Oculus touch not working with this game - why? Do I something wrong?
I play on keyboard only (no have gamepad). But this game in VR is the best race ever. (top view of course).","Mar 27, 2018 at 1:08 AM",5, 1,
2022-05-28 15:04:13.618811,OsRitmos,Doesn't Work!,Never loads. Can't even start the game.,"Jul 28, 2018 at 2:37 AM",1, 2,
2022-05-28 15:04:13.633772,JL5,A gem of a game,"I used to play similar games with my friends in the nineties. The four of us were crammed over a single keyboard to control our vehicles. Good times.

I wish I could go back in time and show my friends this game. They would be blown away. The single player alone was a lot of fun with all the explosions and constant action. VR really makes this game come to life with stuff flying to your face etc. Brilliant. 

Worth it for the regular price, but on sale this game is a steal. I feel like I should have paid more. :)","Feb 27, 2018 at 3:55 AM",5, 1,
2022-05-28 15:04:16.738467,FlyntCastwood,Awesome...,Greate game. I remember the good old days with my SNES and Rock'n'Roll-Racing. And now in VR. It has potential for more...,"Mar 22, 2018 at 4:58 AM",5, 0,
2022-05-28 15:04:16.753427,CrimsonCatalyst,I dont know who these Jokers are!,But they were spot on with this little gem. Its quite fun in a slightly limited (by its nostalgic genre only) sort of way. Worth the minor sum they are asking for though!! IT IS FUN! Get in here!,"Mar 21, 2018 at 8:20 AM",5, 0,
2022-05-28 15:04:16.769385,Yamover12,Fantastic!,Just another great example of how you can experience VR in a unique way. Great game!,"Mar 24, 2018 at 8:31 AM",5, 0,
2022-05-28 15:04:16.783347,supatrupa,Great fun!,"This is like Mario Kart in VR, I had a blast for hours and have only played it a couple times. Private multiplayer hosting is a little flaky but my friends joined a public room w/o any problem and playing against others isn't annoying since I never noticed any voice chat. Lots of fun game modes, cars, and power ups keep it interesting.  Well worth the cost!","Feb 8, 2018 at 12:12 PM",5, 0,
2022-05-28 15:04:16.799304,revrsethecurse04,,Yes please. This game needs to get huge. Freaking amazing game.,"Mar 21, 2018 at 10:13 AM",5, 0,
2022-05-28 15:04:19.884054,funnywheeno,Non-stop action!,"This game is a blast. Nice throw-back to my nights playing Rock'n Roll Racing, and this game is so much better. The animations are fun, the racing is non-stop action, explosions, etc. and the game mechanics are well tweaked to make it not too easy and not too hard. Shame that the public servers are always empty, I've never found anyone to play this with.",Apr 29 at 5:28 AM,5, 4,
2022-05-28 15:04:19.900011,Matthieu.1980,Very fun game,"VR ""only"" adds a fun 3d view for this kind of game,  (it looks like everything you were dreaming, when you were a little boy laying on the floor of your room, and playing littles cars) BUT the game is fun, with no bug. Sooo, thanks to devs, and ENJOY ! :-)","Jan 15, 2018 at 6:07 PM",5, 0,
2022-05-28 15:04:19.914971,HalvusVR,Fun game marred by terrible choices.,"If you have to pick up my car and move it forward on the track when im pressing the gas flat out, there is a problem with the game design. There are times when it teleports me 5 times in a row and there is NOTHING i can do about it. It even teleports me over drops that would allow me to go fast enough to stop the teleporting. I just cant get over how bad this is.","Jan 6, 2018 at 9:27 AM",2, 0,
2022-05-28 15:04:19.943894,debeh,Really cool game,"Reminds me of my snes days when i was a kid playing Rock´n´Roll Racing.This game is really cool and it´s real fun play. Sadly i don´t have sound in the game. 5 stars if this is fixed. I read that someone else got this prob and i can hear unlock sounds as well, but nothing else. So what´s the prob?","Jan 1, 2018 at 6:47 AM",4, 0,
2022-05-28 15:04:19.958854,WhitesideVFX,Rock'n'Roll racing for VR,"This is the first VR game I completed. It convinced me that touch controllers and room scale aren't essential for an excellent game.

Graphics and physics are spot on. And look fantastic when supersampled.

Heaps of levels, good boss battles, lots of interesting gameplay mechanics to balance. 

I would say this is a must have, but I'm nostalgic for this type of Rock'n'Roll racing/ Micromachines type of game from my Mega Drive days.","Nov 26, 2017 at 8:23 PM",5, 4,
2022-05-28 15:04:23.049587,gersith,,Nice!!,"Feb 20, 2018 at 3:49 AM",5, 0,
2022-05-28 15:04:23.064548,RuneSR2,Awesome arcade racing,"Works great with Touch controllers as gamepad. If such games existed when I was a kid I'd have used all my quarters in minutes ;-) The game is like Super Sprint on mega-steroids, what's not to like? Works perfectly with supersampling set to 2 using GTX 1080.","Dec 19, 2017 at 5:53 AM",5, 4,
2022-05-28 15:04:23.079507,Northbee,,"I don't have any problems with Touch. The game works great and is a lot of fun! It's nice to have a game in my library that is not yet another first person shooter/puzzler. I give it 4,5.","Dec 16, 2017 at 12:51 AM",5, 3,
2022-05-28 15:04:23.094467,SanniBears,,It says it supports Touch as gamepad but thats not true. When game is loaded it asks you to calibrate your rift by pressing on buttons and also to press A but none of the buttons on Touch devices responds so you cant start the game. Should be a easy fix but developer know about this issue because many have complained but nothing happens. So that 10 $ down the drain.,"Dec 12, 2017 at 3:19 AM",1, 3,
2022-05-28 15:04:23.110425,P4ul0,,Rock & Roll Racing in VR! Pure Nostalgia!,"Jan 16, 2018 at 12:14 AM",5, 1,
2022-05-28 15:04:26.223099,KEDCOM,So much fun!,"This game is basically pure unadultered fun. It's like Micromachines, but with entertaining weapons to blast your opponents off the track. You find yourself laughing constantly even when it's you that has been knocked off. The physics feel great screeching round corners, the main PvP mode keeps respawning your cars to keep the whole race interesting, and the isometric god view over the race track works brillintly in VR. Very glad I found this as it wasn't the sort of game I was expecting to be so great in VR!

PS The store page video shows a game mode that looks like Rocket League Blood Bowl and it is pretty good, but the racing mode on tracks with opponents and a giant crushing monster truck chasing you all down is much more fun for me!","Nov 9, 2017 at 7:48 AM",5, 2,
2022-05-28 15:04:26.240054,serio_pit,It's a good game and VR is a nice bonus.,Like a pinball game. This is good game even without VR but it's a nice feature and adds cool factor.,"Dec 18, 2017 at 5:30 PM",5, 0,
2022-05-28 15:04:26.255014,Cellien,Fun,"Reminds me of Rock n Roll racing.  Had no problems with touch controls, feels great!","Dec 15, 2017 at 12:43 PM",5, 0,
2022-05-28 15:04:26.271969,JammingJim,not the runt of the litter!,Wrote this game off as part of the Pack 1 collection offer but its turned out to be a surprising gem! Glad to have something different in my collection of VR games. Micro machines meet rocket league.,"Nov 23, 2017 at 6:25 AM",4, 1,
2022-05-28 15:04:26.287926,BIoodJunkie,,"Fantastic game, so much fun, with non-stop hilarious action, well worth the price. Me and a friend just bought this today, can play with up to 8, so if you wanna join us sometime, feel free to add me :)","Nov 16, 2017 at 4:18 AM",5, 2,
2022-05-28 15:04:29.379656,bigtroy1114,Gem!,Love this game! Treat yourself to some old school fun and just get it already!!!!,"Mar 21, 2018 at 10:55 AM",5, 0,
2022-05-28 15:04:29.394616,thx1984,Epic Kind of Rock n Roll Racing!,Best of Micromachines and Rock n Roll Racing but in VR and some good new Ideas :),"Dec 5, 2017 at 5:00 AM",5, 2,
2022-05-28 15:04:29.410574,FastLawyer,Mad Max meets Hot Wheels,"From the video, I thought this game was like Rocket League in VR.  But nope, it's more like Mad Max meets roided up Hot Wheels.  It's a battle royale race to the finish line.  You get powerups if you're behind to get a leg up on the competition.  Definitely recommend playing this game on Xbox controller versus anything else so you can pinpoint drive around the tight curves.  Boost your way past enemies or blow them up.  Multiplayer is frantic and anything can happen.  The difficulty curve is actually not steep at all, once you get the hang of driving (it took me a few races to get ""it"").  But there's a lot of strategy in knowing when to use powerups and how to defend yourself.  Definite must buy at sale price of $5.","Sep 16, 2017 at 2:28 PM",5, 4,
2022-05-28 15:04:29.425534,aelitis,,Why does it not recognize my oculus remote/touch? Cannot play this game. :/ wish I can refund,"Dec 3, 2017 at 1:25 AM",1, 0,
2022-05-28 15:04:29.440494,Slimpickenz,Well done!,"This is a gem of a game. The graphics are good, the physics are tight, and the play is fun. Well worth the price of admission.","Nov 16, 2017 at 9:21 AM",5, 0,
2022-05-28 15:04:32.550176,Slick1984,It doesn't recognize my Touch Controller,"It either locks up at the ""Press A to continue"" screen or it doesn't recognize my touch contollers. Is there a workaround for this or am I going to have to refund?

I would rather have the workaround. Any help would be appreciated. Thanks. 

UPDATE: Workaround - Buy a MS Wireless XBox One Contoller
I think once in the game you can select the touch contollers.

Updating my review (now that I can play it)

The others have said it all. Very fun and exciting game. I played against bots for the first 3 races... and lost them all in the final stretch. I'm sure I'll get better as I play. It looks great in VR and plays without any problems. Have fun.","Oct 20, 2017 at 9:49 AM",4, 0,
2022-05-28 15:04:32.569127,Killmore101,Fun!,Cool game. Very fun in short bursts and the physics are good. Recommended.,"Nov 26, 2017 at 10:16 AM",4, 0,
2022-05-28 15:04:32.586081,grekb,Why this game exists?,"Before buying i was wondering why tf this game exists in VR. I bought it on sale because i red the good reviews and i though lets give it a shot. Now that i have played i want to shout: WHY TF THIS GAME EXISTS IN VR??? Im not saying this game sucks im just saying this game should only be played in your playstation/xbox.  I payed 2 euros for the game and now im sad because i should have payed 0,5 the most... If you enter VR just so you can play this game then im sad for you, because you obviously have no idea what VR was made for. And this is not it","Dec 17, 2017 at 3:22 AM",1, 4,
2022-05-28 15:04:32.601040,Amiga1000,Doesn't start...,"The game asks me to start with the ""A"" button, but when doing so nothing happens.","Dec 7, 2017 at 12:33 AM",1, 4,
2022-05-28 15:04:32.616998,davidtriune,It's like RC car racing in real life,"Imagine your touch controllers being the controller of an RC car and you are trying to get to the finish line, but there are power ups along the way like mario kart. You get nitro boosts and weapons to knock your opponents off the track.There are about 20 cars with different styles (faster, harder to kill, etc) that you earn from racing.  Racing online is quick and you can jump right into one in mere seconds, and there is also campaign mode that is sort of like training.  the football is a new mode i haven't tried. It's awesome and I really wish they would make expansion packs or a blazerush 2.","Sep 17, 2017 at 5:55 PM",5, 1,
2022-05-28 15:04:35.707731,nurocept,Best VR game for value,I actually felt like i got my monies worth here  and dont' feel ripped off! :),"Oct 31, 2017 at 12:30 AM",5, 0,
2022-05-28 15:04:35.723688,Linkman81,Sound and Touch issues,"System playback device must be set to ""rift audio"" before starting to the game for the sound to work.  Touch controllers don't work when trying to control the cars.  You better have an gamepad controller or you'll have to figure it out with a keyboard, because the touch controllers don't seem to be supported.","Sep 3, 2017 at 7:34 AM",2, 0,
2022-05-28 15:04:35.738648,alienhuntinyeti,,"Just posting this to say I haven't had a single problem playing with touch controllers, since some earlier reviews are complaining about it. Also, good game.","Sep 18, 2017 at 1:53 PM",5, 2,
2022-05-28 15:04:35.754606,newmanix,Loads Of Fun For The Price!,"Fun concept! It's like Landfall meets Twisted Metal! Besides, $10 bucks is not bad at all for what you get with this game!","Oct 3, 2017 at 6:04 PM",5, 0,
2022-05-28 15:04:35.770563,N-VaYnE,Amazing,This game for the price is a no brainer so much more untapped potential in there. I hope the devs crank out new features but is great game as it stands,"Sep 17, 2017 at 4:28 AM",5, 1,
2022-05-28 15:04:38.876256,XxTAFxX,Touch controllers do not work.,"Plz fix.
It says on the store page that we can use them,but we cannot.
I will fix the star rateing once they are fixed.
btw good game not great but good.","Sep 16, 2017 at 5:44 AM",3, 0,
2022-05-28 15:04:38.891216,danilo,Very fun and with great singleplayer,Very fun game. Reminds the old snes classics,"Sep 20, 2017 at 8:54 AM",5, 0,
2022-05-28 15:04:38.906176,vtid,Reminds me of Mashed,"It's a fun game.  I've come to it late, but there are still 'vets' that play this.  The addition of comms makes a huge difference, like most VR games imo.  It's always a laugh, good banter and it doesn't take long to become competitive.

If you like Mashed/Blur/Micro Machines, then get this game.  For the price, it's a no-brainer.","Jul 24, 2017 at 1:14 AM",4, 0,
2022-05-28 15:04:38.921136,Cyda,More fun than it should be.,"If this was on a normal monitor it would be an ok game. But VR makes this feel like the cars are racing around in front of you, it makes the races more intense and it makes it all the more painful when you get knocked off the side of the track at the last second after clawing back the lead. I'd recommend this to any VR owner, they will come to love it as I have.","Jul 15, 2017 at 8:12 AM",5, 1,
2022-05-28 15:04:38.937094,Benjospy,No sound!,"It would be a funny game, but it's the only game with no sound. What's the problem? I'm the only one with this problem. No Problems with other games! So, it's not funny to play this game without sound!","Aug 6, 2017 at 6:12 AM",2, 0,
2022-05-28 15:04:42.032814,lllClarkylll,Brilliant!,"Just the sort of game I've been after, camera angles are spot on too as you move around.  I've found though, if you crouch right down in your seat and then recenter using the 2 thumbsticks, it gives you a better view when you sit back up and you can see more rather than it being at eye level.  Definately worth the £4","May 30, 2017 at 12:48 AM",5, 2,
2022-05-28 15:04:42.048771,ThanosWasR1ght,Endless Fun!,"This game is awesome! Easy to play but takes a while to master.  If the Rift only had this game, it would probably still be worth the $$.","Jul 15, 2017 at 6:11 AM",5, 0,
2022-05-28 15:04:42.064729,cyberOwen,Awesome,Bought it because it was cheap but was very surprised how brilliant it is. Sort of like remote control car but 100X better. Great smooth graphics. Lots of fun. Great the way it takes you through your learning curve. You get better at it in no time. Highly recommend.,"Jun 18, 2017 at 12:15 PM",5, 0,
2022-05-28 15:04:42.079688,chuxstauk,SO MUCH FUN!!!,"I installed the free weekend version just to see what it was.. it was free after all. :D 

3 hours later i took the Rift headset off.. 
this is a FUN FUN game.. great way to undwind and let off steam.. 

think micro machines meets mario kart","May 29, 2017 at 2:31 AM",5, 3,
2022-05-28 15:04:42.094648,Higg,"Rad, like playing with toys for real :D",Played the free weekend and bought it within 20 minutes. Would have been sooner but I had to stop to pee and didn't want to quit playing lol. This and Landfall are perfect games to me. It's like playing with your toys but they come to life haha,"May 27, 2017 at 2:22 PM",5, 3,
2022-05-28 15:04:45.180395,JBMONEY33,One of my Favorites!  Very fun!!,"I tried this game during the ""free play"" weekend and bought it immediately.  This is one of my top 2 favorite games for VR!  It has both a solo mode, as well as multiplayer.  The best part of the game is the multiplayer mode.  There are several multiplayer game modes, different mades, amazing weapons, and much more!  This game has very high replay value and I highly recommend it!","Jun 4, 2017 at 5:21 AM",5, 0,
2022-05-28 15:04:45.196353,Wolfger,Way more fun than I expected,"Racing games aren't typically my thing, but for a free preview weekend, I'll try anything. My first thought was, ""It's not a first-person view? How disappointing."" Then I played my first race. And my second, third, fourth.... This game is a ridiculous amount of fun and a must-buy at the sale price of $5.","May 29, 2017 at 6:32 PM",4, 1,
