scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 19:14:15.844849,SeeRadon,WAS my favorite player,"This was my favorite player for a long time - but the last big update with the refurbished interface, added functions, etc is a mess....

The performance when browsing through my folders changed from top to below-ground...

clarity - not existent

the comfy ""exit""-button - not existent anymore

I wish I could downgrade to the last version befor that big refurbish...

update 28.05.2022:

Its getting even worse - after some minutes it just hang up - even without starting any playback...
I just get the sand glass - Picture on the screen freezes ( but still recognizes my head moving ) and my AIO starts to rev up cause the CPU does some magic Sh*t... only way to exit is Ctrl-Alt-Del...

It also doesnt make a difference between Oculus and Steam Version - both the same problem...

Maybe my 10TB are too much - maybe my directshow-LAV causes some problems with this particular player...",13 hours ago,1, 0,
2022-05-28 19:14:15.859809,ttc39d,Used to love the app,"This has been the best app to watch movies except the the updates break everthing that make it great.  The app used work without long delays and lock-ups.  Now the app has lock-ups and inside the app watching a moving functions dont'w work.  Until this is fixed I cannot use the app any longer ( and I miss the old app).  Now I use DEO VR....This is reliable, but not as many good features.  FYI:  I would have gladly paid for this video player before the last update so long as it was self-updating...................Updated 27 May 2022, The latest update fixed this issues with panning and home screen displays for me.  I did have to un-install and re-install, but it works again now.  I wish I could turn off updates for the next update does not break something again.",18 hours ago,4, 1,
2022-05-28 19:14:15.873772,Battera9999,It's ok,"It has been improving with every update.
I would like to have the option to watch 2D videos while lying down.

UPDATE :
Thanks for added flat video option. I have tried it briefly and it works fine.
It has been updated for the better.",4 days ago,5, 0,
2022-05-28 19:14:15.889729,Shifty79,My new goto video player,"I had a few problems playing some downloaded videos but after setting it to use DirectShow, every video i tried plays now. What would make it perfect would be if we could disable/change the background skin as it's a bit of a distraction around the playing screen, or adjust the lighting so the room is really dark, other than that, it's a great player.

Would be 5/5 with the ability to change or remove the background and adjust lighting.",Feb 16 at 8:36 AM,4, 1,
2022-05-28 19:14:15.905686,cheaptrick999,almost perfect,"I really like this VR player, especially after all the latest introduced features. The only missing feature I can think of is the compatibility with youtube's special vr360 flat format, but stereoscopic videos are the rage nowadays so I can sleep with it.

*Edit (16/2/2022): the latest update 2.0.12 broke VR180 compatibility with webm videos. Please fix it asap and, while you are at it fix also the instant recentering command and reassign it to the oculus menu button (it doesn't work at the moment and it makes no sense in the first place to assign it to the oculus button) or at least make it assignable to any key in the controller tab.


*Edit (16/11/2021): ok I got the h265 codec to work by installing the HEVC1 extension on windows store. It's worth noting that this extension is not free of charge on the store (there's a workaround you can easily find on the web though).",Feb 17 at 3:54 AM,1, 0,"Hello. Thank you for using PLAY'A, we are glad to hear that you have had a good experience with us. We very much value your feedback.

We have made some changes, we hope that fixed all of the issues that you have had in the past, we would love it if you can give us another review and up the review score if you find it to your liking."
2022-05-28 19:14:19.044292,OskarZ,does not support Oculus Remote...,"As a Rift User this useless for me. why bother with clunky oculus touch or xbox controller for a point and click user interface? For watching videos the oculus remote is lightweight, has enough buttons and is much faster equipped and unequipped compared to  other controllers, just perfect for that purpose which dont need much interaction. Most other players  support the remote for a good reason...",Feb 4 at 5:50 AM,1, 1,
2022-05-28 19:14:19.060249,trogus,Latest update is hotness,"UPDATE [1/26/22] Joy stick shortcuts and binding working now! Magic is back, such a big step for ease of use with these custom bindings, default playback 3D setting, and being able to jump to other videos without having to go back to main page and lose your place in a long list. Big moves, and thanks for the quick fix!

-------------

[1/24/22] Latest update adds a ton of super helpful control improvements... if they worked. I'm having the same issues with hand controllers joy sticks shortcuts not working anymore.

For developers who are copy/pasting responses about needing to bind keys, that is not working as the joy stick inputs are not being acknowledged for setting binds, and the default binds that are joy stick movements shortcuts are not functioning in-app either (but joy stick vertical scrolling on list views works fine). If you're looking to reproduce - I'm on quest 2 air link on win10. I've tried reinstalling the app, that did not help. 

Once this gets fixed, I'll jack the rating back up, because otherwise, this is the best VR video player (when it works). New update bugs just made it a rough experience.",Jan 26 at 1:19 PM,5, 1,"Hello. Thank you for using PLAY'A, we are glad to hear that you have a good experience with us. We very much value your feedback.

Thank you so much for updating your review, we appreciate it!"
2022-05-28 19:14:19.074212,DondadaSupacat,dissapointed,"tried the build in video browser and was really dissapointed . some videos straight up dont work and the others i tried just stutter and often stop playing just after a few secondes.     
quality of the videos also didnt seem that great from the short moments i saw.
in some you feel like sitting in a box where the video is projected onto each inner surface of the box you sit in and it doesnt look good.",Jan 24 at 3:13 AM,2, 1,
2022-05-28 19:14:19.091166,DeafeningSeal,Much wow!  But not quite Pigasus yet.,"I highly recommend this app.  It is really excellent.  Pigasus is still a little better though.  Could you guys make a couple changes?  

1) A-B loop 
2) looping in general
3) The seek bar is tiny.  You have to be a sniper with your controller.

Update: I mentioned this a while ago but you guys still haven't improved it.  The seek bar width - please increase it!  You just gotta go into the properties tab and change the width right?  It can't be that hard.  It should take 5 seconds to change the width on that seek bar.",Dec 20 at 5:49 AM,4, 4,"Hello. Thank you for using PLAY'A, we are glad to hear that you have had a good experience with us. We very much value your feedback.

The new feature of the seek bar was checked and should be added on our next update, thank you for your suggestion.

1+ 2 will be checked, thank you."
2022-05-28 19:14:19.106127,Bluewings3791,I cant even download it,"I've lost my internet connection on my pc, so im on my phone, i just wanted to watch a movie on my Oculua Rift, tried to download this app to do so but i cant, the only thing i get is ""purchased""... where is the installer? so i went to the app page and i followed the steps, download, then selected Oculus Rift S because Rift isnt even there and when i click ""download"" it takes me back here, really???",Apr 24 at 10:35 AM,1, 0,"Hey, once you download and install the App on Steam VR you should be able to access it without a problem, for the Rift/Rift S is the same which is why we don't show them both."
2022-05-28 19:14:22.210823,Slavfka,Great!,New update get me new experience !,Dec 13 at 8:05 PM,5, 2,"Hello. Thank you for using PLAY'A, we are glad to hear that you have a good experience with us. We very much value your feedback.

We are  glad to hear that you like our new update, stay tuned for more to come!"
2022-05-28 19:14:22.226780,romanguro,It's OK.,"It's ok, but I found DEO VR as better player, more options and better controls. I did find here how to disable backgrond, mouse\gamepad control, sharpening, next random video, sorting.. etc",Nov 2 at 6:18 PM,4, 2,"Hello. Thank you for using PLAY'A, we are glad to hear that you are having a good experience with us. We very much value your feedback.

Stay tuned for our new update release and features, coming soon!"
2022-05-28 19:14:22.241740,Bloodygrin,Downloads not working,"I have tried downloading the higher quality versions of videos from vrbangers with the app and on my desktop, not sure what downloading with the app did because when I looked for the files I couldn't find them. I downloaded 4 videos with my desktop, I can find them in the folder I placed them within the app but it tells me I can't play the videos. Why?",Jul 26 at 7:13 PM,3, 2,"Hello. Thank you for using PLAY'A, we are glad to hear that you had a good experience with us. We very much value your feedback.

Many websites hosts use our App, if you are having issues finding the files then you should contact the website you have downloaded the videos from and I am sure that they will assist you."
2022-05-28 19:14:22.256700,baronz,Almost perfect,"Probably the best VR player out there, but it needs a few improvment.
- can't sort files by size or by date and takes a long time to switch between pages if you have a folder with lot of files.
- the seek bar when playing video is really small and it's very hard to navigate.",Jul 3 at 9:48 PM,4, 6,"Hello. Thank you for using PLAY'A, we are glad to hear that you have a good experience with us. We very much value your feedback.

We will check in regards to the file sorting and see if we can add it to our next update, thank you."
