scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 13:02:43.626868,bboyneko,"It's an old VR game, save your money","Rick and Morty barely show up. You are basically alone in the garage for 3 hours while Rick talks to you over a watch. It's like job simulator, but garage. Controls are frustrating.",24 days ago,2, 8,
2022-05-28 13:02:43.641828,Sam13282021,terible,cant even launch it,Apr 10 at 7:09 PM,1, 12,
2022-05-28 13:02:43.656788,louis,ok so listen,i bought this for my quest 2 and when i tryed to start playing it told me to press the 3lines button on my left controler and when i did it sent me back to the oculus menu but ive seen my friend play it and it was really fun to watch and play so overall its a good game,Dec 26 at 10:33 PM,4, 115,
2022-05-28 13:02:43.672745,Rasse_bum,Really bad!,"This program does not work on our new computer, i5-12600k. It is really sad. It crashes immediately at start. All other Oculus apps we have purchased work really fine. I have spent hours of trying to fix this issue but without success.",Feb 7 at 1:38 AM,1, 25,
2022-05-28 13:02:43.687705,Smiley-JP,,Is a really good game but i would not spend 30 dollars on it so thats why im trying to refund it.,Feb 23 at 2:27 PM,4, 13,
2022-05-28 13:02:46.816057,EricKing2012,its not starting😭😭,its not starting😭😭,Apr 25 at 10:49 PM,1, 1,
2022-05-28 13:02:46.832015,kidatvr10,Good but it lags,Do I need to say more?,Apr 19 at 10:01 AM,3, 1,
2022-05-28 13:02:46.845977,TheBadGaming1,how do i play it on quest 2,i paid for the game and now i can't paly it. It won't show up in my games and apps.,Jan 8 at 7:00 AM,1, 66,
2022-05-28 13:02:46.860938,02TNTBOY,NOT WORKING,Every time I click on the game it loads in for two seconds and then just doesn't go through I dont have this problem wiht any other games. Fix this if you know what the problem is.,Apr 14 at 5:14 AM,1, 4,
2022-05-28 13:02:46.874900,Prettygirl4,Make it to quest,Plzz Make it to quest,Mar 28 at 11:27 PM,1, 1,
2022-05-28 13:02:49.993210,Zayden Madrigal,It never showed up like i owned the game,Really bad,Feb 22 at 11:42 PM,1, 5,
2022-05-28 13:02:50.007172,OOSSE,Worked perfectly on my Quest 2,Game was fun and there are a lot of things to play with in that tiny garage. I have seen comments about it not working on quest 2 Im not saying they are wrong Im just saying we had no difficulties at my house.,Oct 25 at 9:20 AM,5, 117,
2022-05-28 13:02:50.022132,Hypnotist_Sappho,when i try to start it dont work,when i try to start it its a white screen for like 3 seconds and then it closes the game,Dec 4 at 6:41 AM,1, 32,
2022-05-28 13:02:50.037092,koro sensi ,not working,alright i try to open it and it wont work i think we all want you to fix it so please do that,Apr 16 at 5:29 AM,1, 2,
2022-05-28 13:02:50.052052,PlantFamily1,>:(,I CANT GET PASS THE TITLE,Nov 9 at 8:20 AM,1, 22,
2022-05-28 13:02:53.166904,Altamiranos,Not reccemenied,I can bearely make it to the main game,Mar 6 at 8:50 AM,1, 3,
2022-05-28 13:02:53.181864,xLadyMinax,it's ben a year and i never got a update,no update,Nov 8 at 3:15 AM,1, 11,
2022-05-28 13:02:53.197822,LuckyCityPig,Very Fun!,This game Is really fun and its worth the money!,Aug 24 at 8:02 AM,5, 19,
2022-05-28 13:02:53.212782,J3zus,GAME DOES NOT WORK WITH QUEST 2,"Game worked the first time I played it (bought on steam and played through steamVR/oculus link via direct connection with usb-c cable), my pc shutdown while I was halfway done with the first level. It has been unable to load this level again, even after loading the main menu perfectly fine and am able to put the disc in and enter the loading screen fine.
All other games I have played have worked without problem and this is the only one.
Tried buying it on the oculus store too but again the same problem.
DO NOT BUY THIS IF YOU HAVE THE QUEST 2","Jun 3, 2021 at 12:34 AM",1, 82,
2022-05-28 13:02:53.228739,tsl3161991,Why isn't this on the Quest?,"This was my favorite game on my Oculus Rift, and the reason it took me so long to sell it when I bought a Quest. I've been hoping they make a version for the Quest ever since I got it.","Apr 5, 2021 at 3:19 PM",5, 285,
2022-05-28 13:02:56.330579,Chad58636,VR Portals,"If you like the series you will love the game. Rick being a jerk and morty being morty. Funniest games I've played and its in VR.  Truely get the feel of living in ricks house with the cast of the show. The game does take a lot of computing power to play smoothly, I had to upgrade my video card to get it into a playable game. Don't go by the minimum VR requirements.  Longer game than I expected for the price. Definitly worth the price. Very happy with this purchase. Just wish they would come out with another like it.","Mar 23, 2021 at 10:22 AM",5, 41,
2022-05-28 13:02:56.345539,ryanabrahams,Graaaass... is bad. This game isn't.,"Wubbadabbadickydickytaffy... in birdperson language it means ""this is a good VR game""","May 27, 2021 at 4:43 PM",5, 19,
2022-05-28 13:02:56.360499,KingKILLLERMP,,I love this game,"Jun 21, 2021 at 2:47 PM",5, 6,
2022-05-28 13:02:56.375459,Aristyles,bad replay value,"its kinda short, and i wish i can refund","Jun 22, 2021 at 6:46 AM",3, 4,
2022-05-28 13:02:56.390419,JoelSwanson,ROOMSCALE ONLY!,"This game, like many,  say ""Best with room scale"".  It isn't BEST with room scale.  If you don't have enough room, you wont be able to even get started.  You cannot actually move.  Where it puts you is where it is centered.  You cannot navigate with the controllers.  You cannot pick up things from a distance.  You must walk to a wall, select a disk and put it in a dvd player and press start.  If you are not able to do that you won't be able to start the game.  I could just barely make it.  Then, I was put inside of a washing machine, and rick and morty berated me for about 5 minutes because I couldn't easily open the washing machine and wash some clothes while in the washing machine.  Love Rick and Morty.  Would have loved the game with joystick movement.  Maybe you get it later on.  I don't know.  It was too frustrating to continue.","Apr 4, 2021 at 11:57 PM",1, 20,
2022-05-28 13:02:59.472803,PrimeLotus,Crashes evertime I enter the garage.,"Crashes without fail as soon as morty starts talking when you enter the garage, this is garbage.","Apr 29, 2021 at 1:44 PM",1, 14,
2022-05-28 13:02:59.487763,EthBoy1234,This is no waste of money,"6/5. This is a great game. It has a short but fun story mode, and free-play is filled with easter eggs and mini-games. It is hilarious and great i definitely recommend it!","Mar 18, 2021 at 6:56 PM",5, 23,
