scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 16:56:11.782207,DankKat,Could this be the future of music videos,"I wasn't expecting much, but for 99 cents I thought I'd give this a shot. I was pleasently surprized. I think it would be great if all bands would release music videos this way.","Apr 10, 2021 at 6:37 PM",5, 0,
2022-05-28 16:56:11.796170,or_perel12,How much does the sofa cost?,Hey ive noticed that the jumpscaring guy has a rather large nose. is that antisemic? would recommend a friend,"Aug 19, 2020 at 9:11 PM",5, 1,
2022-05-28 16:56:11.810133,Nihility83,Fun!,I loved it.,"Apr 10, 2019 at 10:04 PM",5, 1,
2022-05-28 16:56:11.825093,HilariousDolphin,Well done!,"The experience is creepy, not the scariest thing ever but had hairs standing up quite a bit, good times!","Jun 7, 2018 at 3:11 AM",4, 2,
2022-05-28 16:56:11.840053,DisplayVRC,Singalong,"Great song, Great graphics , spooky rock experience , even my wife liked it and she dont like Vr that much.","Mar 11, 2018 at 1:36 AM",5, 3,
2022-05-28 16:56:14.991624,nightcat.mau,Five Star Fright Fest!,"One, it's a really good music video, really has a feel of 80s pop/punk funsion, heavier on the punk. Two, the floor show of objects flying at you and other suprises I won't spoil is top notch. I've played games where the frights were laughable, but this actually got scary since I did not expect the thrill ride it takes you on. Does contain flashing lights and jump scares, so please keep that in mind.","Dec 17, 2017 at 8:04 AM",5, 3,
2022-05-28 16:56:15.006584,Valver,A great way to get exposure!,"The song's not really my cup of tea, but I enjoyed the experience.  And the spooky stuff happening as you watch the TV made it quite memorable - having new music in VR is a better than a Youtube video alone that's for sure.  Well worth your time downloading and checking  out.  Thanks!","Dec 20, 2017 at 5:29 AM",4, 2,
2022-05-28 16:56:15.020546,jontheepi,Music Video in VR,"Fun! Shows a lot of potential for music videos in VR. Music can be a full sensory experience.  Other music VR experiences tend to be more about graphics. This one had a good balance of music and graphics. For example, you see the band playing its instruments.","Dec 30, 2017 at 10:58 PM",4, 2,
2022-05-28 16:56:15.038499,Apolysus,No feeling of dept,"An interesting demo and a good song. It evolves to more than you'd expect. Sadly the scale doesn't translate well, there is no dept in the expanded enviornment","Jan 17, 2018 at 8:35 AM",2, 1,
2022-05-28 16:56:15.056450,Buster_Bootlace,Good Fun and Great Experience!,"The song wasn't quite for me, but the it was very catchy and I liked it, great way to spread awareness of your track, good for you.

The experience was fun and made me jump a few times, but the scariest part was definately sitting next to a picture of Jimmy Savill!

Good job!","Dec 21, 2017 at 2:41 AM",4, 2,
2022-05-28 16:56:18.146186,HeyJesseAe,Great!,"One of the better-done VR music videos. I don't like the song at all, but the experience is pretty good. Spooked me once or twice.","Jan 21, 2018 at 11:07 AM",4, 1,
2022-05-28 16:56:18.161146,ronnyrydgren,Wasnt going tor review it. But...,This is an amazing free experience! Anyone rating this under 4 stars make no sense. its a free experience and a good one. I understand if they paid a lot for it to review it bad but you review after worth. This experience is actually really good. someone wrote about wrong perspective but i didnt notice that. Its a sitting experience so be sure to sit on this one for best experience:),"Dec 15, 2017 at 5:54 PM",5, 2,
2022-05-28 16:56:18.176106,Knotterer,Amazing Sound,"Well, once again I am surprised how good the sound of those little oculus earphones is. And yeah, the immersive environment they added for free is really nice. For 5 stars they would have needed to include some more mind-blowing special effects. That's why I stick with a very solid 4 stars.","Dec 18, 2017 at 4:11 AM",4, 1,
2022-05-28 16:56:18.190069,WebKnight,Great Vid,"Surprised at how good it was.  Use to be for sale, but free now so figured why not.  Buying music is not one of my things but was a great free experience.  Will be something nice to demo as well","Dec 29, 2017 at 10:58 AM",5, 1,
2022-05-28 16:56:18.205029,Plurr,Rather poor quality,"I got it for free, but I felt like it should be free. There are better horror or music experiences out there that are free. It has simple graphics, and a series of horror things that happen around you, one after another. Then it's over.","Dec 15, 2017 at 4:31 AM",2, 1,
2022-05-28 16:56:21.287783,becklarae,Pretty cool,"Pretty cool, graphics are amazing. probably would not of bought it, but for free, yeah try it out.","Dec 31, 2017 at 1:46 AM",5, 1,
2022-05-28 16:56:21.302744,cqt_,Good for pranking,I pranked my brothers friend with this game... the result was hillaroius.,"Jan 1, 2018 at 9:36 AM",3, 1,
2022-05-28 16:56:21.316706,ZeusFaber,Top of the Pops dissimilated,This is most excellent.  I think from other reviews mostly from the USA the references are not apparent.  This is very much for a British audience with an appreciation of the content and of a certain age. Best 79p i spent since i bought the Beano and Dandy!,"Nov 4, 2017 at 6:37 PM",4, 3,
