scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 20:03:53.718231,Ext3rmin8or,Great concept. Terrible execution,The games concept of combinign a grapple rome swing with combat is awesome. however there is a huge lack of players on the platform and there is a lack of immersion within the game.,Aug 25 at 1:02 PM,3, 2,"Thank you for your feedback! Please check other servers for more players, we have high peaks, and Friday during the tournament is an especially busy time. Check the US East server and come to our Discord to find great opponents."
2022-05-28 20:03:53.733191,1foggy,Great game!,"This is like playing Quake III Arena, but in VR.  And with web-slinging to add another layer to the movement & dodging.   It's fantastic, even playing with the bots on some of the levels, but it's more fun when there are a lot of people on.  Quite a few levels and game modes.   I can't get my microphone in my Rift S to work in this game, probably something I'm doing wrong within the game (but it works in other games).  I can hear other people talking to each other but they can't hear me.   But yeah, give this game a shot.  There's a learning curve to staying mobile and web-slinging, and leading your targets, but it doesn't take long.","Mar 22, 2021 at 10:26 AM",5, 3,"I'm glad to hear that you enjoyed the game. The microphone is a really important part of this social game, let's fix it! I had that Mic issue before and only Rift S reset (disconnect from USB and HDMA and reconnect) helps. Please, join our Discord, I'll be able to help to troubleshoot the issue: https://discord.gg/BEdWsry"
2022-05-28 20:03:53.748151,masta-yoda,"Grapple everywhere, fun to play!","Lots of different maps, amazing grappling hook works on any surface, it lets you move unpredictably which makes this game really engaging. Pretty dynamic gameplay, rockets, lasers, plasma are all over the place! You can play with bots, but it's an absolute joy to play against (or within a team play) real players. Weekly tournaments and challenges let you stay on top of the leaderboard but I really which to have some progression, customizations, and some unlockable items (custom skins, custom gun models, new levels). Hard to find an opponent from time to time (not a bot). Worth checking out!","Jan 7, 2021 at 4:41 AM",5, 29,"The customization to your player, guns, and effects are in our backlog of features and we are going to work on them pretty soon. Every player for games, tournaments, and victory in weekly challenges will receive virtual currency which could be used to customize your player, guns, and effects. See you in the game! Please, vote for ideas or submit a new one here: https://battlearenavr.net/feedback"
2022-05-28 20:03:53.764108,io-on-fire,Free pvp shooter that goes beyond,"just shooting - a lot of tactics are not shoot-based but movement/jump based.
Thanks for the weekly tournaments, first few were tough, and... then 2nd place :D 
You might need some experience with VR locomotion - there is a tutorial in the game to get you through.

TLDR - try it for yourself and join tournaments and or challenges.","Feb 9, 2021 at 10:44 PM",5, 3,"Glad you enjoyed the game, thank you for being an active member of the Battle Arena community!"
2022-05-28 20:03:53.779068,SpookyFairy,Spider-Man + Shooter = FUN!,"One of the most entertaining shooters I've played in VR. I didn't expect it to be that good. Mechanics are simple, shooting is fun and I didn't get motion sickness at all. 

https://www.youtube.com/watch?v=BpF_wS0skpM

Highly recommended.","Jan 10, 2021 at 10:01 PM",5, 9,"Thanks for giving it a try and we are glad you enjoyed it! Focus on performance and making sure there will be no motion sickness was our goal. And thanks for sharing the video, it's amazing. Try playing other levels, if you like the grappling + shooting mechanics, you'll probably like the Tarvos map. 

Have fun, and join us for a tournament every Friday! Sign up in the game lobby and details are in our Discord server: 

https://discord.gg/BEdWsry"
2022-05-28 20:03:56.896388,bl1zzed,Great game with TONS of potential.,"I got this game when I first got my link, its a super fun experience that'll keep you entertained for hours. I really enjoyed the Unreal tournament and Quake style of the game along with the grappling hook system that adds a twist to the game, I highly recommend to anyone reading!","Jan 12, 2021 at 10:53 AM",5, 4,"Thank you for your review! We are glad you enjoyed it, stay tuned for the upcoming updates!"
2022-05-28 20:03:56.911348,pleasedaddy,Great Potential,"This game is so fun and i get no motion sickness playing, simple controls point and shoot, there just arnt enough people on it, i only ever come up against bots, when you start its hard to tell they are bots but you soon realise how lonely it is, please play this game im so lonely.....","Jan 27, 2021 at 7:07 PM",5, 1,"Thank you for your feedback and review! I'm glad you liked it. Our userbase is growing so I hope it won't be that lonely over time. Meanwhile, make sure you are on ""US East"" server (it has the most players historically) and join our tournament every Friday at 7 PM EST, you will find lots of people playing at that time (sign up is in the game lobby). Our Discord is also a good place to find an opponent, there is a matchmaking channel and I'm also working on the ""Friends"" feature so you can friend people and challenge them (or co-op with them) whenever you see them online:

https://discord.gg/BEdWsry"
2022-05-28 20:03:56.927306,NoPunchline14,Fun for free,It's a free game it's kinda janky and looks unfinished but the gameplay holds up definitely try it,"Jan 11, 2021 at 12:58 AM",5, 5,"Thanks for your honest feedback! Indeed, we simplified a lot of things to keep the performance at max FPS to make sure there will no motion sickness in such a dynamic game. Could you please tell us more about what felt for you unfinished, what would you change/improve first? We keep track of feature requests and improvements and that will help us to understand what is missing in the first place. Feel free to join our community at Discord and share your thoughts there, find an opponent, or even participate in the weekly tournaments every Friday. The sign up in the lobby and details are in the Discord: 

https://discord.gg/BEdWsry"
2022-05-28 20:03:56.943769,Ninjapanda236,Become spiderman shooting mini nukes,You can become spider man and shoot mini nukes at people its just the best game. And its free so you might as well get it,"Jan 13, 2021 at 11:14 AM",5, 2,"Thank you for your review! We are glad you enjoyed it, stay tuned for the upcoming updates!"
2022-05-28 20:03:56.959726,Pennywiseisahero,Clickbait garbage,"The game is clickbait the little picture on the screen doesnt show what the game really looks like, the idea of webslinging is cool but it could be worked on, the graphics are absolutly grabage and look like a minecraft ripoff your five year old would download on your phone, also the way you jump is so confusing, you have press the side trigger? It should be the A button, instead its used to change weapons, and the maps are so undetailed and small, pls do not download this garbage, instead just go buy one like onward or pavlov instead of this load of crap","Mar 29, 2021 at 3:34 PM",1, 0,"Thank you for your feedback and thank you for advertising other games in review dedicated for Battle Arena VR. This game is great, gives you the opportunity to fly in VR and shoot your evenmies. No motion sickness, great effects, amazing community! I think Dire Blaster is the most beautiful gun ever created, try it. I love the revolver too, and ricochet gives you the opportunity to score more hits. It's great to have you with us, feel free to vote for our features at the user forum to make the game even better:
https://battlearenavr.net/feedback 

Please, also join our tournaments and weekly challenges, we have a prize every week, more details on our Discord, our community is great:
https://discord.gg/BEdWsry

All the useful links are here:
https://battlearenavr.net"
